2005,18731900.0,2241620.0,7795830.0,,1040040.0,2883290.0,7654380.0,,748600.0,848280.0,,3174210.0,18731900.0,,18731900.0,11.4,11.4,,2.84155
2006,21943850.0,2403630.0,9223580.0,,1245010.0,3351240.0,9071630.0,,997220.0,1032090.0,,3691080.0,21943850.0,,21943850.0,12.7,12.7,,2.86473
2007,27009230.0,2848380.0,11169080.0,,1534810.0,4109440.0,11456970.0,,1519990.0,1371400.0,,4456140.0,27009230.0,,27009230.0,14.2,14.2,,3.00552
2008,31924450.0,3342810.0,13172410.0,,1880760.0,4916990.0,13528490.0,,1834550.0,1460020.0,,5316930.0,31924450.0,,31924450.0,9.7,9.7,,3.17884
2009,34851770.0,3465960.0,13809260.0,,2268140.0,5248400.0,15308400.0,,2183690.0,1876060.0,,6000250.0,34851770.0,,34851770.0,9.4,9.4,,3.15197
2010,41211920.0,3961900.0,16512320.0,,2725930.0,6240370.0,18011810.0,,2573310.0,2332660.0,,6865470.0,41211920.0,,41211920.0,10.6,10.6,,3.32887
2011,48794010.0,4612260.0,19513920.0,,3292660.0,7414190.0,21375190.0,,3074720.0,2778070.0,,8108210.0,48794010.0,57386625.2,48794010.0,9.6,9.6,57386625.2,3.52447
2012,53857980.0,5058120.0,20890140.0,,3689620.0,8313560.0,24220110.0,,3527210.0,3075190.0,,9304150.0,53857980.0,61899357.5,53857980.0,7.9,7.9,61899357.5,3.56097
2013,59296330.0,5469250.0,22233310.0,,4089680.0,9255980.0,27504110.0,,4129340.0,3534050.0,,10584740.0,59296330.0,66706560.4,59296330.0,7.8,7.8,66706560.4,3.66364
2014,64356300.0,5747220.0,23319730.0,,4540160.0,10293360.0,30749190.0,,4685340.0,3808640.0,,11961850.0,64356300.0,71660026.1,64356300.0,7.4,7.4,71660026.1,3.75885
2015,68885820.0,5985260.0,23496890.0,19943600.0,4776120.0,11054530.0,34627540.0,1751680.0,5629980.0,4257390.0,1808970.0,10124990.0,68885820.0,76705848.4,68885820.0,7.0,7.0,76705848.4,3.8707
2016,74639500.0,6245100.0,24540650.0,20950900.0,5149890.0,12036090.0,38703860.0,2012410.0,5996390.0,4996940.0,2152860.0,11509170.0,74639500.0,81959254.0,74639500.0,6.8,6.8,81959254.0,3.98884
2017,83203600.0,6466000.0,27511920.0,23387650.0,5790560.0,13333430.0,43435090.0,2380890.0,6484430.0,5708600.0,2527330.0,13000410.0,83203600.0,87653113.0,83203600.0,6.9,6.9,87653113.0,4.18381
2018,91928110.0,6755880.0,30108940.0,25593710.0,6549300.0,14576160.0,48514020.0,2873350.0,7061030.0,6462310.0,2946850.0,14594320.0,91928110.0,93569509.4,91928110.0,6.7,6.7,93569509.4,4.2292
2019,98651520.0,7357700.0,31185870.0,26413680.0,7064800.0,15602030.0,53043170.0,3339190.0,7625060.0,7044480.0,3263800.0,16168610.0,98651520.0,99137362.4,98651520.0,6.0,6.0,99137362.4,4.20834
2020,101356700.0,8139650.0,31290300.0,26641770.0,7244470.0,15195440.0,54682280.0,3824420.0,8361770.0,7342520.0,3246770.0,16711360.0,101356700.0,101356700.0,101356700.0,2.2,2.2,101356700.0,4.17866
2021,114923690.0,8699470.0,37454560.0,31658150.0,7874120.0,17659800.0,60895570.0,4451030.0,9030870.0,7721590.0,3748430.0,18283850.0,114923690.0,109919790.0,114923690.0,8.1,8.1,109919790.0,4.18734
2022,121020720.0,9258240.0,40164430.0,33521530.0,8338300.0,18204690.0,63259780.0,4793380.0,9681110.0,7382130.0,3915330.0,19283140.0,121020720.0,113205390.0,121020720.0,3.0,3.0,113205390.0,4.02186
