country,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR
1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,32512.1,,,,6.2211e-05,,,,,,,,224098.0,192780.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,23497.3,,,,,,,,,,175298.1,150800.2,,,,,,,0.0,2351.9,,,,,,,,,,20485.1,17622.3,,,,,0.0,4502.0,,,,,,,,,,23164.8,19927.5,,,,,,,,,,,,,0.0,1251.9,,,,,,,,,,8728.5,7508.7,0.0,1233.3,,,,,,,,,,10934.4,9406.3,,,0.0,0.0,,,7355.9
1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,34361.6,,,,6.4836e-05,,,,,,,,229964.5,197827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,24759.1,,,,,,,,,,179779.8,154655.6,,,,,,,0.0,2547.1,,,,,,,,,,21467.2,18467.2,,,,,0.0,4748.8,,,,,,,,,,23737.2,20419.9,,,,,,,,,,,,,0.0,1323.4,,,,,,,,,,8957.6,7705.7,0.0,1250.2,,,,,,,,,,10878.6,9358.3,,,0.0,0.0,,,6901.3
1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,39972.0,,,,6.892e-05,,,,,,,,256892.4,220991.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,27953.4,,,,,,,,,,196157.9,168744.9,,,,,,,0.0,2905.9,,,,,,,,,,23057.2,19835.0,,,,,0.0,6028.7,,,,,,,,,,29002.3,24949.2,,,,,,,,,,,,,0.0,1539.4,,,,,,,,,,10006.6,8608.2,0.0,1548.0,,,,,,,,,,13584.8,11686.3,,,0.0,0.0,,,12253.1
1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,43590.1,,,,7.3525e-05,,,,,,,,268457.1,230940.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,30106.7,,,,,,,,,,202223.9,173963.1,,,,,,,0.0,3216.2,,,,,,,,,,25057.4,21555.6,,,,,0.0,6762.0,,,,,,,,,,30860.0,26547.3,,,,,,,,,,,,,0.0,1596.2,,,,,,,,,,10850.2,9333.9,0.0,1404.5,,,,,,,,,,12524.2,10774.0,,,0.0,0.0,,,11989.9
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,49363.7,,,,7.6406e-05,,,,,,,,286409.0,246383.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,34236.5,,,,,,,,,,216947.4,186629.0,,,,,,,0.0,3713.7,,,,,,,,,,26757.6,23018.2,,,,,0.0,8110.6,,,,,,,,,,35005.5,30113.5,,,,,,,,,,,,,0.0,1646.2,,,,,,,,,,10862.9,9344.8,0.0,1726.9,,,,,,,,,,14737.1,12677.6,,,0.0,0.0,,,11572.8
1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,55694.1,,,,8.0483e-05,,,,,,,,301667.5,259509.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,38780.3,,,,,,,,,,228434.8,196511.0,,,,,,,0.0,4146.3,,,,,,,,,,28493.7,24511.7,,,,,0.0,9206.4,,,,,,,,,,37237.5,32033.6,,,,,,,,,,,,,0.0,1797.5,,,,,,,,,,11608.3,9986.1,0.0,1814.2,,,,,,,,,,15012.6,12914.6,,,0.0,0.0,,,10905.8
1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,62644.8,,,,8.9685e-05,,,1773.6,7706.6,,,,316425.9,272205.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,42581.7,,,,,,,,,,233534.0,200897.7,,,,,,,0.0,4828.6,,,,,,,,,,29521.4,25395.8,,,,,0.0,11023.5,,,,,,,,,,42270.4,36363.2,,,,,,,,,,,,,0.0,2323.5,,,,,,,,,,13268.2,11414.0,0.0,2580.0,,,,,,,,,,18318.3,15758.3,35321.0,35321.0,0.0,0.0,,,16150.1
1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,69837.2,,,,0.000105163,,,1928.4,7934.9,,,,334044.1,287361.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,49086.4,,,,,,,,,,254570.7,218994.5,,,,,,,0.0,5721.9,,,,,,,,,,31295.0,26921.5,,,,,0.1,11233.9,,,,,,,,,,38842.9,33414.6,,,,,,,,,,,,,0.0,3022.6,,,,,,,,,,15321.4,13180.2,0.0,3872.5,,,,,,,,,,20094.9,17286.7,36215.0,36215.0,1e-05,0.0,,,14109.1
1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,78204.0,,,,0.000117088,,,2106.1,8313.6,,,,358850.3,308701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,54573.0,,,,,,,,,,270995.4,233123.9,,,,,,,0.0,6857.0,,,,,,,,,,33599.0,28903.6,,,,,0.1,12963.5,,,,,,,,,,46252.2,39788.5,,,,,,,,,,,,,0.0,3700.5,,,,,,,,,,17553.6,15100.5,0.0,4713.2,,,,,,,,,,23915.3,20573.2,37132.0,37132.0,1e-05,0.0,,,14365.3
1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,85348.3,,,,0.000142388,,,2241.8,8372.8,,,,370555.2,318770.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,57830.2,,,,,,,,,,274933.1,236511.2,,,,,,,0.0,8007.9,,,,,,,,,,36466.6,31370.4,,,,,0.1,14667.7,,,,,,,,,,50055.6,43060.3,,,,,,,,,,,,,0.0,4729.6,,,,,,,,,,20621.5,17739.7,0.0,5356.6,,,,,,,,,,28653.1,24648.9,38072.0,38072.0,1e-05,0.0,,,17131.5
1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,98007.2,,,,0.000183078,,,2510.7,8622.9,,,,391284.8,336602.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,67209.7,,,,,,,,,,253545.8,218112.8,,,,,,,0.1,8348.0,,,,,,,,,,39500.0,33979.9,,,,,0.1,17439.8,,,,,,,,,,75271.3,64752.2,,,,,,,,,,,,,0.0,4800.2,,,,,,,,,,18663.8,16055.5,0.1,7728.5,,,,,,,,,,29924.7,25742.7,39036.0,39036.0,1e-05,0.1,,,34228.5
1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,114933.1,,,,0.000221415,,,2867.7,9001.1,,,,419352.2,360747.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,77681.7,,,,,,,,,,274690.3,236302.4,,,,,,,0.1,10973.1,,,,,,,,,,48301.7,41551.6,,,,,0.2,21634.8,,,,,,,,,,78565.0,67585.6,,,,,,,,,,,,,0.0,4922.1,,,,,,,,,,19923.2,17138.9,0.1,9162.5,,,,,,,,,,33570.9,28879.4,40078.0,40078.0,1e-05,0.1,,,31442.8
1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,133624.0,,,,0.000254866,,,3265.9,9739.5,,,,463229.1,398493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,86312.1,,,,,,,,,,300779.4,258745.6,,,,,,,0.1,13942.5,,,,,,,,,,56009.4,48182.1,,,,,0.3,29450.0,,,,,,,,,,93988.8,80853.9,,,,,,,,,,,,,0.1,6089.0,,,,,,,,,,24632.4,21190.0,0.1,10141.6,,,,,,,,,,38279.6,32930.1,40915.0,40915.0,1e-05,0.1,,,26098.7
1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,146934.3,,,,0.00031521,,,3517.9,9865.5,,,,479001.2,412060.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,97115.3,,,,,,,,,,359816.9,309532.6,,,,,,,0.2,17029.8,,,,,,,,,,58147.7,50021.6,,,,,0.3,31460.3,,,,,,,,,,73704.1,63404.0,,,,,,,,,,,,,0.0,4780.2,,,,,,,,,,16777.7,14433.0,0.1,10710.4,,,,,,,,,,37077.8,31896.2,41768.0,41768.0,1e-05,0.1,,,7632.5
