country,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15
1974,1873311.6,23.872345264,1.945639,1.945638706,46.094045726,7847203.9,1076958.5,25.187582238,1.428091588,1.428091588,44.964815673,4275751.8,328405.2,20.545798125,3.807602829,3.807602829,45.196597775,1598405.8,488894.8,27.284374516,-3.186868084,-3.186868084,54.18803559,1791848.9,432164.2,38.394334314,6.482778962,6.482778962,15.73849431,1125593.7,476573.4,42.240509798,1.89250965,1.89250965,17.186208459,1128237.9,23462.4,183841.6
1975,2028778.8,26.023311095,-0.652437,-0.652437469,45.7933109,7796005.8,1187655.5,27.231296825,2.002233781,2.002233781,45.865116402,4361362.3,380745.9,22.772370742,4.601984774,4.601984774,47.276538323,1671964.1,502109.6,29.440489115,-4.818598804,-4.818598804,51.576931555,1705506.9,438068.1,40.298649576,-3.42394423,-3.42394423,15.199617042,1087054.0,460578.0,43.225174477,-5.557878503,-5.557878503,16.231019874,1065531.8,-19222.2,35650.2
1976,2241929.6,27.50879826,4.538967,4.538967082,47.871854208,8149863.9,1307440.9,28.843180368,3.933788312,3.933788312,47.669352991,4532929.1,416399.0,24.142870496,3.155836334,3.155836334,48.768508497,1724728.6,541081.6,31.15023286,1.846932354,1.846932354,52.529522591,1737006.5,506817.8,42.56038179,9.545674523,9.545674523,16.650523013,1190820.6,546033.7,46.478310069,10.25612512,10.25612512,17.89569358,1174814.1,16224.1,139193.2
1977,2453513.7,29.304701472,2.73084,2.730839536,49.179157729,8372423.6,1427234.3,30.687691185,2.601126048,2.601126048,48.909292948,4650836.3,454519.3,25.876154671,1.84314224,1.84314224,49.667381477,1756517.8,590366.4,33.22929079,2.281970856,2.281970856,53.728230988,1776644.5,563861.8,44.925041025,5.399330435,5.399330435,17.54953977,1255116.9,587500.2,49.058515536,1.93527279,1.93527279,18.242024069,1197549.9,5032.3,130858.1
1978,2712516.9,31.405005773,3.162623,3.16262302,50.734509093,8637211.8,1560421.5,32.522070853,3.165072109,3.165072109,50.457307338,4798038.6,507790.3,27.826155992,3.891159363,3.891159363,51.600018441,1824866.7,650375.3,35.733903581,2.443187329,2.443187329,55.040912319,1820051.2,614907.3,46.573410174,5.193141835,5.193141835,18.460912262,1320296.9,617426.7,49.696413211,3.744895996,3.744895996,18.925168898,1242396.9,-3550.9,116355.3
1979,3049103.9,34.047428585,3.684618,3.684618026,52.60388196,8955460.1,1762445.0,35.406548234,3.74525264,3.74525264,52.347060973,4977737.3,571836.3,30.346022321,3.261589451,3.261589451,53.2829992,1884386.4,739928.4,38.948662989,4.379096923,4.379096923,57.451207217,1899753.0,712992.0,50.678299922,6.559217594,6.559217594,19.671803667,1406898.1,745621.3,54.686011924,9.744231894,9.744231894,20.769281241,1363459.0,7523.5,150144.3
1980,3377225.5,37.202040788,1.369055,1.369054562,53.324057806,9078065.2,1968546.8,38.851346324,1.790607775,1.790607775,53.284391517,5066869.0,651807.5,33.685605432,2.684541035,2.684541035,54.713403178,1934973.5,829324.7,43.279710086,0.865607838,0.865607838,57.948509369,1916197.4,793480.0,55.95150618,0.800237389,0.800237389,19.829224795,1418156.6,871629.9,63.138142169,1.250754327,1.250754327,21.029053925,1380512.5,5696.4,122381.1
1981,3710497.8,40.772651831,0.246662,0.246662095,53.455588045,9100457.4,2186281.0,42.951958099,0.457723334,0.457723334,53.52828661,5090061.3,741861.9,37.192475616,3.084404376,3.084404376,56.40098578,1994655.9,879586.4,47.721144309,-3.810557972,-3.810557972,55.740347826,1843179.6,918080.0,62.286000227,3.935972087,3.935972087,20.609697548,1473974.9,979845.1,72.741706597,-2.426112811,-2.426112811,20.518865354,1347019.7,-35466.4,45605.4
1982,3980901.3,43.363351778,0.877741,0.877740563,53.924789424,9180335.8,2347936.5,45.709090673,0.916170283,0.916170283,54.018696865,5136694.9,796331.4,39.25940584,1.690912249,1.690912249,57.354676957,2028383.8,906354.8,49.920949213,-1.497391961,-1.497391961,54.905696339,1815580.0,984863.5,66.032144421,1.188360612,1.188360612,20.854615076,1491491.0,1042532.7,76.199673561,1.569337941,1.569337941,20.840875693,1368159.0,-12052.2,76345.1
1983,4216227.2,45.131644598,1.761682,1.761681718,54.874772581,9342064.1,2481260.9,47.657382183,1.358104763,1.358104763,54.75232736,5206456.6,842678.1,40.876022297,1.634915419,1.634915419,58.292377414,2061546.1,938228.6,51.3524362,0.631101479,0.631101479,55.252207001,1827038.1,1054598.0,68.337836543,3.467766621,3.467766621,21.577804456,1543212.4,1084807.9,78.433027422,1.09211638,1.09211638,21.06848231,1383100.9,-15730.5,86911.6
1984,4473440.2,46.77285308,2.377598,2.377597931,56.179474039,9564180.8,2620224.6,49.494873782,1.680119668,1.680119668,55.672231981,5293931.3,885302.4,42.352302883,1.396175327,1.396175327,59.106241205,2090328.9,975324.8,52.791254306,1.120611704,1.120611704,55.871369699,1847512.1,1192228.1,71.554397264,7.968563935,7.968563935,23.2972456,1666184.3,1213668.5,82.740557722,6.054178899,6.054178899,22.34400592,1466836.3,14028.7,133060.4
1985,4737575.5,48.295196305,2.566239,2.566238963,57.62117359,9809620.5,2768690.1,50.942438904,2.66355855,2.66355855,57.155094475,5434938.3,932886.3,43.72932916,2.056642802,2.056642802,60.321845461,2133319.5,1031318.9,54.467971476,2.48598822,2.48598822,57.260325368,1893441.1,1274206.7,73.339085509,4.275280745,4.275280745,24.293268255,1737418.3,1286709.1,83.937482837,4.506378431,4.506378431,23.350911384,1532937.5,17182.5,143440.8
1986,4963328.7,49.334874213,2.557354,2.55735402,59.09475099,10060487.2,2884298.1,50.936654724,4.187379498,4.187379498,59.548395183,5662519.8,968168.8,44.40205211,2.209703546,2.209703546,61.654779419,2180459.6,1076885.3,55.070874745,3.275111142,3.275111142,59.135664664,1955453.4,1196306.0,67.926560504,1.36738859,1.36738859,24.625451634,1761175.6,1181979.2,72.976475966,5.658026044,5.658026044,24.672112031,1619671.5,19649.7,120550.4
1987,5240090.6,50.589121334,2.958605,2.958604604,60.843131013,10358137.3,3054252.0,51.828289659,4.070647563,4.070647563,61.972400481,5893021.0,1027981.4,46.00867805,2.470171173,2.470171173,63.177758007,2234320.7,1163479.8,56.328812154,5.628420064,5.628420064,62.464068279,2065514.5,1232112.4,67.17076145,4.151947851,4.151947851,25.647887544,1834298.7,1246510.8,71.020159849,8.36460889,8.36460889,26.735837708,1755150.6,8775.9,86133.1
1988,5660884.8,52.378331751,4.340038,4.340038405,63.483746266,10807684.4,3273910.2,53.264981071,4.300646189,4.300646189,64.637614161,6146459.0,1091980.1,47.820620071,2.200738934,2.200738934,64.568135525,2283492.2,1305311.1,58.034713316,8.892492579,8.892492579,68.018680915,2249190.2,1331324.9,68.584531749,5.824884374,5.824884374,27.141847337,1941144.5,1372851.1,72.013325761,8.616595245,8.616595245,29.039556628,1906384.9,31209.7,93783.4
1989,6102798.8,54.474597788,3.657891,3.657890862,65.805912419,11203017.7,3521975.7,55.289723686,3.637505607,3.637505607,66.988811,6370036.7,1153834.1,50.070485538,0.916466847,0.916466847,65.159881081,2304419.7,1453832.8,60.535421811,6.777239236,6.777239236,72.628469646,2401623.2,1499320.9,71.618227049,7.848263914,7.848263914,29.272011147,2093490.6,1563333.4,75.340442537,8.846096461,8.846096461,31.60842382,2075025.5,37168.8,108473.0
1990,6521031.8,56.515809348,2.993862,2.993862217,67.776050767,11538420.6,3734677.0,56.941715066,2.962852181,2.962852181,68.973590447,6558771.5,1243615.9,52.58807315,2.621280645,2.621280645,66.867904432,2364825.0,1561184.0,62.462267656,4.071417452,4.071417452,75.585477834,2499403.3,1591275.1,71.344411898,6.540391711,6.540391711,31.186515338,2230413.1,1636979.8,74.180602839,6.348049418,6.348049418,33.614942184,2206749.2,27259.6,91756.8
1991,6875805.5,58.511826188,1.843559,1.843558538,69.025541938,11751138.2,3946334.1,59.075584137,1.850537186,1.850537186,70.249972387,6680144.0,1333976.8,54.675020916,3.171634475,3.171634475,68.988709942,2439828.6,1601847.2,64.110884097,-0.03384618,-0.03384618,75.559895037,2498557.4,1667809.2,71.473459872,4.620370787,4.620370787,32.627447982,2333466.5,1698002.7,73.930341482,4.078899395,4.078899395,34.986061858,2296760.2,23840.9,95901.9
1992,7113581.7,59.855704905,1.135318,1.135317701,69.809201134,11884550.9,4109867.3,60.420394841,1.825936509,1.825936509,71.53269228,6802119.2,1410586.0,56.285487097,2.717356441,2.717356441,70.863379095,2506127.4,1598754.5,64.167909303,-0.281770889,-0.281770889,75.346989249,2491517.2,1705166.7,70.417376815,3.773256431,3.773256431,33.858565262,2421514.1,1722600.6,72.101621954,4.02168978,4.02168978,36.393092732,2389128.8,11807.8,52401.8
1993,7267845.5,61.324841581,-0.279035,-0.27903451,69.614409371,11851388.9,4216744.4,62.025627975,-0.054816832,-0.054816832,71.493480324,6798390.5,1456526.7,57.563543074,0.964285592,0.964285592,71.54670445,2530293.6,1531300.1,64.975906816,-5.410251695,-5.410251695,71.270527486,2356719.8,1771189.5,71.946345193,1.66448971,1.66448971,34.422137597,2461820.0,1696993.0,73.54107041,-3.414809506,-3.414809506,35.150337942,2307544.6,-10922.2,11709.6
1994,7626516.3,62.655573836,2.706337,2.706337364,71.498410143,12172127.5,4409517.8,63.590730004,1.997888233,1.997888233,72.921840155,6934214.8,1504418.9,58.820623615,1.08070009,1.08070009,72.319909749,2557638.5,1591150.0,65.97109079,2.340965401,2.340965401,72.938945875,2411889.8,1963640.4,72.964932752,9.317948589,9.317948589,37.629574681,2691211.1,1872019.6,74.790946624,8.470403238,8.470403238,38.127713305,2503002.9,29808.8,80176.2
1995,7871427.4,63.166602575,2.376312,2.376312048,73.197435477,12461375.2,4516477.6,64.017470771,1.742887239,1.742887239,74.192785602,7055070.3,1538116.2,59.5992602,0.904166961,0.904166961,72.973802479,2580763.9,1642165.5,66.222245884,2.814779367,2.814779367,74.992016274,2479779.2,2158321.7,73.799922366,8.670712351,8.670712351,40.892326861,2924558.3,2041085.9,75.776419249,7.613273924,7.613273924,41.03048056,2693563.4,57432.3,114767.0
1996,8174592.2,64.509862988,1.689007,1.689006689,74.433745058,12671848.7,4709645.4,65.298523462,2.231210419,2.231210419,75.848182764,7212483.8,1599166.0,61.063743834,1.475652168,1.475652168,74.050641978,2618847.0,1703166.8,66.944307298,2.596019886,2.596019886,76.93882393,2544154.8,2273660.6,74.195708737,4.781970619,4.781970619,42.847785916,3064409.8,2133317.4,75.745944633,4.560796021,4.560796021,42.901797084,2816411.3,22270.9,48364.8
1997,8528661.0,65.368044324,2.961623,2.961622975,76.638191952,13047141.1,4914773.2,66.423633485,2.587868256,2.587868256,77.811033809,7399133.3,1644105.0,62.20148939,0.92962056,0.92962056,74.73903197,2643192.3,1754212.7,67.417693614,2.273901195,2.273901195,78.688336767,2602006.3,2523325.1,74.231797242,10.926775368,10.926775368,47.529667234,3399251.0,2352105.7,75.916985756,10.00737253,10.00737253,47.195139741,3098260.1,44350.7,101818.2
1998,8923241.8,66.369516807,3.047782,3.047781673,78.973956721,13444789.4,5134216.2,67.100272672,3.411542398,3.411542398,80.465590218,7651557.9,1699387.3,62.882025749,2.243821824,2.243821824,76.416042681,2702500.8,1878008.0,67.883447141,6.32250481,6.32250481,83.663410644,2766518.3,2666342.4,73.548540783,6.649453235,6.649453235,50.690130229,3625282.6,2527152.4,73.971326578,10.268167368,10.268167368,52.041215679,3416394.6,72440.3,115324.5
1999,9290175.0,67.083439481,3.004113,3.004112917,81.346423557,13848686.1,5359772.0,67.661877939,3.526706145,3.526706145,83.303375133,7921405.9,1780095.5,64.506375009,2.111542347,2.111542347,78.029599782,2759565.3,2001260.2,68.565002666,5.503657453,5.503657453,88.26795818,2918778.0,2800608.7,73.132913752,5.632533351,5.632533351,53.54526872,3829477.8,2707297.1,73.431125479,7.916462942,7.916462942,56.161039233,3686852.3,55735.7,106311.4
2000,9933478.6,69.029363649,3.910377,3.910376685,84.527375138,14390221.9,5728352.9,70.029040761,3.264090272,3.264090272,86.022472496,8179967.7,1894807.8,66.978598035,2.515242382,2.515242382,79.992233346,2828975.0,2184655.0,71.351790699,4.900348621,4.900348621,92.593395851,3061808.3,3323576.2,77.036456552,12.660009975,12.660009975,60.324105081,4314290.1,3273178.8,79.456561772,11.733713329,11.733713329,62.750814579,4119456.9,75265.5,124637.7
2001,10424492.8,70.917435534,2.149071,2.149070551,86.343928064,14699477.9,5994158.6,71.796962566,2.063525939,2.063525939,87.79756853,8348763.5,2009029.5,69.178778252,2.655993301,2.655993301,82.116821705,2904112.4,2255906.3,72.870166548,1.109813476,1.109813476,93.621009836,3095788.6,3475662.2,77.802436514,3.546402342,3.546402342,62.463440557,4467292.2,3372660.9,79.68184204,2.747993324,2.747993324,64.475202774,4232659.3,62397.1,116180.5
2002,10880367.4,73.237153758,1.067191,1.067190719,87.265382451,14856349.4,6217001.7,73.589630101,1.191075447,1.191075447,88.843303811,8448203.5,2146029.5,72.191606843,2.361245267,2.361245267,84.055801271,2972685.6,2293491.0,74.619486272,-0.717323229,-0.717323229,92.949444585,3073581.8,3546027.2,77.987916194,1.781860497,1.781860497,63.576451929,4546893.1,3366882.0,78.65176399,1.136078621,1.136078621,65.207691768,4280745.7,44700.0,95730.9
2003,11152929.6,74.269178778,1.080699,1.080698668,88.208458277,15016901.7,6387357.2,74.431495333,1.57810198,1.57810198,90.245341748,8581524.8,2235870.7,73.61908519,2.166211915,2.166211915,85.876628053,3037080.3,2334655.7,74.856350372,1.472744874,1.472744874,94.318352765,3118847.9,3534826.7,76.955686905,1.021232091,1.021232091,64.225715059,4593327.4,3389209.4,76.981442968,2.847307878,2.847307878,67.064355513,4402631.7,49428.7,88753.0
2004,11689101.6,76.07521891,2.319305,2.319305128,90.254281573,15365189.5,6664785.0,76.163886822,1.970039036,1.970039036,92.023210209,8750584.2,2342495.8,75.770305549,1.794312057,1.794312057,87.417522744,3091575.0,2452202.9,76.774270765,2.410978394,2.410978394,96.592347873,3194042.6,3854016.8,78.00589173,7.561980057,7.561980057,69.082450823,4940673.9,3679829.8,78.284733173,6.767308807,6.767308807,71.602807551,4700571.4,55430.8,88885.2
2005,12110943.8,77.417616179,1.812305,1.812305359,91.889964754,15643653.7,6915512.2,77.38394187,2.126031992,2.126031992,93.979653097,8936624.4,2443425.4,77.740580862,1.665013349,1.665013349,88.873036167,3143050.1,2573904.3,78.328077742,2.880773691,2.880773691,99.374954818,3286055.7,4151254.3,79.743848778,5.364897504,5.364897504,72.788653503,5205736.0,4022943.9,80.634540768,6.138318996,6.138318996,75.998016288,4989107.4,49791.4,61294.8
2006,13125846.1,81.422817852,3.048812,3.048811773,94.691516818,16120599.2,7420944.9,81.602455768,1.761259036,1.761259036,95.63487823,9094021.5,2631773.5,82.063909006,2.03402112,2.03402112,90.680732493,3206980.4,2874255.0,83.125322752,5.224536697,5.224536697,104.5668358,3457736.9,4763231.5,83.956871039,8.984141089,8.984141089,79.328088831,5673426.7,4653915.4,85.795745286,8.725114321,8.725114321,82.628930091,5424412.8,89556.6,112846.4
2007,13881501.9,83.755155899,2.81198,2.811979989,97.354223322,16573907.2,7766174.9,83.719422573,2.005822844,2.005822844,97.553144464,9276431.5,2749736.4,84.014006728,2.057058895,2.057058895,92.546088567,3272949.9,3104668.6,85.66980985,4.808255677,4.808255677,109.594676619,3623993.8,5125629.8,85.58692361,5.558781959,5.558781959,83.737764322,5988800.1,4985165.1,87.05704956,5.565710702,5.565710702,87.227817296,5726319.9,120457.4,138051.9
2008,14461713.7,87.029747093,0.259869,0.259869306,97.607217067,16616977.7,8134325.6,87.640328183,0.054497706,0.054497706,97.606308689,9281486.9,2942652.6,87.742494482,2.468328602,2.468328602,94.830430141,3353737.1,3182124.9,89.19560547,-1.556663915,-1.556663915,107.888655835,3567580.4,5428686.1,89.833153078,0.90629647,0.90629647,84.496676724,6043076.4,5314061.6,92.78992637,0.011548039,0.011548039,87.237890398,5726981.2,87986.2,98078.1
2009,14111339.5,88.862917301,-4.43571,-4.435710211,93.277643773,15879896.8,8069508.4,88.164816657,-1.386990943,-1.386990943,96.252518028,9152753.5,3105670.8,90.558043795,2.258488873,2.258488873,96.972164853,3429480.8,2860681.5,90.176765588,-11.079665019,-11.079665019,95.934954175,3172304.4,4704341.2,88.441945007,-11.979782228,-11.979782228,74.374158863,5319129.0,4527744.3,88.631265507,-10.799111009,-10.799111009,77.816973773,5108518.1,-101118.0,-85252.9
2010,14594052.9,89.911992803,2.214055,2.214054981,95.342862092,16231486.4,8306411.2,89.757993543,1.108699593,1.108699593,97.319669303,9254230.1,3168466.2,91.724924078,0.724084842,0.724084842,97.6743256,3454313.2,2895193.3,90.987590584,0.304529234,0.304529234,96.227104156,3181965.0,5384120.5,91.759363608,10.312278499,10.312278499,82.043829256,5867652.4,5217828.6,93.456872602,9.290805508,9.290805508,85.046797458,5583140.6,57690.3,56466.3
2011,15196819.1,92.234593184,1.508069,1.508068528,96.780697789,16476268.3,8629565.9,93.237348587,0.013526974,0.013526974,97.33283371,9255481.9,3236163.8,93.736854606,-0.055613966,-0.055613966,97.620005034,3452392.1,3010203.9,93.625822119,1.04268295,1.04268295,97.230447764,3215142.8,6020083.5,96.349348083,6.485226141,6.485226141,87.364557119,6248182.9,5814014.9,100.163370365,3.965356917,3.965356917,88.419206523,5804532.0,114816.9,109600.6
2012,15434088.7,94.237484942,-0.597239,-0.597238983,96.202685734,16377865.7,8805902.5,95.724886724,-0.608332475,-0.608332475,96.740726474,9199177.8,3287743.2,95.264485775,-0.035281318,-0.035281318,97.58556341,3451174.1,2987751.1,95.489883741,-2.683432421,-2.683432421,94.621334406,3128866.6,6293169.7,98.841323343,1.900696982,1.900696982,89.025092619,6366942.0,5926235.5,103.041393187,-0.916812802,-0.916812802,87.608567918,5751315.4,-14242.4,-16979.5
2013,16007344.5,97.647072843,0.092781,0.092781451,96.291943981,16393061.3,9107944.0,99.091768075,-0.084293932,-0.084293932,96.659179912,9191423.4,3405762.7,98.53788089,0.148465003,0.148465003,97.73044382,3456297.9,3022423.6,98.121953163,-1.553089833,-1.553089833,93.151780081,3080272.5,6521156.4,100.882348884,1.52629499,1.52629499,90.383878147,6464120.3,6078206.4,104.13146357,1.490709001,1.490709001,88.914556726,5837050.7,28264.2,37997.9
2014,16488597.4,98.911545836,1.689629,1.689629005,97.918920596,16670043.2,9305830.9,99.962867037,1.282328964,1.282328964,97.898668573,9309287.7,3480909.2,99.750293809,0.964184991,0.964184991,98.672746091,3489623.0,3128568.8,99.274194975,2.310497929,2.310497929,95.304050031,3151442.1,6752122.8,100.284558648,4.159008574,4.159008574,94.142951389,6732963.6,6273808.6,102.499327609,4.861672691,4.861672691,93.237291449,6120829.0,94974.3,107555.8
2015,17024333.1,100.0,2.125309,2.125308767,100.0,17024333.1,9509105.6,100.0,2.146435144,2.146435144,100.0,9509105.6,3536562.1,100.0,1.345106893,1.345106893,100.0,3536562.1,3306724.3,100.0,4.927335163,4.927335163,100.0,3306724.3,7151851.0,100.0,6.221441461,6.221441461,100.0,7151851.0,6564786.4,100.0,7.253222875,7.253222875,100.0,6564786.4,84876.6,84876.6
