,id,name
0,P3,Final consumption expenditure
1,B1GVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
2,ESEVM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
3,B1GVA,"Agriculture, forestry and fishing (ISIC Rev.4)"
4,ETOVA,"Agriculture, forestry and fishing (ISIC Rev.4)"
5,P51N1113,Machinery and equipment+weapon system
6,B1GVK,Financial and insurance activities (ISIC Rev.4)
7,ESEVA,"Agriculture, forestry and fishing (ISIC Rev.4)"
8,P5,Gross capital formation
9,D11VM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
10,ESEVF,Construction (ISIC Rev.4)
11,P31S14_S15,Private final consumption expenditure
12,B1_GI,Gross domestic product - income approach
13,D1VA,"Agriculture, forestry and fishing (ISIC Rev.4)"
14,P51N11131,Transport equipment
15,D11VF,Construction (ISIC Rev.4)
16,EEMVJ,Information and communication (ISIC Rev.4)
17,RB1_GE,Residual item
18,B1GVG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
19,EEMVM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
20,B1GVB_E,"Industry, including energy (ISIC Rev.4)"
21,P51,Gross fixed capital formation
22,ESEVL,Real estate activities (ISIC Rev.4)
23,B1GVM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
24,P71,Imports of goods
25,B5_NS1,Net national income at market prices
26,B1GVJ,Information and communication (ISIC Rev.4)
27,B1_GA,Gross domestic product at market prices - output approach
28,D12,"Employers' social contributions, total"
29,ESEVR_U,Other service activities (ISIC Rev.4)
30,ESEVC,of which: Manufacturing (ISIC Rev.4)
31,D12VC,of which: Manufacturing (ISIC Rev.4)
32,ETOVC,of which: Manufacturing (ISIC Rev.4)
33,D1VC,of which: Manufacturing (ISIC Rev.4)
34,D11VL,Real estate activities (ISIC Rev.4)
35,D11VR_U,Other service activities (ISIC Rev.4)
36,D1VK,Financial and insurance activities (ISIC Rev.4)
37,EEMVG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
38,P51N112,Intellectual property products
39,EEMVR_U,Other service activities (ISIC Rev.4)
40,EEMVL,Real estate activities (ISIC Rev.4)
41,B1GVF,Construction (ISIC Rev.4)
42,ETOVF,Construction (ISIC Rev.4)
43,RB1_GA,Residual item
44,ETOVK,Financial and insurance activities (ISIC Rev.4)
45,D1VF,Construction (ISIC Rev.4)
46,D21_D31,Taxes less subsidies on products
47,P3S13,General government final consumption expenditure
48,D5_D7TOS2,Current transfers payable to the rest of the world
49,D11VB_E,"Industry, including energy (ISIC Rev.4)"
50,B1_GE,Gross domestic product - expenditure approach
51,D9FRS2,Capital transfers receivable from the rest of the world
52,EEMVK,Financial and insurance activities (ISIC Rev.4)
53,EEMVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
54,EEM,"Employees, total"
55,ETOVJ,Information and communication (ISIC Rev.4)
56,P7,Imports of goods and services
57,D12VB_E,"Industry, including energy (ISIC Rev.4)"
58,ESEVB_E,"Industry, including energy (ISIC Rev.4)"
