country,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR
subject,B11,B11,B11,B11,B1G,B1G,B1G,B1G,B1GVA,B1GVA,B1GVA,B1GVA,B1GVB_E,B1GVB_E,B1GVB_E,B1GVB_E,B1GVC,B1GVC,B1GVC,B1GVC,B1GVF,B1GVF,B1GVF,B1GVF,B1GVG_I,B1GVG_I,B1GVG_I,B1GVG_I,B1GVG_U,B1GVG_U,B1GVG_U,B1GVG_U,B1GVJ,B1GVJ,B1GVJ,B1GVJ,B1GVK,B1GVK,B1GVK,B1GVK,B1GVL,B1GVL,B1GVL,B1GVL,B1GVM_N,B1GVM_N,B1GVM_N,B1GVM_N,B1GVO_Q,B1GVO_Q,B1GVO_Q,B1GVO_Q,B1GVR_U,B1GVR_U,B1GVR_U,B1GVR_U,B1_GA,B1_GA,B1_GA,B1_GA,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GI,B1_GI,B1_GS1,B2G_B3G,B2G_B3G,B5_GS1,B5_GS1,D1,D1,D11,D11,D11VA,D11VA,D11VB_E,D11VB_E,D11VC,D11VC,D11VF,D11VF,D11VG_I,D11VG_I,D11VJ,D11VJ,D11VK,D11VK,D11VL,D11VL,D11VM_N,D11VM_N,D11VO_Q,D11VO_Q,D11VR_U,D11VR_U,D12,D12,D12VA,D12VA,D12VB_E,D12VB_E,D12VC,D12VC,D12VF,D12VF,D12VG_I,D12VG_I,D12VJ,D12VJ,D12VK,D12VK,D12VL,D12VL,D12VM_N,D12VM_N,D12VO_Q,D12VO_Q,D12VR_U,D12VR_U,D1S1,D1S1,D1VA,D1VA,D1VB_E,D1VB_E,D1VC,D1VC,D1VF,D1VF,D1VG_I,D1VG_I,D1VJ,D1VJ,D1VK,D1VK,D1VL,D1VL,D1VM_N,D1VM_N,D1VO_Q,D1VO_Q,D1VR_U,D1VR_U,D21S1,D21S1,D21S1,D21S1,D21_D31,D21_D31,D21_D31,D21_D31,D2S1,D2S1,D2_D3,D2_D3,D31S1,D31S1,D31S1,D31S1,D3S1,D3S1,DB1_GA,DB1_GA,DB1_GE,DB1_GE,EEM,EEM,EEM,EEM,EEMNC,EEMNC,EEMVA,EEMVA,EEMVA,EEMVA,EEMVB_E,EEMVB_E,EEMVB_E,EEMVB_E,EEMVC,EEMVC,EEMVC,EEMVC,EEMVF,EEMVF,EEMVF,EEMVF,EEMVG_I,EEMVG_I,EEMVG_I,EEMVG_I,EEMVJ,EEMVJ,EEMVJ,EEMVJ,EEMVK,EEMVK,EEMVK,EEMVK,EEMVL,EEMVL,EEMVL,EEMVL,EEMVM_N,EEMVM_N,EEMVM_N,EEMVM_N,EEMVO_Q,EEMVO_Q,EEMVO_Q,EEMVO_Q,EEMVR_U,EEMVR_U,EEMVR_U,EEMVR_U,ESE,ESE,ESE,ESE,ESENC,ESENC,ESEVA,ESEVA,ESEVA,ESEVA,ESEVB_E,ESEVB_E,ESEVB_E,ESEVB_E,ESEVC,ESEVC,ESEVC,ESEVC,ESEVF,ESEVF,ESEVF,ESEVF,ESEVG_I,ESEVG_I,ESEVG_I,ESEVG_I,ESEVJ,ESEVJ,ESEVJ,ESEVJ,ESEVK,ESEVK,ESEVK,ESEVK,ESEVL,ESEVL,ESEVL,ESEVL,ESEVM_N,ESEVM_N,ESEVM_N,ESEVM_N,ESEVO_Q,ESEVO_Q,ESEVO_Q,ESEVO_Q,ESEVR_U,ESEVR_U,ESEVR_U,ESEVR_U,ETO,ETO,ETO,ETO,ETONC,ETONC,ETOVA,ETOVA,ETOVA,ETOVA,ETOVB_E,ETOVB_E,ETOVB_E,ETOVB_E,ETOVC,ETOVC,ETOVC,ETOVC,ETOVF,ETOVF,ETOVF,ETOVF,ETOVG_I,ETOVG_I,ETOVG_I,ETOVG_I,ETOVJ,ETOVJ,ETOVJ,ETOVJ,ETOVK,ETOVK,ETOVK,ETOVK,ETOVL,ETOVL,ETOVL,ETOVL,ETOVM_N,ETOVM_N,ETOVM_N,ETOVM_N,ETOVO_Q,ETOVO_Q,ETOVO_Q,ETOVO_Q,ETOVR_U,ETOVR_U,ETOVR_U,ETOVR_U,P3,P3,P3,P3,P3,P311B,P311B,P311B,P311B,P312N,P312N,P312N,P312N,P31DC,P31DC,P31DC,P31DC,P31NC,P31NC,P31S13,P31S13,P31S13,P31S13,P31S14,P31S14,P31S14,P31S14,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15B,P31S14_S15B,P31S15,P31S15,P31S15,P31S15,P31S15B,P31S15B,P32S13,P32S13,P32S13,P32S13,P3S1,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P41,P41,P41,P41,P5,P5,P5,P5,P5,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51,P51A,P51A,P51A,P51A,P51N1111,P51N1111,P51N1111,P51N1111,P51N1112,P51N1112,P51N1112,P51N1112,P51N1113,P51N1113,P51N1113,P51N1113,P51N11131,P51N11131,P51N11131,P51N11131,P51N1113I,P51N1113O,P51N1114,P51N1114,P51N1114,P51N1114,P51N112,P51N112,P51N112,P51N112,P52,P52,P52_P53,P52_P53,P53,P53,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P6,P61,P61,P61,P61,P62,P62,P62,P62,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P71,P71,P71,P71,P72,P72,P72,P72,POPNC,POPNC,PPPGDP,RB1_GA,RB1_GA,RB1_GA,RB1_GA,RB1_GE,RB1_GE,RB1_GE,RB1_GE,RB1_GE,RB1_GE,RB1_GI,RB1_GI
measure,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,HCPCARSA,HVPVOBARSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQRSA,CQR,CQRSA,CQR,LNBQR,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,HRS,HRSSA,PER,PERSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,HRS,HRSSA,PER,PERSA,CQR,CQRSA,DNBSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQRSA,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQRSA,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQRSA,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,DNBSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,LNBQR,LNBQR,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,CQR,CQRSA,CQR,CQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,CARSA,CPCARSA,CQR,CQRSA,DNBSA,DOBSA,GCUMSA,GPSA,GYSA,LNBQR,LNBQRSA,VIXOBSA,VOBARSA,VPVOBARSA,CQR,CQRSA,LNBQR,LNBQRSA,CQR,CQRSA,LNBQR,LNBQRSA,PER,PERSA,CD,CQR,CQRSA,LNBQR,LNBQRSA,CARSA,CQR,CQRSA,LNBQR,LNBQRSA,VOBARSA,CQR,CQRSA
unit,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Index,Index,Percentage,Percentage,Percentage,US Dollar,US Dollar,Bulgarian Lev,Bulgarian Lev,Index,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Hours,Hours,Persons,Persons,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Hours,Hours,Persons,Persons,Bulgarian Lev,Bulgarian Lev,Index,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Index,Index,Percentage,Percentage,Percentage,Bulgarian Lev,Bulgarian Lev,Index,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Index,Index,Percentage,Percentage,Percentage,Bulgarian Lev,Bulgarian Lev,Index,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Index,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Index,Index,Percentage,Percentage,Percentage,Bulgarian Lev,Bulgarian Lev,Index,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Index,Index,Percentage,Percentage,Percentage,Bulgarian Lev,Bulgarian Lev,Index,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Index,Index,Percentage,Percentage,Percentage,Bulgarian Lev,Bulgarian Lev,Index,Bulgarian Lev,US Dollar,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Persons,Persons,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev,Bulgarian Lev
powercode,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Thousands,Thousands,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Thousands,Thousands,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Thousands,Thousands,Units,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions
