,id,name
81,ETOVR_U,Other service activities (ISIC Rev.4)
82,EEMVC,of which: Manufacturing (ISIC Rev.4)
83,EEMVB_E,"Industry, including energy (ISIC Rev.4)"
84,ETOVL,Real estate activities (ISIC Rev.4)
85,ETOVK,Financial and insurance activities (ISIC Rev.4)
86,ETOVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
87,D11VO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
88,D1VB_E,"Industry, including energy (ISIC Rev.4)"
89,D1VA,"Agriculture, forestry and fishing (ISIC Rev.4)"
90,ESEVR_U,Other service activities (ISIC Rev.4)
91,ETOVC,of which: Manufacturing (ISIC Rev.4)
92,ETOVJ,Information and communication (ISIC Rev.4)
93,ETOVM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
94,ESEVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
95,ETOVB_E,"Industry, including energy (ISIC Rev.4)"
96,ETOVG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
97,ETOVF,Construction (ISIC Rev.4)
98,EEMVA,"Agriculture, forestry and fishing (ISIC Rev.4)"
99,EEMVF,Construction (ISIC Rev.4)
100,EEMVK,Financial and insurance activities (ISIC Rev.4)
101,EEMVJ,Information and communication (ISIC Rev.4)
102,D1VG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
103,D1VL,Real estate activities (ISIC Rev.4)
104,D1VR_U,Other service activities (ISIC Rev.4)
105,D1VF,Construction (ISIC Rev.4)
106,D1VK,Financial and insurance activities (ISIC Rev.4)
107,D1VO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
108,EEMVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
109,ESEVB_E,"Industry, including energy (ISIC Rev.4)"
110,ESEVG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
111,ESEVL,Real estate activities (ISIC Rev.4)
112,EEMVM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
113,ESEVA,"Agriculture, forestry and fishing (ISIC Rev.4)"
114,ESEVF,Construction (ISIC Rev.4)
115,ESEVK,Financial and insurance activities (ISIC Rev.4)
116,D1VM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
117,EEMVG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
118,EEMVL,Real estate activities (ISIC Rev.4)
119,EEMVR_U,Other service activities (ISIC Rev.4)
120,ESEVC,of which: Manufacturing (ISIC Rev.4)
121,D11VR_U,Other service activities (ISIC Rev.4)
122,D1VC,of which: Manufacturing (ISIC Rev.4)
123,D1VJ,Information and communication (ISIC Rev.4)
124,ESEVJ,Information and communication (ISIC Rev.4)
125,ESEVM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
126,ETOVA,"Agriculture, forestry and fishing (ISIC Rev.4)"
127,D12VF,Construction (ISIC Rev.4)
128,D12VG_I,"Distr. Trade, repairs; transport; accommod., food serv. Act. (ISIC Rev.4)"
129,D12VB_E,"Industry, including energy (ISIC Rev.4)"
130,D12VA,"Agriculture, forestry and fishing (ISIC Rev.4)"
131,P51N1113,Machinery and equipment+weapon system
132,D12VR_U,Other service activities (ISIC Rev.4)
133,D12VK,Financial and insurance activities (ISIC Rev.4)
134,D12VJ,Information and communication (ISIC Rev.4)
135,D12VO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
136,D12VC,of which: Manufacturing (ISIC Rev.4)
137,D12VM_N,"Prof., scientific, techn. Act.; admin., support service act. (ISIC Rev.4)"
138,D12,"Employers' social contributions, total"
139,D12VL,Real estate activities (ISIC Rev.4)
140,DB1_GA,Statistical discrepancy
141,PPPGDP,add. Purchasing power parity of GDP
142,P3_P5,add. Total domestic demand
143,K1S1,Consumption of fixed capital
144,B5_NS1,Net national income at market prices
145,B8NS1,Net saving
146,D9FRS2,Capital transfers receivable from the rest of the world
147,D1_D4TOS2,Primary incomes payable to the rest of the world
148,D5_D7FRS2,Current transfers receivable from the rest of the world
149,B5_GS1,Gross national income at market prices
150,D9TOS2,Capital transfers payable to the rest of the world
151,D5_D7TOS2,Current transfers payable to the rest of the world
152,D1_D4FRS2,Primary incomes receivable from the rest of the world
153,B9S1,Net lending/net borrowing
154,K1MS1,Consumption of fixed capital
155,DB1_GE,Statistical discrepancy
156,D8S1,Adjustment for the change in pension entitlements
157,D9NFRS2,Net capital transfers from the rest of the world
158,P3S1,Final consumption expenditure
159,RB1_GS1,Residual item
160,B6NS1,Net national disposable income
161,D1_D4NFRS2,Net primary incomes from the rest of the world
162,B1_GS1,Gross domestic product
163,B6GS1,Gross national disposable income
164,D5_D7NFRS2,Net current transfers from the rest of the world
