,id,name
0,CQR,"National currency, current prices, quarterly levels"
1,VIXOBSA,"Volume index, OECD reference year, seasonally adjusted"
2,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted"
3,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted"
4,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted"
5,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted"
6,DOBSA,"Deflator, OECD reference year, seasonally adjusted"
7,CARSA,"National currency, current prices, annual levels, seasonally adjusted"
8,CD,National currency per US Dollar
9,LNBQR,"National currency, chained volume estimates, national reference year, quarterly levels"
10,LNBQRSA,"National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted"
11,HRS,Hours worked
12,PER,Persons
13,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted"
14,HVPVOBARSA,"Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted"
15,DNBSA,"Deflator, national base/reference year, seasonally adjusted"
16,PERSA,"Persons, seasonally adjusted"
17,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter"
18,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year"
19,GCUMSA,"Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019"
