,id,name
0,B1_GA,Gross domestic product at market prices - output approach
1,B1_GE,Gross domestic product - expenditure approach
2,B1_GI,Gross domestic product - income approach
3,B1_GS1,Gross domestic product
4,B1G,"Gross value added at basic prices, total activity"
5,B2G_B3G,Gross operating surplus and mixed income
6,B2N_B3N,Net operating surplus and mixed income
7,B5_GS1,Gross national income at market prices
8,B5_NS1,Net national income at market prices
9,B8NS1,Net saving
10,B9S1,Net lending/net borrowing
11,D1,"Compensation of employees, total"
12,D1_D4NFRS2,Net primary incomes from the rest of the world
13,D11,"Wages and salaries, total"
14,D1S1,Compensation of employees
15,D2_D3,Taxes less subsidies on production and imports
16,D21_D31,Taxes less subsidies on products
17,D2S1,Taxes on production and imports
18,D3S1,Subsidies on production and imports
19,EEM,"Employees, total"
20,EEMNC,Employees
21,ESE,"Self-employed, total"
22,ESENC,Self-employed
23,ETO,"Employment, total"
24,ETONC,Total employment
25,K1,Consumption of fixed capital
26,K1MS1,Consumption of fixed capital
27,K1S1,Consumption of fixed capital
28,P3,Final consumption expenditure
29,P311B,Durable goods
30,P312N,Other goods and services
31,P31DC,Households consumption expenditure (Domestic Concept)
32,P31NC,Households consumption expenditure (National Concept)
33,P31S13,Individual consumption expenditure of general government
34,P31S14,Final consumption expenditure of households
35,P31S14_S15,Private final consumption expenditure
36,P31S14_S15B,Private final consumption expenditure by durability
37,P31S15,Final consumption expenditure of non-profit institutions serving households
38,P31S15B,Final consumption expenditure of non-profit institutions serving households
39,P32S13,Collective consumption expenditure of general government
40,P3S1,Final consumption expenditure
41,P3S13,General government final consumption expenditure
42,P41,add. Actual individual consumption
43,P5,Gross capital formation
44,P51,Gross fixed capital formation
45,P51A,Gross fixed capital formation by asset
46,P52,Changes in inventories
47,P52_P53,Changes in inventories and acquisitions less disposals of valuables
48,P53,Acquisitions less disposals of valuables
49,P5S1,Gross capital formation
50,P6,Exports of goods and services
51,P61,Exports of goods
52,P62,Exports of services
53,P7,Imports of goods and services
54,P71,Imports of goods
55,P72,Imports of services
56,POPNC,Total population
57,RB1_GA,Residual item
58,RB1_GE,Residual item
59,RB1_GI,Residual item
60,B11,External balance of goods and services
61,P51N1111,Dwellings
62,P51N1112,Other buildings and structures
63,P51N11131,Transport equipment
64,P51N1114,Cultivated biological resources
65,P51N112,Intellectual property products
66,B1GVA,"Agriculture, forestry and fishing (ISIC Rev.4)"
67,B1GVB_E,"Industry, including energy (ISIC Rev.4)"
68,B1GVC,of which: Manufacturing (ISIC Rev.4)
69,B1GVF,Construction (ISIC Rev.4)
70,B1GVG_I,"Distrib. trade, repairs; transp.; accommod., food serv. activ. (ISIC Rev.4)"
71,B1GVG_U,Services (ISIC Rev.4)
72,B1GVJ,Information and communication (ISIC Rev.4)
73,B1GVK,Financial and insurance activities (ISIC Rev.4)
74,B1GVL,Real estate activities (ISIC Rev.4)
75,B1GVM_N,"Prof., scientif., techn. activ.; admin., support service activ.(ISIC Rev.4)"
76,B1GVO_Q,Public admin.; compulsory s.s.; education; human health (ISIC Rev.4)
77,B1GVR_U,Other service activities (ISIC Rev.4)
78,D11VA,"Agriculture, forestry and fishing (ISIC Rev.4)"
79,D11VB_E,"Industry, including energy (ISIC Rev.4)"
80,D11VC,of which: Manufacturing (ISIC Rev.4)
81,D11VF,Construction (ISIC Rev.4)
