country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
1965,1572439.1,16.458011952,5.433243,5.433243146,,,26.088040002,9554246.7,920933.9,16.786503705,5.513660477,5.513660477,24.101869331,5486157.0,241709.8,10.756467097,3.607375208,3.607375208,35.418787316,2247111.7,392581.1,20.035955426,5.407449483,5.407449483,25.700240741,1959383.1,151465.1,28.058121935,8.4000229,8.4000229,6.945715502,539826.2,147512.0,23.877365232,7.165786955,7.165786955,7.660424408,617790.0,,13261.1,-60441.1
1966,1712521.5,16.930099757,5.871746,5.871745696,,,27.619863368,10115247.8,995806.7,17.213268369,5.44924754,5.44924754,25.415239852,5785111.2,268442.2,11.242115387,6.262032979,6.262032979,37.636723459,2387826.5,426409.2,20.490226956,6.208780319,6.208780319,27.29591223,2081036.9,167519.6,28.459423113,9.03992844,9.03992844,7.573603213,588626.1,162800.3,24.182262398,8.972629596,8.972629596,8.347765916,673222.1,,17144.2,-54130.9
1967,1828383.8,17.41780383,3.776125,3.776125449,,,28.662824058,10497212.3,1061350.6,17.645043636,3.973917433,3.973917433,26.425220499,6015006.8,298085.3,11.720374388,6.511461994,6.511461994,40.087424402,2543308.9,449949.3,20.908204446,3.411076462,3.411076462,28.226996667,2152022.7,179070.1,28.861445919,5.406059904,5.406059904,7.98303674,620447.6,175511.6,24.212495347,7.673262067,7.673262067,8.988311871,724880.2,,15440.1,-108693.6
1968,2018186.4,18.146458256,5.948647,5.948646758,,,30.367874212,11121654.3,1163431.6,18.349210883,5.411340531,5.411340531,27.855179167,6340499.3,329153.4,12.436461701,4.064443072,4.064443072,41.716754946,2646680.3,499555.3,21.521603886,7.860421049,7.860421049,30.445757455,2321180.7,206524.4,29.510191,12.796134751,12.796134751,9.004556878,699840.9,200797.9,24.959662992,10.982440108,10.982440108,9.975447839,804489.7,,20319.6,-82057.2
1969,2229835.4,19.045610114,5.270947,5.270946565,,,31.968548634,11707870.8,1274568.7,19.112632741,5.17663866,5.17663866,29.29714114,6668724.0,361131.3,13.348229464,2.22096948,2.22096948,42.643271342,2705462.2,562740.0,22.575714005,7.388400257,7.388400257,32.695211877,2492678.8,234786.2,30.347410961,10.548196297,10.548196297,9.954375213,773661.5,229828.7,25.527936653,11.909806242,11.909806242,11.163504348,900302.8,,26437.9,-32352.9
1970,2431127.6,20.078777573,3.417149,3.417148865,,,33.060961531,12107946.2,1383221.3,19.90904686,4.183382603,4.183382603,30.522752646,6947702.3,397705.5,14.483272542,1.497055665,1.497055665,43.281664851,2745964.5,622856.9,24.043994056,3.923873476,3.923873476,33.978130624,2590488.4,267949.5,31.473866833,10.040328345,10.040328345,10.953827169,851339.6,259465.4,26.032888281,10.705309132,10.705309132,12.358591999,996683.0,,18859.8,-30865.6
1971,2645844.1,21.11550342,3.488558,3.488557554,,,34.214312202,12530338.8,1508652.7,20.808644683,4.352843087,4.352843087,31.851360174,7250124.8,443654.8,15.787271114,2.339486988,2.339486988,44.294233768,2810206.0,677605.2,25.018454711,4.552545668,4.552545668,35.525000537,2708421.6,292671.3,32.333100932,6.323668314,6.323668314,11.646510867,905175.5,280321.4,26.572042027,5.84596845,5.84596845,13.081071388,1054948.8,,3581.5,-88640.3
1972,2908257.2,22.044618843,5.285217,5.285217185,,,36.02261291,13192594.5,1663215.2,21.61893861,6.113002593,6.113002593,33.798434648,7693325.2,487563.9,16.902644618,2.645224542,2.645224542,45.46591571,2884542.3,752007.9,25.997487755,6.800860133,6.800860133,37.941006136,2892617.5,317558.7,32.947416033,6.48044437,6.48044437,12.401256525,963834.9,313533.7,26.963762121,10.22303907,10.22303907,14.418354427,1162796.7,,1445.1,-78928.8
1973,3257670.8,23.281565681,6.063219,6.063219038,,,38.206742834,13992490.4,1848260.9,22.797564267,5.380619034,5.380619034,35.616999655,8107273.7,534716.5,18.166059352,2.043641482,2.043641482,46.395076024,2943492.0,864873.8,27.920622567,7.086964041,7.086964041,40.629871598,3097616.3,381943.6,35.570004576,11.407058329,11.407058329,13.81587509,1073780.1,389194.1,30.452557307,9.910370536,9.910370536,15.847266775,1278034.1,,17070.1,48362.4
1974,3566695.7,25.418846677,0.280203,0.280203102,,,38.313799313,14031697.8,2038636.5,25.14202212,0.014911455,0.014911455,35.622310668,8108482.6,609104.9,20.206285034,2.410093304,2.410093304,47.513240645,3014432.9,923802.5,31.3019251,-4.724669134,-4.724669134,38.710244595,2951264.2,505113.1,42.987801565,9.427903469,9.427903469,15.118422457,1175015.1,539613.5,41.551324728,1.614450208,1.614450208,16.103113007,1298667.3,,29652.2,81170.4
1975,3893567.2,27.748258931,0.000394,0.00039433,,,38.313950396,14031753.1,2273342.6,27.368161863,2.442383843,2.442383843,36.492344229,8306522.9,700642.5,22.232748524,4.543660907,4.543660907,49.672081186,3151398.5,953258.3,34.037264019,-5.104009522,-5.104009522,36.734470025,2800631.4,528619.4,46.077645138,-2.364127531,-2.364127531,14.76100367,1147236.2,526036.8,43.767827966,-7.4528077,-7.4528077,14.902978961,1201880.2,,-36258.8,-172155.7
1976,4313976.4,29.296826031,4.941015,4.941014536,,,40.207048254,14725064.0,2514321.9,28.985043335,4.430570726,4.430570726,38.109163349,8674549.2,752671.9,23.477168324,1.731782639,1.731782639,50.532293664,3205973.8,1046807.6,35.724463616,4.627345034,4.627345034,38.4343007,2930226.3,604850.9,48.26333505,9.239116697,9.239116697,16.124790025,1253230.7,625490.3,46.619085617,11.633779836,11.633779836,16.636758722,1341704.2,,20814.4,2788.2
1977,4763528.1,31.138167904,3.891132,3.891132237,,,41.77155767,15298035.8,2772767.7,30.873394886,3.533808468,3.533808468,39.455868191,8981091.2,820235.2,25.025752856,2.233038224,2.233038224,51.660699097,3277564.5,1175415.3,37.955114052,5.686585917,5.686585917,40.619900231,3096856.1,671519.3,50.367905973,6.383323599,6.383323599,17.154087552,1333228.5,690397.1,49.330599884,4.309951063,4.309951063,17.353794881,1399531.0,,13987.7,8826.6
1978,5338168.1,33.343980864,4.649975,4.649975115,,,43.713924707,16009390.6,3080583.6,32.915829053,4.207529608,4.207529608,41.115985527,9358973.3,903278.0,26.738250047,3.071165226,3.071165226,53.247284523,3378223.9,1355704.5,40.675530229,7.624411121,7.624411121,43.716928421,3332973.1,738463.5,52.359795585,5.785595926,5.785595926,18.146553742,1410363.7,743305.4,50.204824482,5.788704496,5.788704496,18.358354786,1480545.8,,3443.9,9402.4
1979,6011246.5,36.141765618,3.891585,3.891585023,,,45.415089253,16632409.7,3476244.8,35.841841601,3.63151132,3.63151132,42.609117196,9698845.4,1003484.1,29.071886191,2.175989278,2.175989278,54.405939726,3451733.7,1572350.7,44.560267438,5.869247924,5.869247924,46.282783335,3528593.6,866941.2,57.751251369,6.438104426,6.438104426,19.314847822,1501164.4,914149.4,57.343084598,7.674855786,7.674855786,19.76733204,1594175.5,,6375.1,46248.1
1980,6612569.6,39.433550164,0.820584,0.82058372,,,45.787758082,16768892.5,3864050.0,39.491461476,0.883350295,0.883350295,42.985504958,9784520.2,1133421.1,32.094978534,2.30972407,2.30972407,55.662566811,3531459.2,1709515.2,49.301417502,-1.732044923,-1.732044923,45.481144736,3467476.8,1001340.0,63.566728522,4.935741544,4.935741544,20.26817879,1575258.0,1068779.4,68.468219108,-2.081911169,-2.081911169,19.355793747,1560986.2,,-26977.2,-28835.5
1981,7396411.4,43.221965377,2.049802,2.049802257,,,46.726316581,17112621.6,4298511.4,43.406434847,1.210235604,1.210235604,43.505730844,9902936.0,1282162.4,35.335372782,2.74937336,2.74937336,57.192938595,3628552.2,1875820.3,53.909815444,0.34825658,0.34825658,45.639535815,3479552.5,1139241.4,69.231328195,4.462738466,4.462738466,21.172694601,1645557.6,1182384.2,75.762397115,-0.021674874,-0.021674874,19.351598403,1560647.9,,-16940.0,16671.2
1982,7851011.8,45.906498371,-0.061019,-0.061019013,,,46.697804644,17102179.7,4635532.4,46.101799613,1.535467498,1.535467498,44.173747201,10054992.3,1393348.2,37.581955464,2.175529709,2.175529709,58.437187965,3707492.4,1902135.6,56.689407615,-3.569111137,-3.569111137,44.010610059,3355363.4,1169033.3,72.149717104,-1.535619578,-1.535619578,20.847562558,1620288.1,1206600.5,77.953184167,-0.819861035,-0.819861035,19.192942188,1547852.7,,-42437.2,-88103.9
1983,8429594.8,47.730473902,3.266507,3.266506748,,,48.223191584,17660823.5,5016587.6,48.107393934,3.708612149,3.708612149,45.811980156,10427893.0,1489289.8,39.151375849,2.601076046,2.601076046,59.957183663,3803927.1,1986727.4,57.449794788,3.064770694,3.064770694,45.359434339,3458197.6,1206673.8,73.225495617,1.703364095,1.703364095,21.202672453,1647887.5,1246426.6,77.623244157,3.739771145,3.739771145,19.910714302,1605738.9,,-23257.2,-71342.8
1984,9177057.8,49.496530492,4.982704,4.982704318,,,50.626010633,18540810.2,5411054.8,50.024536265,3.729502282,3.729502282,47.520539001,10816801.5,1581749.3,40.833097722,1.834079791,1.834079791,61.056846252,3873694.2,2196875.5,58.642259641,8.329051832,8.329051832,49.137445136,3746232.6,1366775.5,75.609293221,9.696924943,9.696924943,23.258679687,1807681.9,1449062.7,79.962858455,12.855813809,12.855813809,22.47039866,1812169.7,,69665.3,108569.6
1985,9843224.0,51.049876479,3.99536,3.995360298,,,52.648702162,19281582.3,5819962.9,51.669350706,4.132992556,4.132992556,49.484559341,11263859.1,1690171.2,42.251743613,3.266804336,3.266804336,63.051453953,4000240.2,2360132.2,59.786621069,5.374999724,5.374999724,51.778582676,3947592.6,1442199.7,76.261971411,4.615333273,4.615333273,24.332145269,1891112.5,1512407.5,80.20900449,4.051138452,4.051138452,23.380705621,1885583.2,,43165.4,64361.1
1986,10347068.7,52.118644243,2.963086,2.963085889,,,54.208728427,19852912.2,6134044.4,52.271136859,4.183216943,4.183216943,51.554605811,11735050.8,1779474.1,42.953805254,3.562839774,3.562839774,65.297876232,4142762.3,2463846.2,60.46998662,3.214662373,3.214662373,53.443089291,4074494.4,1375978.0,71.641032632,1.56224689,1.56224689,24.712273452,1920656.3,1435771.8,71.803580124,6.045835204,6.045835204,24.794264552,1999582.4,,29497.7,-20469.3
1987,10968044.0,53.425310821,3.408897,3.40889685,,,56.056648062,20529677.5,6523732.4,53.545517655,3.821678818,3.821678818,53.524857261,12183526.7,1880714.5,44.463876982,2.099948361,2.099948361,66.669097914,4229758.2,2620974.8,61.604247184,4.41874355,4.41874355,55.804602352,4254535.9,1436742.9,71.467779118,4.669248633,4.669248633,25.866150942,2010336.6,1536639.1,71.839950323,6.971119138,6.971119138,26.522702274,2138975.7,,42518.5,-9504.2
1988,11892183.3,55.293392025,4.762592,4.76259207,,,58.726397538,21507422.3,7043056.6,55.348640867,4.443447065,4.443447065,55.90320596,12724895.3,2000814.6,46.243897456,2.290869887,2.290869887,68.196400202,4326656.5,2883036.3,63.27864534,7.08798548,7.08798548,59.760024463,4556096.7,1590800.6,73.023311083,8.364105573,8.364105573,28.029623114,2178483.2,1687969.6,73.070143234,7.998774334,7.998774334,28.644193376,2310067.5,,62444.9,31358.1
1989,12839765.7,57.490917963,3.841151,3.841150867,,,60.982167066,22333554.8,7580837.7,57.608934091,3.412525252,3.412525252,57.810916981,13159135.5,2131155.0,48.555991563,1.442467718,1.442467718,69.18011126,4389067.1,3151841.3,65.514751572,5.592312049,5.592312049,63.101991512,4810887.9,1789356.9,75.472808177,8.830905448,8.830905448,30.504892629,2370863.0,1887650.6,75.926165418,7.623095833,7.623095833,30.827767687,2486166.2,,74225.4,89767.4
1990,13690199.1,59.614653961,2.825039,2.82503879,,,62.704936941,22964486.4,8084571.2,59.7671662,2.793809844,2.793809844,59.42604407,13526776.8,2297949.3,51.009376016,2.640371431,2.640371431,71.006723153,4504954.8,3339392.0,67.470224692,2.879775923,2.879775923,64.91918747,4949430.7,1930942.5,75.721375178,7.558415347,7.558415347,32.810579115,2550062.7,2012035.5,76.700450874,5.513387569,5.513387569,32.527421999,2623238.2,,49379.6,56499.6
1991,14309041.1,61.625119602,1.110444,1.110444291,,,63.401240333,23219494.2,8447433.4,61.879658689,0.921232669,0.921232669,59.973496202,13651389.9,2449331.9,53.097368636,2.396285481,2.396285481,72.708246951,4612906.3,3368055.3,68.985750691,-1.357387215,-1.357387215,64.03798272,4882247.7,2030033.1,75.696863952,5.165764951,5.165764951,34.505496511,2681792.9,2033938.1,76.077768499,1.915969763,1.915969763,33.150637569,2673498.6,,48125.4,64655.9
1992,14944477.9,63.02900186,2.114534,2.114534241,,,64.74188127,23710478.4,8894366.7,63.409444362,2.750563673,2.750563673,61.623105402,14026880.0,2576706.6,54.869481226,1.80274227,1.80274227,74.018989253,4696065.2,3424935.9,69.260148048,1.285953787,1.285953787,64.861481583,4945031.2,2109005.6,75.033602835,4.80854511,4.80854511,36.164708876,2810748.2,2096667.0,75.001491788,4.563373413,4.563373413,34.66342495,2795500.3,,36130.0,27254.2
1993,15494924.9,64.533154147,1.266609,1.266608882,,,65.561907688,24010797.4,9306041.5,65.062227437,1.970600595,1.970600595,62.837450684,14303293.8,2657758.9,56.261484222,0.593583919,0.593583919,74.45835407,4723940.2,3461862.0,70.197638286,-0.271747594,-0.271747594,64.685222068,4931593.2,2182776.9,76.072403646,2.084609405,2.084609405,36.918601799,2869341.3,2135484.7,75.772105765,0.815556329,0.815556329,34.946124706,2818299.2,,21970.3,928.1
1994,16301405.8,65.919566824,2.992152,2.992151834,,,67.523619512,24729236.9,9801911.7,66.555277232,2.965617929,2.965617929,64.700969387,14727474.8,2753556.9,57.712641164,0.999379309,0.999379309,75.202475454,4771150.3,3634806.3,71.273638087,3.410609494,3.410609494,66.891382393,5099790.6,2401748.9,77.167535279,8.470281446,8.470281446,40.045711277,3112382.6,2368668.9,76.967483776,9.196812452,9.196812452,38.160054254,3077492.9,,78050.9,95931.5
1995,16953300.0,66.902240902,2.471446,2.471446495,,,69.192429639,25340406.8,10188868.0,67.537877434,2.435439846,2.435439846,66.276722576,15086153.6,2828816.6,58.853482589,0.741757872,0.741757872,75.760295647,4806540.7,3800690.6,71.997257631,3.512840162,3.512840162,69.241169739,5278938.1,2651088.3,78.257898138,8.843635059,8.843635059,43.587207839,3387630.3,2600533.5,78.375072446,7.817046426,7.817046426,41.143043412,3318062.0,,84370.0,99206.0
1996,17767335.9,68.249659954,2.73259,2.732590413,,,71.083175338,26032856.3,10695016.4,69.01409836,2.722388342,2.722388342,68.081032345,15496857.3,2928518.6,60.284646458,1.066857467,1.066857467,76.568529487,4857818.3,4044826.6,72.463927243,5.73809245,5.73809245,73.214292072,5581848.4,2817650.2,78.821891537,5.522289749,5.522289749,45.99421975,3574705.1,2771200.4,78.638544286,6.205736834,6.205736834,43.696272411,3523972.1,,52524.6,45598.0
1997,18616615.9,69.298342021,3.194386,3.194386196,,,73.353846479,26864446.3,11207226.6,70.294416974,2.880646306,2.880646306,70.042206088,15943267.0,3023491.0,61.549545089,1.121279383,1.121279383,77.427076622,4912288.1,4200548.2,72.669995702,3.555411414,3.555411414,75.817361369,5780306.1,3103831.8,78.374531329,10.785522416,10.785522416,50.954936631,3960255.7,3039143.3,78.150064397,10.354327736,10.354327736,48.220727665,3888855.8,,120661.6,157185.2
1998,19376953.5,70.137575889,2.838765,2.838764766,,,75.436189627,27627064.7,11723316.6,70.979356998,3.595553513,3.595553513,72.56061109,16516515.7,3117758.2,62.405967361,1.702699879,1.702699879,78.745427362,4995929.6,4398545.0,72.587623662,4.832422883,4.832422883,79.481176889,6059634.9,3203049.4,77.646135772,4.164698039,4.164698039,53.077055877,4125188.4,3192668.2,75.743692646,8.389066985,8.389066985,52.26599681,4215094.5,,126952.5,144890.6
1999,20261380.2,71.075633513,3.184281,3.184280702,,,77.838289656,28506788.0,12361970.1,71.951283071,4.023320529,4.023320529,75.479957052,17181028.0,3284661.2,64.158839415,2.474963642,2.474963642,80.694348059,5119577.0,4651766.1,72.809428403,5.434752823,5.434752823,83.800782394,6388961.1,3319578.3,77.00325441,4.503312473,4.503312473,55.467281555,4310958.5,3441731.7,75.20090834,8.579192211,8.579192211,56.749997137,4576715.5,,85136.1,82978.9
2000,21544138.5,72.839598341,3.75602,3.756020002,,,80.761911384,29577508.6,13199950.3,73.959132093,3.879856877,3.879856877,78.408471356,17847627.3,3497584.5,66.710638359,2.409215023,2.409215023,82.638448415,5242918.6,4991931.5,74.525927266,4.840959207,4.840959207,87.857544085,6698248.1,3796620.7,79.473897904,10.81507733,10.81507733,61.466110948,4777192.0,4060774.8,79.550923401,11.534636111,11.534636111,63.2959028,5104623.0,,118826.3,116145.6
2001,22342717.8,74.637425761,1.20868,1.208679508,,,81.738064057,29935005.9,13800275.9,75.631746727,2.235835549,2.235835549,80.161555832,18246670.9,3729117.7,69.043802056,3.016852146,3.016852146,85.131528219,5401089.7,5054716.1,75.790951863,-0.432368496,-0.432368496,87.477675743,6669287.0,3830615.9,80.680977661,-0.614103162,-0.614103162,61.088645617,4747855.1,4076824.2,79.811940169,0.066897799,0.066897799,63.338246366,5108037.9,,4816.3,-21858.9
2002,23084698.9,76.239195144,1.150157,1.150157341,,,82.678180401,30279305.6,14303570.5,76.95510337,1.864626128,1.864626128,81.656269147,18586903.1,3967802.0,71.315090469,3.011843168,3.011843168,87.695556336,5563762.1,5015801.3,77.089435845,-2.441290336,-2.441290336,85.342091699,6506470.3,3875149.9,80.690937019,1.150094333,1.150094333,61.791222668,4802459.9,4117989.9,79.097257327,1.922422203,1.922422203,64.555874877,5206236.0,,40365.1,25946.1
2003,23940060.8,77.608724127,1.875275,1.875275162,,,84.228623783,30847125.9,14894172.4,78.346617157,2.279616637,2.279616637,83.517719044,19010613.3,4161661.4,73.406544047,1.897472095,1.897472095,89.359555046,5669332.9,5163866.0,77.666049282,2.187623418,2.187623418,87.209055282,6648807.4,3934764.7,80.600948844,1.651750811,1.651750811,62.81185969,4881784.6,4270224.6,78.99600462,3.829735588,3.829735588,67.028194191,5405621.0,,55821.0,42208.7
2004,25276495.1,79.612785745,2.924633,2.924632789,,,86.692001732,31749291.1,15677824.5,80.270690124,2.738370678,2.738370678,85.804743773,19531194.3,4367849.6,75.940758059,1.452040053,1.452040053,90.657091576,5751653.9,5502813.2,79.78279556,3.736542495,3.736542495,90.467658693,6897242.9,4360932.4,82.123503596,8.776047003,8.776047003,68.32425802,5310212.3,4754258.6,81.050707531,8.512657016,8.512657016,72.734074467,5865783.0,,121334.0,124770.6
2005,26594516.6,81.677673053,2.554498,2.554497942,,,88.906547132,32560326.0,16502806.0,82.233088392,2.750133139,2.750133139,88.164488466,20068328.2,4583009.3,78.916069366,0.97004356,0.97004356,91.536504855,5807447.5,5949264.8,82.516969433,4.530856791,4.530856791,94.56661875,7209747.1,4747711.3,84.470201365,5.844644259,5.844644259,72.317567844,5620575.3,5290601.6,84.923773629,6.206177438,6.206177438,77.248080186,6229823.9,,102326.8,84051.9
2006,28238298.3,84.590779231,2.524285,2.524285264,,,91.150801999,33382241.6,17476238.7,85.190053833,2.222825781,2.222825781,90.124231445,20514412.1,4841891.5,82.480327236,1.083294728,1.083294728,92.528114986,5870359.2,6390771.4,86.155771202,2.884245983,2.884245983,97.294152653,7417694.0,5399829.7,87.981363755,9.196469787,9.196469787,78.968231121,6137469.8,6005061.2,89.740855465,7.411668312,7.411668312,82.973451667,6691557.8,,134628.1,133864.2
2007,29603306.3,86.884283364,2.066565,2.0665651,40696.6,46840.0,93.034492662,34072107.3,18279183.4,87.333403542,2.02751951,2.02751951,91.95151782,20930345.8,5072046.1,85.083569638,1.548335195,1.548335195,93.960760355,5961252.1,6604780.8,88.588220378,0.510983297,0.510983297,97.791309522,7455597.1,5881718.1,90.280312946,6.150434943,6.150434943,83.825120802,6514950.9,6374092.8,92.06439181,3.466428094,3.466428094,85.849666705,6923515.8,727414.9,139670.6,133477.2
2008,30355162.0,89.128434979,-0.042064,-0.042064194,41491.4,46552.4,92.995358453,34057775.2,18907870.5,90.349891946,-0.014142359,-0.014142359,91.938513707,20927385.8,5381214.2,88.493469168,2.00737524,2.00737524,95.846905394,6080916.8,6600377.7,91.143593982,-2.868475161,-2.868475161,94.986190099,7241735.2,6252368.7,94.182885667,1.897009211,1.897009211,85.415291065,6638540.2,6848418.9,99.580807561,-0.668273774,-0.668273774,85.275955898,6877247.8,731600.8,61749.8,46445.0
2009,29570413.3,90.19693708,-3.73923,-3.739229987,40212.2,44582.7,89.518048124,32784276.6,18705587.2,90.402712336,-1.127638922,-1.127638922,90.901779242,20691400.5,5597661.2,89.398434017,2.969271108,2.969271108,98.692859864,6261475.7,5867470.9,91.321633055,-11.277323188,-11.277323188,84.274290458,6425061.3,5235741.5,90.664422613,-13.010124933,-13.010124933,74.302654986,5774857.8,5562922.3,91.556993195,-11.651983673,-11.651983673,75.33961544,6075912.0,735358.5,-273125.1,-292606.6
2010,30837700.5,91.384047413,2.930953,2.930952588,41686.2,45616.5,92.141779672,33745168.2,19391669.2,91.999386911,1.868608569,1.868608569,92.600377678,21078041.7,5778818.7,91.614290086,0.739351299,0.739351299,99.422546805,6307770.0,6022080.3,91.584311138,2.340652196,2.340652196,86.246858487,6575449.6,6089551.2,93.498548758,12.781827006,12.781827006,83.799891807,6512990.1,6526820.0,95.97793377,11.922851047,11.922851047,84.322245568,6800334.0,739757.9,82401.2,71250.7
2011,32051668.9,93.488924652,1.596532,1.596532422,43125.5,46129.0,93.612853059,34283920.8,20190502.1,94.738058469,1.109596634,1.109596634,93.627868352,21311923.0,5890884.3,94.203780864,-0.862876931,-0.862876931,98.564652585,6253341.7,6381601.8,93.73908919,3.534125168,3.534125168,89.29493042,6807834.3,6789670.9,98.150540662,6.212494509,6.212494509,89.005955484,6917609.3,7348921.0,103.008325952,4.91099609,4.91099609,88.46330775,7134298.1,743218.6,147930.8,127510.7
2012,33097087.6,95.242032269,1.360943,1.360943203,44315.1,46529.0,94.886870821,34750505.5,20812448.0,96.632728358,1.059299892,1.059299892,94.619668261,21537680.2,5985309.7,95.753951779,-0.041953072,-0.041953072,98.523301685,6250718.2,6716213.5,95.541284192,3.258174843,3.258174843,92.204315379,7029645.4,7050675.6,99.285315767,2.657263557,2.657263557,91.371078303,7101428.4,7532027.8,104.301829282,1.220560668,1.220560668,89.543056091,7221376.5,746857.3,64468.7,52409.8
2013,34406909.7,97.643588472,1.400667,1.40066653,45846.0,46952.3,96.215919461,35237244.2,21554517.8,98.747333599,1.347726332,1.347726332,95.894882446,21827949.1,6142127.3,98.636283856,-0.378702831,-0.378702831,98.150191152,6227046.6,7011386.0,97.7163166,2.071234874,2.071234874,94.114083315,7175245.9,7361663.5,101.957484933,1.674286623,1.674286623,92.900892044,7220326.6,7791938.5,106.010485312,1.783341105,1.783341105,91.139914216,7350158.3,750489.5,129153.6,136834.2
2014,35543057.2,99.048116054,1.837241,1.837241277,47121.4,47574.2,97.983638049,35884637.3,22189616.4,99.866521204,1.79277148,1.79277148,97.614058549,22219274.4,6246184.9,99.974064835,0.333363542,0.333363542,98.477388107,6247805.3,7373399.8,99.242096065,3.546415025,3.546415025,97.451759306,7429709.9,7693094.6,102.084580531,4.372018191,4.372018191,96.962535943,7536000.6,8118629.2,105.257521267,4.93802282,4.93802282,95.640423978,7713110.8,754287.5,159390.8,164958.0
2015,36623091.4,100.0,2.057856,2.057855772,48282.9,48282.9,100.0,36623091.4,22762371.2,100.0,2.444260066,2.444260066,100.0,22762371.2,6344406.0,100.0,1.546153815,1.546153815,100.0,6344406.0,7623987.4,100.0,2.614873977,2.614873977,100.0,7623987.4,7772074.6,100.0,3.132616146,3.132616146,100.0,7772074.6,8064697.4,100.0,4.558298511,4.558298511,100.0,8064697.4,758510.1,184949.6,184949.6
