country,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL,ISL
1964,,,,,195.7,530.4,,,,,9.916928545,9.916928545,,,,,,405119.2,2853.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,314.5,,,,,8.982044903,8.982044903,,,,215364.9,1516.9,,,,,,,,,,,,,21.1,57.1,,,,,9.495548961,9.495548961,,,,65974.8,464.7,,,,,,,,,,,,,63.9,173.2,,,,,18.751075176,18.751075176,,,,126775.1,892.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9,186.9,,,,,5.092581268,5.092581268,,,,139655.2,983.7,,,,,,,,,72.1,195.4,,,,,13.535815623,13.535815623,,,,144991.4,1021.2,,,,,,,,,,,0.36888,-2.2,,,,,2340.7
1965,,,,,236.4,583.8,,,,,7.289277523,7.289277523,,,,,,434649.5,3061.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,333.4,,,,,7.6586674,7.6586674,,,,231858.9,1633.1,,,,,,,,,,,,,25.3,62.6,,,,,6.768292683,6.768292683,,,,70440.1,496.1,,,,,,,,,,,,,71.5,176.5,,,,,-1.370418659,-1.370418659,,,,125037.8,880.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.6,201.4,,,,,7.378098452,7.378098452,,,,149959.1,1056.2,,,,,,,,,78.8,194.7,,,,,6.928824624,6.928824624,,,,155037.6,1092.0,,,,,,,,,,,0.40496,1.9,,,,,12391.2
1966,,,,,283.9,655.4,,,,,8.736574105,8.736574105,,,,,,472622.9,3328.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.2,388.2,,,,,13.301568647,13.301568647,,,,262699.8,1850.3,,,,,,,,,,,,,31.0,71.6,,,,,7.773335872,7.773335872,,,,75915.7,534.7,,,,,,,,,,,,,90.0,207.7,,,,,15.360437107,15.360437107,,,,144244.1,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8,205.0,,,,,6.704237564,6.704237564,,,,160012.7,1127.0,,,,,,,,,91.7,211.6,,,,,14.755544956,14.755544956,,,,177914.3,1253.1,,,,,,,,,,,0.43326,-2.4,,,,,7664.9
1967,,,,,288.1,665.3,,,,,-1.268337304,-1.268337304,,,,,,466628.5,3286.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.7,410.4,,,,,1.517525959,1.517525959,,,,266686.4,1878.4,,,,,,,,,,,,,34.6,80.0,,,,,7.954545455,7.954545455,,,,81954.4,577.2,,,,,,,,,,,,,102.2,236.1,,,,,11.619261032,11.619261032,,,,161004.2,1134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9,177.6,,,,,-12.698058016,-12.698058016,,,,139694.2,983.9,,,,,,,,,98.6,227.6,,,,,6.313776836,6.313776836,,,,189147.4,1332.3,,,,,,,,,,,0.43305,-4.9,,,,,6436.7
1968,,,,,309.6,659.5,,,,,-5.47454592,-5.47454592,,,,,,441082.7,3106.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,406.8,,,,,-5.356329754,-5.356329754,,,,252401.8,1777.8,,,,,,,,,,,,,39.8,84.8,,,,,5.574038724,5.574038724,,,,86522.6,609.4,,,,,,,,,,,,,110.8,236.1,,,,,-8.801387051,-8.801387051,,,,146833.6,1034.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1,198.3,,,,,-6.424366522,-6.424366522,,,,130719.7,920.7,,,,,,,,,116.3,247.7,,,,,-8.959046037,-8.959046037,,,,172201.6,1212.9,,,,,,,,,,,0.46948,-8.8,,,,,-3193.4
1969,,,,,383.2,715.0,,,,,2.374282266,2.374282266,,,,,,451555.3,3180.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.3,411.1,,,,,-5.105609012,-5.105609012,,,,239515.1,1687.0,,,,,,,,,,,,,47.4,88.4,,,,,3.187477398,3.187477398,,,,89280.5,628.8,,,,,,,,,,,,,108.3,202.1,,,,,-23.726736042,-23.726736042,,,,111994.8,788.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.6,294.1,,,,,17.401034414,17.401034414,,,,153466.3,1080.9,,,,,,,,,150.5,280.7,,,,,-13.574680065,-13.574680065,,,,148825.8,1048.3,,,,,,,,,,,0.53597,0.0,,,,,6124.3
1970,,,,,479.5,814.3,,,,,7.459220783,7.459220783,,,,,,485237.8,3417.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,482.3,,,,,16.024681893,16.024681893,,,,277896.6,1957.4,,,,,,,,,,,,,61.4,104.3,,,,,8.8164614,8.8164614,,,,97151.9,684.3,,,,,,,,,,,,,131.9,224.0,,,,,7.189006592,7.189006592,,,,120046.1,845.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.4,348.9,,,,,16.467573177,16.467573177,,,,178738.4,1258.9,,,,,,,,,197.8,336.0,,,,,27.860869565,27.860869565,,,,190289.9,1340.3,,,,,,,,,,,0.58878,-5.4,,,,,1694.6
1971,,,,,610.1,967.3,,,,,13.060837645,13.060837645,,,,,,548613.9,3864.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.2,569.5,,,,,17.156968579,17.156968579,,,,325575.3,2293.2,,,,,,,,,,,,,80.7,128.0,,,,,7.606508853,7.606508853,,,,104541.7,736.3,,,,,,,,,,,,,202.4,320.8,,,,,42.350814615,42.350814615,,,,170886.6,1203.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.5,344.9,,,,,-8.231748528,-8.231748528,,,,164025.1,1155.3,,,,,,,,,255.2,404.7,,,,,24.578871355,24.578871355,,,,237061.0,1669.7,,,,,,,,,,,0.63072,5.5,,,,,20646.1
1972,,,,,766.6,1071.5,,,,,6.177334447,6.177334447,,,,,,582503.6,4102.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.1,618.0,,,,,7.267455636,7.267455636,,,,349236.3,2459.8,,,,,,,,,,,,,112.5,157.3,,,,,14.511565269,14.511565269,,,,119712.4,843.2,,,,,,,,,,,,,246.4,344.3,,,,,0.875657336,0.875657336,,,,172383.0,1214.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.7,357.4,,,,,14.505227426,14.505227426,,,,187817.4,1322.9,,,,,,,,,269.1,376.1,,,,,0.513406809,0.513406809,,,,238278.1,1678.3,,,,,,,,,,,0.71543,-21.0,,,,,-8367.4
1973,,,,,1076.3,1207.1,,,,,6.806009722,6.806009722,,,,,,622148.8,4382.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.3,658.7,,,,,5.330990329,5.330990329,,,,367854.1,2591.0,,,,,,,,,,,,,153.0,171.6,,,,,8.495092489,8.495092489,,,,129882.1,914.8,,,,,,,,,,,,,377.6,423.5,,,,,22.433846805,22.433846805,,,,211055.1,1486.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.6,408.9,,,,,8.664433023,8.664433023,,,,204090.7,1437.5,,,,,,,,,386.0,432.9,,,,,20.329857235,20.329857235,,,,286719.7,2019.5,,,,,,,,,,,0.89162,-20.2,,,,,-4013.4
1974,,,,,1566.6,1390.8,,,,,5.706292138,5.706292138,,,,,,657650.5,4632.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.0,791.1,,,,,10.256103566,10.256103566,,,,405581.6,2856.7,,,,,,,,,,,,,247.6,219.8,,,,,8.475123532,8.475123532,,,,140889.7,992.4,,,,,,,,,,,,,581.7,516.4,,,,,7.924844889,7.924844889,,,,227780.9,1604.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.7,416.1,,,,,-2.662788758,-2.662788758,,,,198656.2,1399.2,,,,,,,,,614.2,545.3,,,,,12.517282047,12.517282047,,,,322609.2,2272.3,,,,,,,,,,,1.12633,-8.2,,,,,7351.3
1975,,,,,2236.8,1529.5,,,,,0.646155077,0.646155077,,,,,,661899.9,4662.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.2,856.3,,,,,-9.607375723,-9.607375723,,,,366615.8,2582.3,,,,,,,,,,,,,361.8,247.4,,,,,9.334205043,9.334205043,,,,154040.7,1085.0,,,,,,,,,,,,,808.6,552.9,,,,,-8.823454695,-8.823454695,,,,207682.8,1462.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.2,484.9,,,,,2.621475423,2.621475423,,,,203863.9,1435.9,,,,,,,,,888.3,607.4,,,,,-12.754338925,-12.754338925,,,,281462.5,1982.5,,,,,,,,,,,1.46243,-6.7,,,,,11159.3
1976,,,,,3146.0,1709.8,,,,,5.959367517,5.959367517,,,,,,701345.0,4939.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.5,931.8,,,,,5.422103629,5.422103629,,,,386494.1,2722.3,,,,,,,,,,,,,484.9,263.6,,,,,5.020491305,5.020491305,,,,161774.3,1139.5,,,,,,,,,,,,,992.4,539.4,,,,,-2.717944003,-2.717944003,,,,202038.1,1423.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.9,562.5,,,,,13.067485489,13.067485489,,,,230503.8,1623.6,,,,,,,,,1024.9,557.0,,,,,-3.648308135,-3.648308135,,,,271193.9,1910.2,,,,,,,,,,,1.83993,-55.9,,,,,-8271.4
1977,,,,,4543.2,1976.3,,,,,8.822277247,8.822277247,,,,,,763219.6,5375.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.2,1074.1,,,,,12.911600511,12.911600511,,,,436396.7,3073.8,,,,,,,,,,,,,705.4,306.8,,,,,2.159945191,2.159945191,,,,165268.5,1164.1,,,,,,,,,,,,,1387.6,603.6,,,,,11.490852227,11.490852227,,,,225254.0,1586.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.7,619.7,,,,,8.914193149,8.914193149,,,,251051.3,1768.3,,,,,,,,,1460.0,635.1,,,,,20.579829264,20.579829264,,,,327005.2,2303.3,,,,,,,,,,,2.29886,16.3,,,,,12254.2
1978,,,,,7044.2,2242.6,,,,,6.016714595,6.016714595,,,,,,809140.3,5699.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3855.4,1227.4,,,,,8.963410482,8.963410482,,,,475512.7,3349.3,,,,,,,,,,,,,1159.6,369.2,,,,,7.111785763,7.111785763,,,,177022.0,1246.9,,,,,,,,,,,,,1919.7,611.2,,,,,-5.541041469,-5.541041469,,,,212772.6,1498.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.5,780.1,,,,,15.157480315,15.157480315,,,,289104.4,2036.3,,,,,,,,,2254.3,717.7,,,,,3.640588691,3.640588691,,,,338910.1,2387.1,,,,,,,,,,,3.14112,-86.7,,,,,-6361.3
1979,,,,,10407.5,2546.7,,,,,4.860582385,4.860582385,,,,,,848469.2,5976.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5799.7,1419.2,,,,,2.825020338,2.825020338,,,,488946.1,3443.9,,,,,,,,,,,,,1769.0,432.9,,,,,5.480889227,5.480889227,,,,186724.4,1315.2,,,,,,,,,,,,,2740.9,670.7,,,,,-1.770159393,-1.770159393,,,,209006.1,1472.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3761.6,920.5,,,,,6.267806268,6.267806268,,,,307224.9,2163.9,,,,,,,,,3650.9,893.4,,,,,2.466367713,2.466367713,,,,347268.9,2446.0,,,,,,,,,,,4.0867,-12.8,,,,,3836.6
1980,,,,,16781.0,2936.3,,,,,5.74792071,5.74792071,,,,,,897238.6,6319.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9327.3,1632.1,,,,,3.38210546,3.38210546,,,,505482.7,3560.4,,,,,,,,,,,,,2750.3,481.2,,,,,2.109159745,2.109159745,,,,190662.7,1342.9,,,,,,,,,,,,,4779.7,836.3,,,,,13.945536797,13.945536797,,,,238153.2,1677.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5673.0,992.7,,,,,2.698838248,2.698838248,,,,315516.4,2222.3,,,,,,,,,5679.0,993.7,,,,,2.99051787,2.99051787,,,,357654.0,2519.1,,,,,,,,,,,5.71498,-70.3,,,,,5077.5
1981,,,,,26197.2,3363.4,,,,,4.265007122,4.265007122,,,,,,935505.9,6589.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14958.8,1920.5,,,,,6.169215445,6.169215445,,,,536667.0,3780.0,,,,,,,,,,,,,4365.6,560.5,,,,,7.485753148,7.485753148,,,,204935.3,1443.5,,,,,,,,,,,,,7217.0,926.6,,,,,1.184490577,1.184490577,,,,240974.1,1697.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8607.7,1105.1,,,,,3.163883101,3.163883101,,,,325499.0,2292.7,,,,,,,,,8986.0,1153.7,,,,,7.115991972,7.115991972,,,,383104.6,2698.4,,,,,,,,,,,7.78892,34.1,,,,,10535.1
1982,,,,,41036.2,3640.9,,,,,2.154566228,2.154566228,,,,,,955661.9,6731.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23866.0,2117.5,,,,,4.952014084,4.952014084,,,,563242.9,3967.2,,,,,,,,,,,,,7169.6,636.1,,,,,5.938952283,5.938952283,,,,217106.3,1529.2,,,,,,,,,,,,,11295.7,1002.2,,,,,0.062494284,0.062494284,,,,241124.7,1698.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12557.0,1114.1,,,,,-8.943438259,-8.943438259,,,,296388.2,2087.6,,,,,,,,,14413.9,1278.8,,,,,-0.570198689,-0.570198689,,,,380920.2,2683.0,,,,,,,,,,,11.27104,561.9,,,,,18720.1
1983,,,,,70718.6,3677.3,,,,,-2.151161703,-2.151161703,,,,,,935104.1,6586.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41019.6,2133.0,,,,,-5.630166376,-5.630166376,,,,531531.4,3743.8,,,,,,,,,,,,,12445.0,647.1,,,,,4.68334878,4.68334878,,,,227274.1,1600.8,,,,,,,,,,,,,17232.8,896.1,,,,,-12.727161942,-12.727161942,,,,210436.3,1482.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26867.6,1397.1,,,,,11.003308893,11.003308893,,,,329000.7,2317.3,,,,,,,,,25426.2,1322.2,,,,,-9.695380459,-9.695380459,,,,343988.5,2422.9,,,,,,,,,,,19.2309,-1420.2,,,,,-19149.9
1984,,,,,93741.9,3980.4,,,,,4.129118222,4.129118222,,,,,,973715.7,6858.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55877.1,2372.6,,,,,3.704343465,3.704343465,,,,551221.1,3882.5,,,,,,,,,,,,,15182.9,644.7,,,,,0.584312105,0.584312105,,,,228602.1,1610.2,,,,,,,,,,,,,22457.2,953.6,,,,,9.369545486,9.369545486,,,,230153.3,1621.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33999.2,1443.7,,,,,2.406009615,2.406009615,,,,336916.5,2373.1,,,,,,,,,34078.6,1447.0,,,,,9.145147269,9.145147269,,,,375446.8,2644.5,,,,,,,,,,,23.55067,304.1,,,,,2269.5
1985,,,,,127306.2,4222.0,,,,,3.292841395,3.292841395,,,,,,1005778.6,7084.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77247.5,2561.8,,,,,4.222703411,4.222703411,,,,574497.5,4046.5,,,,,,,,,,,,,21822.7,723.7,,,,,6.491804561,6.491804561,,,,243442.5,1714.7,,,,,,,,,,,,,29647.2,983.2,,,,,1.027768912,1.027768912,,,,232518.7,1637.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49118.2,1629.0,,,,,11.050614033,11.050614033,,,,374147.8,2635.3,,,,,,,,,48967.6,1624.0,,,,,9.419213408,9.419213408,,,,410810.9,2893.5,,,,,,,,,,,30.15322,-1561.8,,,,,-8017.1
1986,,,,,168566.0,4577.5,,,,,6.270541955,6.270541955,,,,,,1068846.3,7528.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99206.2,2694.0,,,,,6.912337863,6.912337863,,,,614208.8,4326.2,,,,,,,,,,,,,29719.3,807.0,,,,,7.251354578,7.251354578,,,,261095.4,1839.0,,,,,,,,,,,,,35897.7,974.8,,,,,-1.551244787,-1.551244787,,,,228911.8,1612.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62352.6,1693.2,,,,,5.946521164,5.946521164,,,,396396.6,2792.0,,,,,,,,,56204.8,1526.3,,,,,0.94854249,0.94854249,,,,414707.6,2921.0,,,,,,,,,,,36.82513,-2405.0,,,,,-17058.6
1987,,,,,219834.5,5100.0,,,,,8.545939762,8.545939762,,,,,,1160189.3,8171.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133570.1,3098.7,,,,,16.168868743,16.168868743,,,,713519.4,5025.7,,,,,,,,,,,,,40258.8,934.0,,,,,6.540167486,6.540167486,,,,278171.5,1959.3,,,,,,,,,,,,,49518.6,1148.8,,,,,18.762234845,18.762234845,,,,271860.7,1914.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72111.2,1672.9,,,,,3.266338663,3.266338663,,,,409344.2,2883.2,,,,,,,,,74386.4,1725.7,,,,,23.265258337,23.265258337,,,,511190.4,3600.6,,,,,,,,,,,43.10456,-1237.8,,,,,-1516.1
1988,,,,,270746.0,5280.9,,,,,-0.089726031,-0.089726031,,,,,,1159148.3,8164.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161083.7,3142.0,,,,,-3.801818929,-3.801818929,,,,686392.6,4834.6,,,,,,,,,,,,,52193.6,1018.0,,,,,4.65665788,4.65665788,,,,291125.0,2050.5,,,,,,,,,,,,,58645.9,1143.9,,,,,-0.205363778,-0.205363778,,,,271302.4,1910.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82186.5,1603.1,,,,,-3.604770225,-3.604770225,,,,394588.3,2779.3,,,,,,,,,84585.4,1649.9,,,,,-4.584886659,-4.584886659,,,,487752.9,3435.5,,,,,,,,,,,51.26847,1221.7,,,,,3492.8
1989,,,,,326910.6,5393.1,,,,,0.258439856,0.258439856,,,,,,1162144.0,8185.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190272.6,3139.0,,,,,-4.168248818,-4.168248818,,,,657782.1,4633.1,,,,,,,,,,,,,62319.0,1028.1,,,,,3.014944171,3.014944171,,,,299902.2,2112.4,,,,,,,,,,,,,68168.9,1124.6,,,,,-7.863206206,-7.863206206,,,,249969.4,1760.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106889.4,1763.4,,,,,2.94277668,2.94277668,,,,406200.2,2861.1,,,,,,,,,99819.0,1646.7,,,,,-10.257288794,-10.257288794,,,,437722.7,3083.1,,,,,,,,,,,60.61639,-920.3,,,,,-13987.2
1990,,,,,379612.0,5641.1,,,,,1.169370319,1.169370319,,,,,,1175733.8,8281.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223198.1,3316.8,,,,,0.488086018,0.488086018,,,,660992.6,4655.7,,,,,,,,,,,,,72284.3,1074.2,,,,,4.350548664,4.350548664,,,,312949.6,2204.3,,,,,,,,,,,,,81413.6,1209.8,,,,,3.009330688,3.009330688,,,,257491.8,1813.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124981.2,1857.2,,,,,-0.025710455,-0.025710455,,,,406095.7,2860.3,,,,,,,,,120291.0,1787.5,,,,,0.990818272,0.990818272,,,,442059.7,3113.6,,,,,,,,,,,67.2938,-1974.2,,,,,-19736.3
