,id,name
0,CQR,"National currency, current prices, quarterly levels"
1,LNBQR,"National currency, chained volume estimates, national reference year, quarterly levels"
2,LNBQRSA,"National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted"
3,CARSA,"National currency, current prices, annual levels, seasonally adjusted"
4,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted"
5,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted"
6,DOBSA,"Deflator, OECD reference year, seasonally adjusted"
7,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change from previous quarter"
8,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year"
9,VIXOBSA,"Volume index, OECD reference year, seasonally adjusted"
10,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted"
11,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted"
12,CD,National currency per US Dollar
