country,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15
subject,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P51,P51,P51,P51,P51,P51,P6,P6,P6,P6,P6,P6,P7,P7,P7,P7,P7,P7,RB1_GE,RB1_GE
measure,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,VPVOBARSA
unit,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,US Dollar
powercode,Millions,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Millions
reference_period,,2015,,,2015,2015,,2015,,,2015,2015,,2015,,,2015,2015,,2015,,,2015,2015,,2015,,,2015,2015,,2015,,,2015,2015,,2015
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,585435.7,14.2,,,24.1,4113588.6,356881.3,16.0,,,23.4,2225623.9,83211.2,9.2,,,25.6,905233.8,142172.8,15.6,,,27.6,912808.8,101946.3,26.4,,,5.4,386316.2,104049.1,27.5,,,5.8,378038.0,5273.2,61643.9
1961,628258.5,14.5,5.409139,5.409138948,25.4,4336098.3,378882.6,16.1,5.436046265,5.436046265,24.6,2346609.8,89923.4,9.5,4.741793485,4.741793485,26.8,948158.1,158061.8,15.8,9.300469887,9.300469887,30.2,997704.3,105438.2,25.9,5.553185326,5.553185326,5.7,407769.0,108224.3,26.8,6.907499918,6.907499918,6.2,404151.0,4176.7,40008.0
1962,668626.1,14.7,4.839929,4.83992857,26.7,4545962.4,403428.9,16.3,5.652093167,5.652093167,26.0,2479242.4,98911.6,9.9,5.783217376,5.783217376,28.4,1002992.2,170003.2,16.1,5.670145774,5.670145774,31.9,1054275.6,109378.2,25.6,4.872856739,4.872856739,6.0,427639.0,114822.7,26.3,8.02110671,8.02110671,6.7,436568.4,1726.9,18381.5
1963,710733.3,14.9,4.818555,4.818554983,28.0,4765012.1,431117.1,16.4,5.858998586,5.858998586,27.6,2624501.2,107479.4,10.2,5.083505781,5.083505781,29.8,1053979.3,181384.2,16.5,4.565545505,4.565545505,33.3,1102409.0,115908.8,25.8,5.187017974,5.187017974,6.3,449820.7,124783.8,26.5,7.928154162,7.928154162,7.2,471180.2,-372.5,5481.9
1964,765696.7,15.2,5.836913,5.836912846,29.6,5043141.7,456425.9,16.6,4.495871963,4.495871963,28.8,2742495.4,114288.4,10.5,2.873644858,2.873644858,30.7,1084267.0,200846.1,16.6,9.422868229,9.422868229,36.5,1206287.6,126300.9,25.8,8.92593025,8.92593025,6.9,489971.4,136699.8,26.4,9.864770488,9.864770488,7.9,517661.0,4535.2,37781.3
1965,815854.6,15.5,4.316535,4.316534735,30.9,5260830.6,485806.4,16.9,4.749030046,4.749030046,30.2,2872737.3,125025.8,11.1,3.742546082,3.742546082,31.8,1124846.1,210250.4,16.8,4.05103824,4.05103824,37.9,1255154.8,135473.0,25.6,8.117577529,8.117577529,7.4,529745.2,145683.7,26.1,7.677599957,7.677599957,8.5,557405.0,4982.7,35752.1
1966,872226.9,16.0,3.838029,3.838028909,32.1,5462742.8,519590.4,17.4,4.191584601,4.191584601,31.4,2993150.5,135457.0,11.7,3.328472282,3.328472282,32.9,1162286.3,223733.5,17.1,4.248469203,4.248469203,39.6,1308479.6,147358.3,25.8,7.779006706,7.779006706,8.0,570954.2,155951.7,26.2,6.73443097,6.73443097,9.1,594943.0,2039.3,22815.1
1967,927651.0,16.4,3.340037,3.340036784,33.1,5645200.4,553590.4,17.8,3.865647381,3.865647381,32.6,3108855.2,148077.2,12.2,4.45178095,4.45178095,34.3,1214028.8,233631.1,17.3,2.911859168,2.911859168,40.7,1346580.7,156736.2,26.1,5.21387523,5.21387523,8.4,600723.0,162826.0,26.3,4.196708109,4.196708109,9.5,619911.0,-1558.1,-5076.2
1968,1019191.1,17.1,5.495093,5.495092509,34.9,5955409.4,602575.3,18.5,4.85066516,4.85066516,34.2,3259655.3,160874.1,12.9,3.006921965,3.006921965,35.4,1250533.7,256351.6,17.9,6.491765162,6.491765162,43.3,1433997.6,181411.1,26.9,12.064962093,12.064962093,9.4,673200.0,184993.1,27.1,9.947388662,9.947388662,10.4,681576.0,2972.1,19598.8
1969,1135244.3,18.0,6.109604,6.109604085,37.1,6319261.4,661055.0,19.2,5.803908621,5.803908621,36.2,3448842.8,178241.3,13.8,3.160544372,3.160544372,36.5,1290057.4,288656.5,18.8,6.944556008,6.944556008,46.4,1533582.3,209563.1,27.8,11.924025477,11.924025477,10.5,753472.5,215180.4,27.7,13.866128974,13.866128974,11.8,776084.2,12908.8,69390.6
1970,1259250.3,18.9,5.18628,5.186280129,39.0,6646996.0,720181.9,19.8,5.621031884,5.621031884,38.2,3642703.3,199694.1,14.9,4.232537651,4.232537651,38.0,1344659.5,332719.8,20.6,5.350006591,5.350006591,48.8,1615629.1,239859.1,29.1,9.390277712,9.390277712,11.5,824225.7,247490.1,28.5,11.925990124,11.925990124,13.3,868639.9,14285.5,88418.2
1971,1371975.9,19.9,3.564076,3.564076146,40.4,6883900.0,785551.2,20.6,4.519415835,4.519415835,40.0,3807332.2,227418.0,16.1,4.82000548,4.82000548,39.9,1409472.2,362563.2,21.5,4.44933519,4.44933519,51.0,1687513.9,261991.0,29.8,6.724263943,6.724263943,12.3,879648.8,264784.5,29.0,4.945890628,4.945890628,13.9,911601.9,-763.2,11534.8
1972,1500802.4,20.8,4.671363,4.671363421,42.3,7205471.9,860607.4,21.5,5.329891081,5.329891081,42.1,4010258.9,251467.2,17.1,4.541773935,4.541773935,41.7,1473487.2,396048.8,22.3,5.069101917,5.069101917,53.6,1773055.6,285883.6,30.1,7.903492684,7.903492684,13.3,949171.8,288970.9,29.0,9.273334159,9.273334159,15.2,996137.8,-4233.6,-4363.8
1973,1680694.7,22.0,5.880406,5.880405812,44.8,7629182.9,957917.3,22.7,5.18320026,5.18320026,44.3,4218118.6,281650.4,18.3,4.366515696,4.366515696,43.5,1537827.3,445351.9,24.0,4.600933427,4.600933427,56.1,1854632.8,336646.7,32.1,10.574961597,10.574961597,14.7,1049546.4,352812.9,32.0,10.811920469,10.811920469,16.8,1103839.4,11941.3,72897.3
1974,1871824.0,24.1,1.942859,1.942858913,45.6,7777407.2,1076681.6,25.2,1.427244972,1.427244972,44.9,4278321.5,328228.1,20.6,3.807542379,3.807542379,45.1,1596380.7,488340.7,27.2,-3.186396542,-3.186396542,54.3,1795536.8,431617.7,38.6,6.480696468,6.480696468,15.6,1117564.3,476493.0,42.4,1.902321375,1.902321375,17.2,1124838.0,23449.0,114441.9
