country,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15,EU15
subject,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P51,P51,P51,P51,P51,P51,P6,P6,P6,P6,P6,P6,P7,P7,P7,P7,P7,P7,RB1_GE,RB1_GE
measure,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,VPVOBARSA
unit,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Index,Percentage,Percentage,Index,US Dollar,US Dollar,US Dollar
powercode,Millions,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Millions,Millions,Millions
reference_period,,2015,,,2015,2015,,2015,,,2015,2015,,2015,,,2015,2015,,2015,,,2015,2015,,2015,,,2015,2015,,2015,,,2015,2015,,2015
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,586192.8,14.3,,,24.0,4090580.3,357354.6,16.1,,,23.4,2221599.7,83341.8,9.2,,,25.6,904426.5,142290.7,15.6,,,27.6,913526.2,102094.0,26.4,,,5.4,387346.1,104202.0,27.3,,,5.8,381894.1,5313.7,45575.9
1961,628684.6,14.6,5.405403,5.40540307,25.3,4311692.6,379151.1,16.2,5.431027226,5.431027226,24.6,2342255.4,90008.2,9.5,4.739776591,4.739776591,26.8,947294.3,158117.3,15.8,9.300745159,9.300745159,30.2,998490.9,105521.4,25.8,5.551506511,5.551506511,5.7,408849.7,108300.2,26.5,6.889708442,6.889708442,6.2,408205.5,4186.7,23007.9
1962,668613.3,14.8,4.837084,4.83708421,26.6,4520252.9,403435.4,16.3,5.649548068,5.649548068,26.0,2474582.2,98928.5,9.9,5.779143713,5.779143713,28.3,1002039.8,169951.9,16.1,5.668091685,5.668091685,31.9,1055086.3,109384.8,25.5,4.867873634,4.867873634,6.0,428752.0,114820.9,26.0,8.014300204,8.014300204,6.7,440920.3,1733.5,712.9
1963,710378.0,15.0,4.818215,4.81821512,27.8,4738048.4,430923.0,16.5,5.858699199,5.858699199,27.6,2619560.6,107438.6,10.2,5.080002905,5.080002905,29.8,1052943.4,181240.5,16.4,4.564628366,4.564628366,33.4,1103247.1,115865.3,25.7,5.183847821,5.183847821,6.3,450977.8,124726.2,26.2,7.92020285,7.92020285,7.3,475842.1,-363.2,-12838.4
1964,764926.9,15.3,5.837483,5.837483453,29.5,5014631.1,455976.6,16.7,4.495276606,4.495276606,28.8,2737317.0,114198.3,10.5,2.87377691,2.87377691,30.6,1083202.7,200601.3,16.6,9.429284041,9.429284041,36.5,1207275.4,126170.5,25.7,8.917822036,8.917822036,6.9,491195.2,136563.6,26.1,9.868268404,9.868268404,8.0,522799.5,4543.7,18440.3
1965,814467.6,15.6,4.315154,4.315154438,30.7,5231020.2,484964.7,16.9,4.746755749,4.746755749,30.2,2867250.8,124845.2,11.1,3.740756372,3.740756372,31.8,1123722.6,209876.5,16.7,4.053457797,4.053457797,38.0,1256211.8,135220.6,25.5,8.114852141,8.114852141,7.4,531055.0,145415.5,25.8,7.67105449,7.67105449,8.6,562903.7,4976.2,15683.7
1966,870488.1,16.0,3.837541,3.837541234,31.9,5431762.8,518523.1,17.4,4.19126827,4.19126827,31.4,2987425.0,135226.2,11.6,3.327581654,3.327581654,32.8,1161115.4,223283.7,17.0,4.248814678,4.248814678,39.6,1309585.9,147029.3,25.7,7.779230861,7.779230861,8.0,572367.0,155609.3,25.9,6.73559486,6.73559486,9.2,600818.6,2035.1,2088.1
1967,925875.1,16.5,3.340734,3.340733664,33.0,5613223.5,552483.2,17.8,3.866023324,3.866023324,32.6,3102919.5,147855.0,12.2,4.453245161,4.453245161,34.3,1212822.7,233174.3,17.3,2.91292636,2.91292636,40.8,1347733.2,156392.0,26.0,5.215351234,5.215351234,8.4,602217.9,162476.2,26.0,4.199045819,4.199045819,9.6,626047.3,-1553.1,-26422.6
1968,1017394.0,17.2,5.494896,5.494895805,34.8,5921664.3,601456.3,18.5,4.850451016,4.850451016,34.2,3253425.1,160669.4,12.9,3.008447349,3.008447349,35.3,1249309.9,255883.6,17.8,6.491590148,6.491590148,43.4,1435222.5,181035.6,26.8,12.065099204,12.065099204,9.5,674876.1,184619.0,26.8,9.947761219,9.947761219,10.5,688325.0,2968.1,-2844.3
1969,1132954.1,18.0,6.109482,6.109481501,36.9,6283447.3,659649.4,19.2,5.804219844,5.804219844,36.2,3442261.1,177983.6,13.8,3.159066327,3.159066327,36.5,1288776.4,288060.1,18.8,6.9449499,6.9449499,46.4,1534898.0,209071.9,27.7,11.925991175,11.925991175,10.6,755361.8,214692.3,27.4,13.867912651,13.867912651,12.0,783781.3,12881.3,45931.3
1970,1256201.5,19.0,5.186679,5.186678652,38.8,6609349.5,718347.8,19.8,5.621545924,5.621545924,38.3,3635769.3,199326.6,14.8,4.23237628,4.23237628,38.0,1343322.3,331917.0,20.5,5.350218722,5.350218722,48.9,1617018.4,239181.2,28.9,9.391120093,9.391120093,11.6,826298.7,246819.5,28.1,11.926540821,11.926540821,13.4,877259.3,14248.4,64200.1
1971,1368662.7,20.0,3.564308,3.56430811,40.2,6844927.1,783546.1,20.6,4.520022385,4.520022385,40.0,3800106.9,227004.8,16.1,4.821182517,4.821182517,39.8,1408086.3,361684.1,21.4,4.447659386,4.447659386,51.1,1688937.8,261251.8,29.6,6.724978182,6.724978182,12.4,881867.1,264060.2,28.7,4.945052365,4.945052365,14.1,920640.2,-763.9,-13430.9
1972,1497183.8,20.9,4.671683,4.67168296,42.1,7164700.4,858404.9,21.4,5.329164853,5.329164853,42.1,4002620.9,251013.0,17.1,4.54320991,4.54320991,41.6,1472058.6,395089.5,22.3,5.069115056,5.069115056,53.7,1774552.0,285091.2,30.0,7.908838676,7.908838676,13.3,951612.6,288184.8,28.6,9.274807503,9.274807503,15.4,1006027.8,-4230.1,-30115.9
1973,1676634.5,22.1,5.879885,5.879885031,44.6,7585976.5,955463.4,22.7,5.182757007,5.182757007,44.3,4210067.0,281143.7,18.3,4.368013498,4.368013498,43.5,1536358.3,444263.6,23.9,4.60183688,4.60183688,56.2,1856214.0,335701.0,31.9,10.573087055,10.573087055,14.7,1052227.4,351837.9,31.6,10.811992094,10.811992094,17.0,1114799.5,11900.7,45909.2
1974,1867368.0,24.1,1.944578,1.944578489,45.4,7733491.8,1073936.0,25.1,1.428731695,1.428731695,44.9,4270217.6,327652.6,20.5,3.802408137,3.802408137,45.1,1594776.9,487154.6,27.1,-3.183999087,-3.183999087,54.4,1797112.2,430405.4,38.4,6.478902957,6.478902957,15.7,1120400.2,475186.5,41.8,1.902113339,1.902113339,17.3,1136004.2,23406.0,86989.1
