country,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD
1965,,2105398.1,16.6,5.342145038,5.342145038,,,23.6,12687511.9,1257718.0,,17.0,5.432785811,5.432785811,22.8,7387272.0,305374.1,,10.7,3.803739478,3.803739478,30.6,2857192.8,528612.3,,20.3,5.632041788,5.632041788,22.3,2606573.5,,246127.6,,28.3,7.950109182,7.950109182,5.7,870750.6,254412.5,,25.8,7.889217249,7.889217249,6.5,987873.3,,,21978.7,-46403.7
1966,,2288261.4,17.0,5.783101545,5.783101545,,,24.9,13421243.6,1357801.1,,17.4,5.374332036,5.374332036,24.0,7784288.5,338886.7,,11.2,5.995405705,5.995405705,32.5,3028493.1,574687.3,,20.7,6.7310574,6.7310574,23.8,2782023.5,,269736.9,,28.6,8.478893284,8.478893284,6.2,944580.6,277204.1,,25.9,8.277962886,8.277962886,7.0,1069649.1,,,24353.6,-48493.0
1967,,2445567.7,17.5,3.975943725,3.975943725,,,25.9,13954864.7,1446928.0,,17.9,4.122928426,4.122928426,25.0,8105229.2,376252.0,,11.7,6.286382189,6.286382189,34.5,3218875.7,609859.9,,21.1,3.895458839,3.895458839,24.8,2890396.1,,286460.3,,28.8,5.187446695,5.187446695,6.5,993580.2,294234.0,,25.9,6.189406446,6.189406446,7.5,1135854.1,,,20301.5,-117362.4
1968,,2695182.0,18.2,5.933872981,5.933872981,,,27.5,14782928.6,1585181.7,,18.5,5.638566336,5.638566336,26.4,8562247.9,415563.0,,12.4,4.20365839,4.20365839,36.0,3354186.3,674874.3,,21.7,7.665370733,7.665370733,26.6,3111955.6,,328952.3,,29.6,11.969797248,11.969797248,7.3,1112509.8,334689.6,,26.7,10.204697201,10.204697201,8.2,1251764.5,,,25300.3,-106206.4
1969,,2980873.4,19.1,5.582740024,5.582740024,,,29.0,15608221.1,1736052.4,,19.2,5.437074269,5.437074269,27.9,9027783.7,457059.2,,13.3,2.683004444,2.683004444,36.9,3444179.2,757350.7,,22.7,7.297155809,7.297155809,28.6,3339039.9,,377216.0,,30.4,11.365642386,11.365642386,8.1,1238953.7,383570.8,,27.2,12.738514521,12.738514521,9.3,1411220.7,,,36766.0,-30514.6
1970,,3263340.1,20.1,3.951849279,3.951849279,,,30.1,16225034.5,1887398.0,,20.0,4.410386006,4.410386006,29.1,9425943.8,506029.6,,14.4,2.221898994,2.221898994,37.7,3520705.4,844613.9,,24.2,4.528543095,4.528543095,29.9,3490249.8,,431718.0,,31.6,10.225836399,10.225836399,8.9,1365647.0,439335.8,,28.1,10.912089741,10.912089741,10.3,1565214.4,,,32916.4,-12297.1
1971,,3559165.6,21.2,3.705934498,3.705934498,,,31.3,16826323.6,2064964.3,,21.0,4.530209738,4.530209738,30.4,9852958.8,566226.9,,15.6,2.815435092,2.815435092,38.8,3619828.6,915758.0,,25.2,4.151658516,4.151658516,31.1,3635153.0,,471571.7,,32.4,6.664590983,6.664590983,9.5,1456661.8,472950.7,,28.7,5.158715121,5.158715121,10.8,1645959.4,,,13595.3,-92319.2
1972,,3918897.0,22.1,5.477069882,5.477069882,,,33.0,17747913.1,2273209.2,,21.8,6.066040704,6.066040704,32.3,10450643.3,624312.2,,16.7,3.081726644,3.081726644,40.0,3731381.8,1018771.7,,26.2,7.068674189,7.068674189,33.3,3892110.1,,516361.7,,32.9,7.898546048,7.898546048,10.3,1571716.9,520109.8,,28.9,9.314521606,9.314521606,11.8,1799272.6,,,6352.0,-98666.4
1973,,4391306.2,23.3,6.112302922,6.112302922,,,35.0,18832719.4,2523536.1,,22.9,5.498075161,5.498075161,34.0,11025227.5,687240.0,,18.0,2.542534239,2.542534239,41.0,3826253.5,1168710.5,,28.0,7.413843646,7.413843646,35.8,4180665.1,,618298.9,,35.3,11.292899893,11.292899893,11.4,1749209.4,639256.8,,31.8,11.632325602,11.632325602,13.2,2008569.9,,,32777.5,59933.8
1974,,4840909.6,25.4,1.048426274,1.048426274,,,35.3,19030166.5,2807686.8,,25.3,0.645588543,0.645588543,34.2,11096405.1,786675.9,,20.0,2.97519309,2.97519309,42.2,3940091.9,1262473.8,,31.1,-3.054080255,-3.054080255,34.7,4052984.2,,793504.7,,42.5,6.792241724,6.792241724,12.2,1868019.9,873625.5,,42.3,2.854894262,2.854894262,13.6,2065912.4,,,64193.8,138577.8
1975,,5308751.5,27.8,0.46033354,0.46033354,,,35.5,19117768.8,3138224.6,,27.5,2.695328555,2.695328555,35.2,11395489.7,913192.4,,22.1,5.06928214,5.06928214,44.4,4139826.3,1318726.5,,34.0,-4.190746096,-4.190746096,33.3,3883133.9,,820956.0,,45.1,-2.4627154,-2.4627154,11.9,1822015.9,855923.2,,44.4,-6.751546234,-6.751546234,12.7,1926431.4,,,-26424.9,-196265.6
1976,,5879657.4,29.3,4.909745764,4.909745764,,,37.3,20056402.6,3466237.3,,29.1,4.583167526,4.583167526,36.8,11917764.1,990635.2,,23.4,2.418920356,2.418920356,45.5,4239965.4,1444316.0,,35.7,4.306908761,4.306908761,34.7,4050377.0,,939178.0,,47.0,9.787488382,9.787488382,13.0,2000345.5,1000776.3,,46.7,11.265808342,11.265808342,14.1,2143459.4,,,40067.3,-8589.8
1977,,6482312.8,31.2,3.678544189,3.678544189,,,38.6,20794186.2,3816894.9,,30.9,3.785265033,3.785265033,38.2,12368883.0,1083497.7,,25.0,2.197042352,2.197042352,46.4,4333119.2,1612436.5,,38.1,4.378092778,4.378092778,36.2,4227706.2,,1038755.5,,49.1,5.718104498,5.718104498,13.8,2114727.3,1100540.5,,49.5,3.672922241,3.672922241,14.6,2222187.0,,,31268.8,-28062.5
1978,,7248833.0,33.4,4.425168374,4.425168374,,,40.3,21714364.0,4236790.0,,32.9,4.00482279,4.00482279,39.7,12864234.9,1194867.0,,26.7,3.339961867,3.339961867,48.0,4477843.7,1839887.7,,40.8,6.56741096,6.56741096,38.6,4505357.1,,1140542.1,,50.8,6.137358465,6.137358465,14.6,2244515.7,1176689.3,,50.3,5.317433027,5.317433027,15.4,2340350.4,,,13435.6,-37237.0
1979,,8159058.3,36.2,3.902359613,3.902359613,,,41.9,22561736.6,4772494.1,,35.8,3.582278498,3.582278498,41.1,13325067.6,1330908.6,,29.0,2.516237379,2.516237379,49.2,4590516.9,2128827.2,,44.7,5.743616855,5.743616855,40.8,4764127.5,,1344941.9,,56.2,6.690753118,6.690753118,15.6,2394690.7,1443794.4,,56.9,8.441621102,8.441621102,16.7,2537913.9,,,25680.8,25247.7
1980,,9017016.2,39.5,1.283047444,1.283047444,,,42.4,22851214.4,5322795.5,,39.4,1.358359744,1.358359744,41.7,13506069.9,1503081.5,,32.0,2.384852185,2.384852185,50.4,4699994.0,2329922.7,,49.3,-0.819911692,-0.819911692,40.5,4725065.9,,1576358.1,,63.2,4.19816549,4.19816549,16.3,2495223.8,1722631.6,,67.9,-0.058503418,-0.058503418,16.7,2536429.1,,,7489.8,-38710.1
1981,,10103201.6,43.2,2.272134568,2.272134568,,,43.4,23370424.7,5923672.8,,43.3,1.178942308,1.178942308,42.2,13665298.7,1711732.5,,35.2,3.490420499,3.490420499,52.1,4864043.5,2574877.1,,53.9,1.139721868,1.139721868,40.9,4778918.5,,1810230.5,,69.0,5.134654539,5.134654539,17.1,2623344.9,1922889.7,,75.3,0.657557458,0.657557458,16.8,2553107.6,,,5578.5,-8073.4
1982,,10749591.9,45.9,0.212860309,0.212860309,,,43.5,23420171.1,6373914.1,,45.9,1.579943848,1.579943848,42.8,13881202.8,1853365.1,,37.4,1.975653575,1.975653575,53.2,4960140.2,2615655.7,,56.8,-3.714624074,-3.714624074,39.4,4601399.6,,1912258.1,,72.6,0.384193458,0.384193458,17.2,2633423.6,1976723.2,,78.3,-1.062325647,-1.062325647,16.6,2525985.3,,,-28878.0,-130009.9
1983,,11488395.8,47.7,2.831155079,2.831155079,,,44.7,24083232.4,6848438.7,,47.9,3.061007518,3.061007518,44.1,14306107.4,1970750.7,,38.7,2.705889091,2.705889091,54.6,5094356.1,2697588.9,,57.9,1.191327225,1.191327225,39.9,4656217.4,,2025508.4,,74.4,3.363045624,3.363045624,17.8,2721986.9,2050537.2,,79.5,2.103380139,2.103380139,17.0,2579116.3,,,-3353.7,-116319.0
1984,,12474214.9,49.4,4.774986899,4.774986899,,,46.9,25233203.6,7374715.3,,49.8,3.449003227,3.449003227,45.7,14799525.5,2088041.1,,40.2,1.928356959,1.928356959,55.7,5192593.4,2949600.2,,59.1,7.126729145,7.126729145,42.7,4988053.4,,2294648.6,,76.8,9.813047158,9.813047158,19.5,2989096.7,2345801.0,,82.1,10.831348832,10.831348832,18.8,2858469.4,,,113010.6,122404.0
1985,,13364884.0,51.0,3.864374545,3.864374545,,,48.7,26208309.1,7910943.1,,51.5,3.822010326,3.822010326,47.4,15365164.9,2232477.1,,41.6,3.427926167,3.427926167,57.6,5370591.7,3192446.6,,60.6,5.648754864,5.648754864,45.1,5269816.3,,2416824.1,,77.8,3.960626239,3.960626239,20.3,3107483.7,2469161.7,,82.8,4.267832934,4.267832934,19.6,2980464.1,,,81354.9,75716.7
1986,,14030417.3,52.0,2.895292364,2.895292364,,,50.1,26967116.3,8322671.0,,52.1,3.871073605,3.871073605,49.3,15959961.8,2345212.5,,42.2,3.479754358,3.479754358,59.6,5557475.1,3354333.6,,61.7,3.192281339,3.192281339,46.6,5438043.6,,2327306.8,,73.1,2.496507102,2.496507102,20.8,3185062.2,2372457.2,,74.9,6.229197581,6.229197581,20.8,3166123.1,,,53350.5,-7303.3
1987,,14902183.2,53.3,3.610473918,3.610473918,,,51.9,27940757.0,8846218.6,,53.5,3.563101708,3.563101708,51.0,16528631.4,2477813.5,,43.5,2.401679023,2.401679023,61.0,5690947.8,3577347.1,,62.3,5.666017306,5.666017306,49.2,5746164.1,,2459693.5,,73.0,5.815478448,5.815478448,22.0,3370288.8,2533441.3,,74.4,7.599373396,7.599373396,22.4,3406728.6,,,74551.7,11453.4
1988,,16134923.7,55.2,4.602950735,4.602950735,,,54.3,29226856.3,9522404.1,,55.3,4.138604566,4.138604566,53.1,17212686.1,2629237.6,,45.2,2.244510732,2.244510732,62.4,5818681.7,3952268.4,,64.2,7.216611185,7.216611185,52.8,6160842.5,,2698418.8,,74.0,8.155263748,8.155263748,23.8,3645144.8,2790609.9,,75.1,9.086470162,9.086470162,24.5,3716280.0,,,123204.8,105781.2
1989,,17412475.0,57.4,3.864737982,3.864737982,,,56.4,30356397.7,10262880.3,,57.5,3.657003654,3.657003654,55.1,17842154.7,2815027.3,,47.5,1.936925929,1.936925929,63.6,5931385.3,4311703.4,,66.0,6.045443507,6.045443507,55.9,6533292.7,,2987746.2,,76.3,7.412249117,7.412249117,25.5,3915332.0,3133679.1,,77.4,8.88733701,8.88733701,26.6,4046558.3,,,168796.9,180791.3
1990,,18639137.5,59.5,3.219511688,3.219511688,,,58.2,31333725.4,11001320.2,,59.7,3.326402244,3.326402244,56.9,18435656.5,3049482.9,,50.0,2.913500948,2.913500948,65.4,6104196.3,4602781.7,,67.8,3.950714263,3.950714263,58.2,6791404.4,,3183917.8,,76.3,6.646431566,6.646431566,27.2,4175561.9,3335524.5,,77.3,6.573209302,6.573209302,28.4,4312547.1,,,137159.4,139453.5
1991,,19536337.6,61.5,1.463322336,1.463322336,,,59.0,31792238.8,11563113.1,,61.8,1.44751064,1.44751064,57.7,18702514.6,3269599.2,,52.2,2.685038255,2.685038255,67.2,6268096.3,4681136.8,,69.3,-0.540067457,-0.540067457,57.8,6754726.3,,3327352.8,,75.8,5.140031973,5.140031973,28.6,4390187.1,3401439.1,,76.5,3.091300811,3.091300811,29.3,4445860.9,,,96574.8,122575.5
1992,,20424369.5,62.8,2.252116756,2.252116756,,,60.4,32508237.2,12178066.3,,63.3,2.792294492,2.792294492,59.3,19224743.9,3456894.9,,54.1,1.904697357,1.904697357,68.5,6387484.5,4759011.1,,69.6,1.226114969,1.226114969,58.5,6837547.0,,3454711.6,,74.9,5.107925206,5.107925206,30.1,4614434.5,3517541.2,,75.3,5.030835992,5.030835992,30.7,4669524.9,,,93226.9,113552.1
1993,,21154971.1,64.1,1.489036897,1.489036897,,,61.3,32992296.8,12683587.0,,64.7,1.917797678,1.917797678,60.5,19593435.6,3578113.9,,55.5,0.987873026,0.987873026,69.1,6450584.8,4815638.2,,70.3,0.177232495,0.177232495,58.7,6849665.3,,3581259.2,,75.3,3.001794045,3.001794045,31.0,4752950.4,3566245.4,,75.3,1.382297381,1.382297381,31.2,4734071.6,,,62618.2,79732.4
1994,,22198039.7,65.3,3.021794841,3.021794841,,,63.1,33989256.4,13311934.9,,66.1,2.854007755,2.854007755,62.2,20152633.8,3692562.4,,56.7,1.034676327,1.034676327,69.9,6517327.4,5042016.4,,71.0,3.746985457,3.746985457,60.9,7106321.3,,3978269.6,,76.7,9.180330004,9.180330004,33.8,5189286.9,3956947.1,,76.4,9.373638508,9.373638508,34.1,5177826.3,,,130203.6,201513.3
1995,,23127207.5,66.4,2.534756919,2.534756919,,,64.7,34850801.4,13821538.1,,67.0,2.297055982,2.297055982,63.6,20615551.0,3796729.1,,57.6,1.132949693,1.132949693,70.7,6591165.5,5244012.5,,71.8,2.847457196,2.847457196,62.6,7308670.8,,4462648.0,,78.7,9.272930285,9.272930285,37.0,5670485.8,4394777.6,,78.6,7.953954808,7.953954808,36.8,5589668.3,,,197057.3,254596.6
1996,,24331221.8,67.7,3.188299276,3.188299276,,,66.8,35961949.2,14561136.9,,68.5,3.161111047,3.161111047,65.6,21267231.5,3956224.4,,59.2,1.397778557,1.397778557,71.6,6683295.4,5615478.2,,72.3,6.209218971,6.209218971,66.5,7762482.1,,4769741.3,,78.6,6.966337323,6.966337323,39.6,6065511.0,4744496.0,,78.9,7.517720929,7.517720929,39.6,6009884.0,,,173137.1,193313.2
1997,,25622779.8,68.7,3.664435064,3.664435064,,,69.2,37279751.5,15323702.6,,69.7,3.360765216,3.360765216,67.8,21981973.2,4110316.5,,60.6,1.564152212,1.564152212,72.8,6787832.3,5908204.2,,72.7,4.656046297,4.656046297,69.6,8123906.9,,5313576.9,,78.5,11.608407287,11.608407287,44.2,6769620.2,5253342.7,,78.6,11.18759355,11.18759355,44.0,6682245.4,,,220322.3,298664.2
1998,,26494329.7,69.1,2.882702501,2.882702501,,,71.2,38354415.8,15884678.6,,70.0,3.27420988,3.27420988,70.1,22701709.2,4245301.6,,61.3,2.086210345,2.086210345,74.3,6929440.7,6123565.0,,72.4,4.058822874,4.058822874,72.4,8453641.9,,5566541.0,,77.7,5.870379074,5.870379074,46.7,7167022.6,5524275.2,,76.8,7.600096517,7.600096517,47.3,7190102.5,,,198518.7,292703.9
1999,,27714219.2,70.0,3.275307751,3.275307751,,,73.6,39610641.0,16738071.0,,70.9,4.030044012,4.030044012,72.9,23616598.0,4486497.6,,63.1,2.661483818,2.661483818,76.3,7113866.7,6424952.9,,72.7,4.55155418,4.55155418,75.7,8838414.0,,5776742.9,,76.5,5.419640016,5.419640016,49.3,7555449.4,5880282.5,,75.6,8.176134163,8.176134163,51.2,7777974.9,,,168237.2,264287.7
2000,,29630579.6,71.8,4.114379023,4.114379023,,,76.6,41240372.9,17948345.6,,73.0,4.079022234,4.079022234,75.9,24579924.3,4786094.6,,65.6,2.521776778,2.521776778,78.2,7293262.5,6952783.1,,74.6,5.421650115,5.421650115,79.8,9317601.8,,6729287.6,,79.5,12.063920122,12.063920122,55.2,8466932.8,6993944.6,,80.0,12.467279155,12.467279155,57.6,8747676.7,,,208013.3,330328.1
2001,,30775857.3,73.6,1.346776183,1.346776183,,,77.6,41795788.4,18745767.2,,74.6,2.173807116,2.173807116,77.5,25114244.5,5102565.2,,68.0,2.916047991,2.916047991,80.5,7505937.6,7027782.0,,76.0,-0.784523536,-0.784523536,79.2,9244503.1,,6866618.0,,80.4,0.826253143,0.826253143,55.7,8536891.1,7048913.0,,80.4,0.220895716,0.220895716,57.7,8767000.0,,,82037.7,161212.2
2002,,31969553.9,75.3,1.64127649,1.64127649,,,78.9,42481772.9,19523564.9,,76.0,2.277061748,2.277061748,79.3,25686111.3,5444418.9,,70.4,3.077937499,3.077937499,82.9,7736965.6,7077347.6,,77.3,-0.908271432,-0.908271432,78.4,9160537.9,,6958944.3,,79.8,2.199814589,2.199814589,56.9,8724686.9,7138654.4,,79.0,3.020858416,3.020858416,59.5,9031838.6,,,103932.6,205309.8
2003,,33153587.2,76.5,2.080714242,2.080714242,,,80.5,43365697.2,20289297.4,,77.2,2.341773503,2.341773503,81.1,26287621.9,5714377.5,,72.4,2.054654401,2.054654401,84.6,7895933.5,7335531.5,,77.8,2.92075982,2.92075982,80.7,9428095.2,,7118374.5,,79.3,2.878674491,2.878674491,58.5,8975842.2,7411346.2,,78.4,4.633372536,4.633372536,62.2,9450317.3,,,107352.5,228521.7
2004,,35169308.8,78.5,3.358046939,3.358046939,,,83.2,44821937.6,21386081.7,,78.9,3.088104382,3.088104382,83.6,27099411.1,6008703.3,,74.8,1.736062418,1.736062418,86.1,8033011.9,7891871.7,,80.0,4.679936604,4.679936604,84.5,9869324.1,,7972619.5,,81.1,9.551683908,9.551683908,64.1,9833186.3,8302635.0,,80.4,9.272015733,9.272015733,68.0,10326552.3,,,212667.5,313556.6
2005,,37084232.9,80.4,2.878856135,2.878856135,,,85.6,46112296.7,22533641.1,,80.8,2.932381447,2.932381447,86.1,27894069.2,6320708.3,,77.4,1.62804759,1.62804759,87.5,8163793.1,8526314.6,,82.2,5.140866835,5.140866835,88.9,10376692.9,,8645087.2,,82.8,6.225206049,6.225206049,68.1,10445322.4,9143872.2,,82.8,6.924553257,6.924553257,72.7,11041619.9,,,202353.8,274039.0
2006,,39838720.1,83.7,3.160962341,3.160962341,,,88.4,47569889.1,24065144.6,,84.0,2.717384165,2.717384165,88.4,28652058.2,6765182.1,,81.2,2.011483273,2.011483273,89.3,8328006.5,9315793.3,,86.0,4.369913793,4.369913793,92.7,10830145.4,,9890394.1,,86.9,8.950144541,8.950144541,74.2,11380193.9,10483771.9,,87.6,8.374213091,8.374213091,78.8,11966268.6,,,285977.9,345753.8
2007,,42102123.9,86.2,2.715037037,2.715037037,33303.2,38649.9,90.8,48861429.2,25335615.6,,86.2,2.56173733,2.56173733,90.7,29386048.7,7134435.2,,83.9,2.073708744,2.073708744,91.1,8500705.1,9828797.7,,88.3,2.837439257,2.837439257,95.4,11137444.2,,10808425.9,,88.9,6.839442625,6.839442625,79.3,12158535.7,11318731.0,,89.3,5.94478357,5.94478357,83.5,12677637.4,1264205.8,1264206.6,313580.4,356333.0
2008,,43545630.5,88.7,0.442776954,0.442776954,34182.8,38525.5,91.2,49077776.3,26365788.6,,89.3,0.426847842,0.426847842,91.1,29511482.4,7619409.6,,87.5,2.400471183,2.400471183,93.3,8704762.0,9972369.0,,91.1,-1.715644202,-1.715644202,93.7,10946365.3,,11681080.6,,94.0,2.197904226,2.197904226,81.0,12425768.7,12335953.1,,96.6,0.752248714,0.752248714,84.1,12773004.8,1273902.9,1273902.9,242935.9,262402.7
2009,,42624201.1,89.9,-3.403152179,-3.403152179,33227.8,36956.7,88.0,47407584.9,26114820.9,,89.7,-1.315572349,-1.315572349,89.9,29123237.5,7989861.5,,89.0,3.181464924,3.181464924,96.3,8981701.0,8946832.5,,91.6,-10.773466613,-10.773466613,83.6,9767062.3,,10152025.2,,91.4,-10.565285839,-10.565285839,72.5,11112950.7,10278021.0,,91.3,-11.870393818,-11.870393818,74.1,11256798.8,1282787.9,1282788.4,-301318.0,-320567.7
2010,,44584468.7,91.2,3.113211114,3.113211114,34503.4,37830.4,90.8,48883483.1,27175068.9,,91.3,2.251235152,2.251235152,91.9,29778870.0,8246757.8,,90.9,1.001332323,1.001332323,97.2,9071637.7,9166211.7,,91.7,2.324745756,2.324745756,85.6,9994121.7,,11661496.5,,93.9,11.733915379,11.733915379,81.0,12416934.9,11927363.4,,94.6,11.989756692,11.989756692,83.0,12606461.6,1292174.1,1292174.8,262297.2,228380.4
2011,,46669202.2,93.5,2.094058528,2.094058528,35892.4,38382.6,92.7,49907131.8,28467238.1,,94.1,1.553401562,1.553401562,93.3,30241455.5,8457476.7,,93.5,-0.305130679,-0.305130679,96.9,9043957.3,9779262.4,,93.9,4.227157442,4.227157442,89.2,10416588.9,,13121336.6,,98.8,6.914189699,6.914189699,86.6,13275465.4,13557382.4,,101.5,5.967790773,5.967790773,87.9,13358788.9,1300251.6,1300252.6,401270.8,288453.7
2012,,48205402.3,95.3,1.394550823,1.394550823,36850.6,38683.6,94.0,50603112.2,29402829.5,,96.2,1.056680161,1.056680161,94.3,30561010.9,8632380.0,,95.2,0.211291673,0.211291673,97.2,9063066.4,10204208.9,,95.6,2.520604074,2.520604074,91.4,10679149.9,,13747124.6,,100.4,3.167031473,3.167031473,89.3,13695903.5,13982451.0,,103.4,1.205762283,1.205762283,89.0,13519864.1,1308129.4,1308130.0,201310.3,123845.5
2013,,50239838.4,97.7,1.598841618,1.598841618,38185.6,39076.7,95.5,51412175.8,30552254.3,,98.6,1.414361233,1.414361233,95.6,30993254.0,8923667.4,,98.2,0.256315084,0.256315084,97.4,9086296.4,10604781.9,,97.4,1.929173979,1.929173979,93.2,10885169.3,,14314788.0,,101.8,2.620504217,2.620504217,91.7,14054805.3,14378040.3,,104.1,2.182533985,2.182533985,90.9,13814939.7,1315674.3,1315674.8,222387.1,207590.5
2014,,52031412.6,99.1,2.125333908,2.125333908,39308.4,39666.1,97.5,52504856.2,31515224.5,,99.8,1.882681967,1.882681967,97.4,31576758.4,9129186.4,,99.6,0.833767059,0.833767059,98.2,9162055.0,11139472.1,,98.9,3.437740738,3.437740738,96.4,11259373.2,,14911115.0,,101.6,4.432508705,4.432508705,95.7,14677785.7,14953047.2,,103.5,4.538779465,4.538779465,95.1,14441969.4,1323672.2,1323672.2,289461.6,270853.3
2015,-0.2,53841671.4,100.0,2.546079247,2.546079247,40415.2,40415.2,100.0,53841671.4,32403663.2,1.6,100.0,2.618713308,2.618713308,100.0,32403663.2,9328833.7,0.3,100.0,1.820320022,1.820320022,100.0,9328833.7,11678236.1,0.8,100.0,3.720126528,3.720126528,100.0,11678236.1,0.1,15332308.1,1.3,100.0,4.45927212,4.45927212,100.0,15332308.1,15191421.7,-1.5,100.0,5.189405617,5.189405617,100.0,15191421.7,1332214.9,1332214.9,290052.1,290052.1
2016,-0.1,56051280.9,102.2,1.893409288,1.893409288,41808.2,40920.5,101.9,54861114.6,33747660.2,1.4,101.8,2.32864395,2.32864395,102.3,33158229.1,9711898.9,0.4,101.8,2.235450854,2.235450854,102.2,9537375.2,12127402.5,0.5,101.7,2.097153617,2.097153617,102.1,11923146.6,-0.2,15834709.9,0.8,100.6,2.69521713,2.69521713,102.7,15745547.1,15552686.4,-0.9,99.3,3.107290616,3.107290616,103.1,15663463.4,1340677.2,1340677.2,182295.9,160279.9
