country,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL
1995-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93444.6,267893.2,,,,,,,,,,,405768.5,314714.2,,,,,,,,,,,,,,,,,,,,,,68059.0,195116.0,,,,,,,,,300903.4,233380.8,,,,,9184.6,26331.1,,,,,,,,,38546.4,29896.6,,,,,,,,,,,,,28596.9,81983.4,,,,,,,,,91655.6,71088.1,,,,,,,,,,,,,,,9843.7,28220.5,,,,,,,,,48485.7,37605.6,17797.5,51022.9,,,,,,,,,63346.3,49131.4,,,348.81296,,,,,-4442.1,-12777.1,,,,,-10476.3,-8153.1
1995-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97891.8,270952.8,,,,,,,,,,,410378.2,318289.5,,,,,,,,,,,,,,,,,,,,,,73248.3,202742.7,,,,,,,,,305320.2,236806.5,,,,,9860.4,27292.3,,,,,,,,,39559.3,30682.2,,,,,,,,,,,,,28047.8,77632.9,,,,,,,,,90771.8,70402.7,,,,,,,,,,,,,,,10505.7,29078.4,,,,,,,,,51168.4,39686.3,19192.9,53123.7,,,,,,,,,65539.2,50832.2,,,361.28705,,,,,-4577.4,-12712.7,,,,,-10902.4,-8484.7
1995-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102155.4,271911.3,,,,,,,,,,,412086.7,319614.6,,,,,,,,,,,,,,,,,,,,,,77101.0,205223.0,,,,,,,,,307642.3,238607.5,,,,,10644.7,28333.4,,,,,,,,,41031.5,31824.0,,,,,,,,,,,,,27920.0,74315.9,,,,,,,,,85783.0,66533.3,,,,,,,,,,,,,,,11262.1,29976.7,,,,,,,,,53094.1,41179.8,20291.9,54011.7,,,,,,,,,64769.0,50234.9,,,375.69377,,,,,-4480.5,-11966.6,,,,,-10695.1,-8323.4
1995-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106617.2,276626.3,,,,,,,,,,,418884.9,324887.3,,,,,,,,,,,,,,,,,,,,,,80619.7,209173.7,,,,,,,,,310860.9,241103.9,,,,,11428.9,29653.2,,,,,,,,,42362.9,32856.7,,,,,,,,,,,,,28967.8,75159.1,,,,,,,,,88047.1,68289.4,,,,,,,,,,,,,,,11739.7,30459.5,,,,,,,,,53720.9,41665.9,21582.9,55998.3,,,,,,,,,65909.8,51119.7,,,385.41972,,,,,-4556.0,-11862.0,,,,,-10197.1,-7935.8
1996-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112597.3,274867.1,,,,,,,,,,,417835.6,324073.5,,,,,,,,,,,,,,,,,,,,,,83306.2,203363.1,,,,,,,,,307853.2,238771.1,,,,,13128.7,32049.1,,,,,,,,,46607.6,36148.9,,,,,,,,,,,,,29880.2,72942.2,,,,,,,,,79660.7,61784.9,,,,,,,,,,,,,,,13246.3,32336.3,,,,,,,,,56985.1,44197.7,23220.1,56683.9,,,,,,,,,65066.6,50465.7,,,409.64262,,,,,-3744.0,-9170.7,,,,,-8204.5,-6385.0
1996-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117083.5,275697.9,,,,,,,,,,,419664.9,325492.3,,,,,,,,,,,,,,,,,,,,,,86149.2,202856.6,,,,,,,,,307698.0,238650.7,,,,,14277.0,33618.3,,,,,,,,,48767.5,37824.1,,,,,,,,,,,,,29819.1,70215.4,,,,,,,,,79239.5,61458.2,,,,,,,,,,,,,,,13849.8,32612.2,,,,,,,,,56640.1,43930.1,23650.6,55690.3,,,,,,,,,65424.6,50743.4,,,424.68044,,,,,-3361.0,-7941.1,,,,,-7255.5,-5646.5
1996-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121716.8,276020.9,,,,,,,,,,,421167.2,326657.5,,,,,,,,,,,,,,,,,,,,,,90408.4,205021.9,,,,,,,,,310170.2,240568.1,,,,,15443.6,35021.8,,,,,,,,,50807.2,39406.1,,,,,,,,,,,,,29886.4,67774.4,,,,,,,,,79041.0,61304.2,,,,,,,,,,,,,,,13371.2,30322.2,,,,,,,,,55541.2,43077.8,23878.3,54149.6,,,,,,,,,67137.9,52072.2,,,440.96947,,,,,-3514.4,-7996.8,,,,,-7254.4,-5645.7
1996-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125816.5,276917.3,,,,,,,,,,,422313.0,327546.2,,,,,,,,,,,,,,,,,,,,,,94800.1,208651.4,,,,,,,,,312040.1,242018.4,,,,,16583.7,36500.1,,,,,,,,,52642.1,40829.2,,,,,,,,,,,,,26679.1,58719.7,,,,,,,,,75494.3,58553.4,,,,,,,,,,,,,,,13606.4,29947.1,,,,,,,,,57130.0,44310.1,22780.9,50139.9,,,,,,,,,67880.9,52648.5,,,454.3469,,,,,-3071.9,-6784.4,,,,,-7112.5,-5535.2
1997-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129945.9,276337.4,,,,,,,,,,,421162.2,326653.6,,,,,,,,,,,,,,,,,,,,,,98340.4,209126.6,,,,,,,,,312772.9,242586.8,,,,,17999.8,38277.5,,,,,,,,,55410.3,42976.3,,,,,,,,,,,,,25581.8,54401.2,,,,,,,,,66519.8,51592.8,,,,,,,,,,,,,,,14042.8,29862.9,,,,,,,,,55958.1,43401.1,23397.4,49755.9,,,,,,,,,63475.7,49231.8,,,470.24357,,,,,-2621.6,-5594.2,,,,,-6023.2,-4687.5
1997-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141291.2,284382.8,,,,,,,,,,,435575.8,337832.8,,,,,,,,,,,,,,,,,,,,,,104089.3,209505.0,,,,,,,,,318389.6,246943.1,,,,,19524.7,39298.3,,,,,,,,,57409.5,44526.8,,,,,,,,,,,,,31448.3,63297.3,,,,,,,,,75473.4,58537.2,,,,,,,,,,,,,,,15536.8,31271.6,,,,,,,,,58843.1,45638.7,26484.8,53307.2,,,,,,,,,69168.4,53647.0,,,496.83464,,,,,-2823.1,-5701.5,,,,,-5371.3,-4180.2
1997-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149650.5,286101.9,,,,,,,,,,,438980.9,340473.8,,,,,,,,,,,,,,,,,,,,,,109228.8,208823.7,,,,,,,,,317947.6,246600.3,,,,,20532.5,39254.1,,,,,,,,,58517.1,45385.9,,,,,,,,,,,,,35329.9,67543.6,,,,,,,,,80154.2,62167.6,,,,,,,,,,,,,,,16670.7,31871.0,,,,,,,,,59824.1,46399.6,29006.6,55454.8,,,,,,,,,72607.8,56314.6,,,523.0671,,,,,-3104.8,-5955.6,,,,,-4854.2,-3777.7
1997-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155815.2,288486.6,,,,,,,,,,,442924.3,343532.3,,,,,,,,,,,,,,,,,,,,,,113974.0,211019.2,,,,,,,,,317716.3,246420.9,,,,,21338.9,39508.3,,,,,,,,,58545.3,45407.8,,,,,,,,,,,,,40359.5,74724.3,,,,,,,,,89267.0,69235.5,,,,,,,,,,,,,,,17557.7,32507.6,,,,,,,,,58802.5,45607.3,33656.8,62314.5,,,,,,,,,76702.3,59490.3,,,540.11227,,,,,-3758.2,-6981.7,,,,,-4704.7,-3661.3
1998-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162073.6,288998.0,,,,,,,,,,,444884.4,345052.5,,,,,,,,,,,,,,,,,,,,,,118727.1,211705.7,,,,,,,,,320009.1,248199.2,,,,,22252.7,39679.4,,,,,,,,,58455.0,45337.8,,,,,,,,,,,,,41077.9,73247.2,,,,,,,,,86321.0,66950.6,,,,,,,,,,,,,,,18319.4,32665.9,,,,,,,,,59248.3,45953.0,34531.5,61574.1,,,,,,,,,74440.9,57736.4,,,560.81214,,,,,-3772.1,-6748.9,,,,,-4708.2,-3664.1
1998-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168481.2,288482.7,,,,,,,,,,,445288.8,345366.2,,,,,,,,,,,,,,,,,,,,,,124937.9,213925.4,,,,,,,,,317994.0,246636.3,,,,,23299.5,39894.7,,,,,,,,,59166.3,45889.4,,,,,,,,,,,,,38497.3,65917.1,,,,,,,,,80455.8,62401.6,,,,,,,,,,,,,,,18840.7,32260.1,,,,,,,,,62077.4,48147.3,33527.0,57406.8,,,,,,,,,70949.6,55028.6,,,584.02528,,,,,-3567.1,-6128.3,,,,,-3455.1,-2688.9
1998-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167358.8,281837.9,,,,,,,,,,,434837.9,337260.5,,,,,,,,,,,,,,,,,,,,,,126988.0,213852.3,,,,,,,,,312692.4,242524.4,,,,,23901.1,40250.2,,,,,,,,,59087.8,45828.5,,,,,,,,,,,,,33754.7,56844.0,,,,,,,,,69180.1,53656.1,,,,,,,,,,,,,,,18182.7,30620.2,,,,,,,,,63935.5,49588.4,32223.4,54265.4,,,,,,,,,66826.2,51830.4,,,593.81203,,,,,-3244.2,-5482.2,,,,,-3231.7,-2515.0
1998-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167757.2,273710.7,,,,,,,,,,,423538.7,328496.8,,,,,,,,,,,,,,,,,,,,,,126356.4,206161.7,,,,,,,,,305286.9,236780.7,,,,,24098.2,39318.4,,,,,,,,,58088.7,45053.6,,,,,,,,,,,,,31110.1,50758.9,,,,,,,,,55813.1,43288.7,,,,,,,,,,,,,,,19131.7,31215.1,,,,,,,,,65383.0,50711.1,30540.2,49829.1,,,,,,,,,58704.4,45531.1,,,612.89959,,,,,-2399.0,-3927.7,,,,,-2328.6,-1812.2
1999-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170978.9,269634.6,,,,,,,,,,,418573.7,324645.9,,,,,,,,,,,,,,,,,,,,,,127080.3,200406.4,,,,,,,,,297102.1,230432.5,,,,,25378.8,40022.5,,,,,,,,,58678.9,45511.4,,,,,,,,,,,,,27325.8,43092.9,,,,,,,,,50395.0,39086.4,,,,,,,,,,,,,,,20466.0,32275.0,,,,,,,,,65075.5,50472.6,28339.6,44691.7,,,,,,,,,52685.0,40862.5,,,634.11329,,,,,-932.5,-1475.6,,,,,7.1,5.6
1999-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173227.5,266932.7,,,,,,,,,,,414924.0,321815.2,,,,,,,,,,,,,,,,,,,,,,128150.2,197471.4,,,,,,,,,296139.6,229686.0,,,,,26651.9,41068.9,,,,,,,,,60136.0,46641.5,,,,,,,,,,,,,22423.5,34553.3,,,,,,,,,41486.8,32177.2,,,,,,,,,,,,,,,22381.1,34487.8,,,,,,,,,65917.2,51125.4,27104.7,41766.7,,,,,,,,,49325.6,38257.0,,,648.95576,,,,,725.6,1121.9,,,,,570.1,443.7
1999-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184073.4,270165.2,,,,,,,,,,,420973.9,326507.6,,,,,,,,,,,,,,,,,,,,,,132221.0,194061.3,,,,,,,,,296339.3,229840.9,,,,,28118.1,41269.1,,,,,,,,,61349.5,47582.7,,,,,,,,,,,,,26536.2,38947.3,,,,,,,,,43910.0,34056.6,,,,,,,,,,,,,,,26643.2,39104.3,,,,,,,,,67405.6,52279.8,31191.4,45779.7,,,,,,,,,49806.5,38630.0,,,681.33644,,,,,1746.2,2571.6,,,,,1776.2,1382.3
