country,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD
subject,B11,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,B1_GE,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P31S14_S15,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P3S13,P51,P51,P51,P51,P51,P51,P51,P52_P53,P6,P6,P6,P6,P6,P6,P6,P7,P7,P7,P7,P7,P7,P7,POPNC,POPNC,RB1_GE,RB1_GE
measure,CTQRGPSA,CPCARSA,DOBSA,GPSA,GYSA,HCPCARSA,HVPVOBARSA,VIXOBSA,VPVOBARSA,CPCARSA,CTQRGPSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,CTQRGPSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,CTQRGPSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CTQRGPSA,CPCARSA,CTQRGPSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,CPCARSA,CTQRGPSA,DOBSA,GPSA,GYSA,VIXOBSA,VPVOBARSA,PER,PERSA,CPCARSA,VPVOBARSA
unit,Percentage points,US Dollar,Index,Percentage,Percentage,US Dollar,US Dollar,Index,US Dollar,US Dollar,Percentage points,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Percentage points,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Percentage points,Index,Percentage,Percentage,Index,US Dollar,Percentage points,US Dollar,Percentage points,Index,Percentage,Percentage,Index,US Dollar,US Dollar,Percentage points,Index,Percentage,Percentage,Index,US Dollar,Persons,Persons,US Dollar,US Dollar
powercode,Units,Millions,Units,Units,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Units,Millions,Units,Millions,Units,Units,Units,Units,Units,Millions,Millions,Units,Units,Units,Units,Units,Millions,Thousands,Thousands,Millions,Millions
reference_period,,,2015,,,,,2015,2015,,,2015,,,2015,2015,,,2015,,,2015,2015,,,2015,,,2015,2015,,,,2015,,,2015,2015,,,2015,,,2015,2015,,,,2015
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-Q1,,1549910.2,,,,,,,,946902.4,,,,,,,217461.1,,,,,,,382743.9,,,,,,,,184479.7,,,,,,,187538.8,,,,,,,,,5861.8,
1961-Q2,,1573091.2,,,,,,,,959471.9,,,,,,,222698.5,,,,,,,383497.4,,,,,,,,184349.4,,,,,,,189240.6,,,,,,,,,12314.6,
1961-Q3,,1603256.0,,,,,,,,971504.8,,,,,,,226522.1,,,,,,,393695.9,,,,,,,,186375.2,,,,,,,191205.6,,,,,,,,,16363.7,
1961-Q4,,1635043.9,,,,,,,,990656.3,,,,,,,231118.7,,,,,,,404117.3,,,,,,,,188634.9,,,,,,,195052.4,,,,,,,,,15569.2,
1962-Q1,,1669745.3,15.8,,,,,19.7,10586369.4,1008935.7,,16.4,,,19.0,6170851.4,237656.7,,9.5,,,26.8,2502272.9,414584.3,,19.8,,,17.9,2089481.6,,192380.8,,28.4,,,4.4,677169.3,198954.1,,26.2,,,5.0,758768.6,,,15141.9,-94637.2
1962-Q2,,1691514.0,15.8,1.075299603,,,,19.9,10700204.5,1025742.6,,16.4,1.471544221,,19.3,6261658.2,243740.7,,9.6,1.576463978,,27.3,2541720.3,419184.7,,19.8,1.278794198,,18.1,2116201.8,,194716.2,,28.3,1.491039047,,4.5,687266.1,198402.3,,26.0,0.53414897,,5.0,762821.5,,,6532.1,-143820.4
