1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.49463,,,,,,,,,,,,,
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.86742,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.00268,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.37901,,,,,,,,,,,,,
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.85817,,,,,,,,,,,,,
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.8202,,,,,,,,,,,,,
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28997882.8,105038.6,,,,,,,,,,,,71839377.3,183648.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17633944.6,63875.2,,,,,,,,,,38122551.2,97455.6,,,,,2977914.8,10786.9,,,,,,,,,,9239193.2,23618.8,,,,,,,,,,7658419.2,27741.0,,,,,,,,,,12903181.7,32985.4,,,,,,,,,,,,,,,,,,8279912.9,29992.2,,,,,,,,,,19723274.6,50420.1,,,,,,,,,7419313.8,26874.9,,,,,,,,,,12520490.2,32007.1,,,,,,,,,,,276.06891,,,-132994.8,,,,,4371666.8,,,,,
1996,-475165.2,-475165.2,7785544.1,7785544.1,29185646.2,62523420.3,62478418.4,1752041.5,2312189.7,2324220.2,8533760.1,22937479.8,22895877.3,5418305.4,9969901.7,9952186.1,2494943.7,5488284.7,5496849.2,4848184.1,8531329.2,8518667.8,,,792201.1,849623.9,849496.7,,,3108633.9,5693368.2,5692920.7,,,4728862.0,12616526.1,12591178.2,32173374.4,32173374.4,66706649.8,66653717.2,32173374.4,116683.6,32173374.4,32173374.4,48.2,,3.210920378,3.210920378,8092.7,13146.0,66706649.8,66706649.8,,74146082.5,189545.2,32173374.4,66706649.8,31140346.4,31140346.4,,31350188.4,7661827.7,373135.0,-1033028.0,1406163.0,2987728.2,4333228.3,4325594.0,2987728.2,4333228.3,4325594.0,274813.0,209842.0,64971.0,,,3985.2,,,,,,,,,,,,,,,,,,,,,,,,,1196.9,,,,,,,,,,,,,,,,,,,,,,,,,5182.1,,,,,,,,,,,,,,,,,,,,,,,23688360.8,23688360.8,51.6,45928243.4,45928243.4,1612718.2,1670327.2,1670327.2,18539255.0,35929342.4,35929342.4,9556840.1,17430890.3,17430890.3,8982414.8,18423273.8,18423273.8,20151973.1,37027498.6,37027498.6,20151973.1,37027498.6,37027498.6,20151973.1,73085.4,20151973.1,20151973.1,54.4,,8.552779625,8.552779625,37027498.6,37027498.6,,41383088.9,105790.7,20151973.1,37027498.6,37027498.6,23688360.8,3536387.6,12825.5,3536387.6,3536387.6,38.8,,10.713477049,10.713477049,9104484.4,9104484.4,,10229032.1,26149.2,32648539.6,32648539.6,55926329.1,57231419.8,8960178.8,8960178.8,85.3,10509371.9,10509371.9,8669377.1,31441.3,8669377.1,8669377.1,81.2,,-3.265907971,-3.265907971,10677814.2,10677814.2,,12481775.6,31908.1,8669377.1,8669377.1,10677814.2,10677814.2,5474618.1,5474618.1,8873298.0,8873298.0,3194758.9,3194758.9,2461183.8,2445463.9,290801.8,290801.8,290801.8,290801.8,8960178.8,8572770.2,31091.0,8572770.2,8572770.2,41.8,,11.46245639,11.46245639,20533462.6,20533462.6,,21984046.4,56199.5,6792948.4,6792948.4,18026679.5,18026520.7,1779821.8,1779821.8,2549843.0,2549843.0,9047935.4,32814.3,9047935.4,9047935.4,71.0,,15.081975197,15.081975197,12747918.5,12747918.5,,14408827.4,36834.4,7989889.3,7989889.3,10904576.2,10903766.8,1058046.1,1058046.1,1788815.0,1788815.0,14418.4,14418.4,275.7318,0.0,-149998.7,290801.8,0.0,0.0,2279750.8,2279750.8,2476966.9,0.0,0.0,0.0,-656667.7,-640947.8
1997,-714463.0,-714463.0,8405988.0,8405988.0,32409801.9,67021205.9,66923174.6,1936805.8,2421473.1,2419493.4,9122996.6,24545851.5,24494310.8,5889446.7,10521347.8,10500125.6,2914420.4,5823229.1,5811030.8,5332548.6,9391849.1,9378358.0,,,921216.6,1020818.4,1020070.4,,,3471393.5,6012925.4,6011935.2,,,5352424.2,13143003.4,13120434.5,35621374.5,35621374.5,71661546.3,71554858.2,35621374.5,127512.3,35621374.5,35621374.5,49.7,,7.427889808,7.427889808,8720.6,13925.9,71661546.3,71661546.3,,79653571.8,203624.4,35621374.5,71661546.3,34526270.8,34526270.8,,34745145.8,8304631.7,533283.3,-1095103.6,1628387.0,3211572.5,4754200.4,4744772.2,3211572.5,4754200.4,4744772.2,350657.4,218875.0,131782.4,,,4052.7,,,,,,,,,,,,,,,,,,,,,,,,,1228.6,,,,,,,,,,,,,,,,,,,,,,,,,5281.3,,,,,,,,,,,,,,,,,,,,,,,26440514.2,26440514.2,53.7,49258237.5,49258237.5,1881068.9,1967379.7,1967379.7,20598053.2,38345594.2,38345594.2,10304209.4,18544491.0,18544491.0,10293843.9,19728169.7,19728169.7,22479122.1,39845307.5,39845307.5,22479122.1,39845307.5,39845307.5,22479122.1,80467.5,22479122.1,22479122.1,56.4,,7.610043793,7.610043793,39845307.5,39845307.5,,44532360.1,113841.4,22479122.1,39845307.5,39845307.5,26440514.2,3961392.0,14180.4,3961392.0,3961392.0,41.4,,5.201167823,5.201167823,9578023.9,9578023.9,,10761061.2,27509.3,36335837.4,36335837.4,60421147.8,61657759.3,9895323.3,9895323.3,85.5,11572565.0,11572565.0,9854653.4,35276.3,9854653.4,9854653.4,82.1,,12.433660125,12.433660125,12005457.3,12005457.3,,14033717.2,35875.4,9854653.4,9854653.4,12005457.3,12005457.3,6196607.1,6196607.1,9730263.2,9730263.2,3658046.2,3658046.2,2884272.3,2858968.5,40669.9,40669.9,40669.9,40669.9,9895323.3,9429138.0,33753.1,9429138.0,9429138.0,41.3,,11.240374079,11.240374079,22841500.7,22841500.7,,24455135.4,62516.5,7434352.7,7434352.7,20059925.3,20059835.0,1994785.3,1994785.3,2832687.0,2832687.0,10143601.0,36310.6,10143601.0,10143601.0,70.3,,13.238193873,13.238193873,14435512.7,14435512.7,,16316295.9,41710.6,8855883.0,8855883.0,12251499.0,12250608.8,1287718.0,1287718.0,2145344.7,2145344.7,14622.0,14622.0,279.35646,0.0,-113860.0,40669.9,0.0,0.0,2259662.0,2259662.0,2187593.8,0.0,0.0,0.0,-609078.2,-583774.3
1998,-1231203.0,-1231203.0,8629705.9,8629705.9,33955865.9,69836183.5,69820919.8,2141919.9,2539762.0,2537342.1,8814137.3,25409915.7,25382948.9,6064235.3,10650015.0,10639261.1,2790888.1,5807583.5,5832143.1,6137565.6,9839533.7,9842653.0,,,1126287.4,1148333.7,1149219.7,,,3372922.7,6205968.1,6206647.0,,,5884790.7,13378812.1,13353601.2,37549275.3,37549275.3,74760606.8,74745891.6,37549275.3,134523.9,37549275.3,37549275.3,50.2,,4.324579497,4.324579497,9071.8,14325.5,74760606.8,74760606.8,,83098253.9,212430.3,37549275.3,74760606.8,36704368.6,36704368.6,,36919188.7,8255921.4,680807.4,-844906.8,1525714.2,3593409.4,5019507.2,5018511.7,3593409.4,5019507.2,5018511.7,374118.2,214820.1,159298.1,,,4102.5,,,,,,,,,,,,,,,,,,,,,,,,,1291.4,,,,,,,,,,,,,,,,,,,,,,,,,5393.9,,,,,,,,,,,,,,,,,,,,,,,28663267.3,28663267.3,55.7,51423370.1,51423370.1,2034625.5,2087204.6,2087204.6,22351546.6,40166036.5,40166036.5,11141380.9,19239173.4,19239173.4,11210165.7,20862519.8,20862519.8,24386172.1,41781731.7,41781731.7,24386172.1,41781731.7,41781731.7,24386172.1,87365.8,24386172.1,24386172.1,58.4,,4.859855197,4.859855197,41781731.7,41781731.7,,46696568.3,119374.0,24386172.1,41781731.7,41781731.7,28663267.3,4277095.2,15323.1,4277095.2,4277095.2,43.9,,1.760314415,1.760314415,9746627.2,9746627.2,,10950489.7,27993.6,38780478.4,38780478.4,63302178.0,64499792.0,10117211.1,10117211.1,82.7,12239643.4,12239643.4,9953672.8,35660.0,9953672.8,9953672.8,80.3,,3.245518867,3.245518867,12395096.7,12395096.7,,14489184.1,37039.8,9953672.8,9953672.8,12395096.7,12395096.7,6351049.7,6351049.7,10145533.6,10145533.6,3602623.0,3602623.0,2927933.5,2956837.5,163538.3,163538.3,163538.3,163538.3,10117211.1,9583000.2,34332.0,9583000.2,9583000.2,39.9,,5.275635531,5.275635531,24046535.0,24046535.0,,25745299.2,65814.6,7358547.2,7358547.2,21048036.1,21048338.2,2224453.0,2224453.0,3019062.3,3019062.3,10814203.2,38742.9,10814203.2,10814203.2,70.1,,6.797932231,6.797932231,15416829.0,15416829.0,,17425466.6,44546.0,9276148.9,9276148.9,13021337.9,13020493.4,1538054.3,1538054.3,2367063.7,2367063.7,14828.8,14828.8,279.12715,0.0,-95083.9,163538.3,0.0,0.0,2362898.5,2362898.5,2642179.1,0.0,0.0,0.0,-678370.5,-707274.4
1999,835693.4,835693.4,11732420.6,11732420.6,34765817.8,69901283.9,69813891.8,2155953.9,2497765.4,2496547.6,9444320.7,25566731.2,25516355.5,6236778.4,10573632.3,10557645.5,2240458.1,5231622.9,5223591.7,6112411.1,9631641.0,9621858.2,,,1277972.7,1291312.0,1290558.7,,,3285127.2,6350930.0,6349230.0,,,6387416.0,13481790.8,13459713.2,38246923.2,38246923.2,74452521.2,74359783.1,38246923.2,135857.5,38246923.2,38246923.2,51.4,,-0.412096167,-0.412096167,9026.2,14055.5,74452521.2,74452521.2,,82755809.2,211554.9,38246923.2,74452521.2,37154653.2,37154653.2,,37483882.6,8054720.1,767622.9,-1092270.0,1859892.9,3481105.4,4759142.3,4752232.0,3481105.4,4759142.3,4752232.0,429735.4,329229.5,100506.0,,,3998.3,,,,,,,,,,,,,,,,,,,,,,,,,1317.2,,,,,,,,,,,,,,,,,,,,,,,,,5315.5,,,,,,,,,,,,,,,,,,,,,,,29429162.5,29429162.5,57.5,51152548.4,51152548.4,1594563.0,1576538.4,1576538.4,23174291.5,40624844.6,40624844.6,11409822.6,19058163.0,19058163.0,11764468.8,21532752.9,21532752.9,24768854.5,41366273.1,41366273.1,24768854.5,41366273.1,41366273.1,24768854.5,87981.8,24768854.5,24768854.5,59.9,,-0.994354659,-0.994354659,41366273.1,41366273.1,,46232238.8,118187.0,24768854.5,41366273.1,41366273.1,29429162.5,4660308.1,16554.0,4660308.1,4660308.1,46.8,,2.139995171,2.139995171,9955204.6,9955204.6,,11184829.7,28592.6,37411229.8,37411229.8,60290268.0,61294350.5,7982067.3,7982067.3,78.3,10190008.6,10190008.6,8169666.0,29019.6,8169666.0,8169666.0,76.9,,-14.270232413,-14.270232413,10626287.6,10626287.6,,12421543.9,31754.1,8169666.0,8169666.0,10626287.6,10626287.6,5604304.5,5604304.5,9396639.1,9396639.1,2565361.5,2565361.5,2154539.9,2153708.0,-187598.8,-187598.8,-187598.8,-187598.8,7982067.3,11002160.1,39080.9,11002160.1,11002160.1,42.9,,6.671403804,6.671403804,25650776.4,25650776.4,,27462872.1,70205.4,8703479.6,8703479.6,22784778.5,22785720.7,2298680.4,2298680.4,3062687.0,3062687.0,10166466.7,36112.5,10166466.7,10166466.7,73.0,,-9.719723902,-9.719723902,13918355.8,13918355.8,,15731759.4,40216.3,8365396.1,8365396.1,11244375.2,11243915.6,1801070.6,1801070.6,2697583.9,2697583.9,15051.4,15051.4,281.52242,0.0,-207905.0,-187598.8,0.0,0.0,1208614.3,1208614.3,1186084.0,0.0,0.0,0.0,-924891.4,-924059.5
2000,734073.6,734073.6,11652514.6,11652514.6,38180968.2,73500447.6,73419013.5,2259005.2,2675882.8,2674175.7,11167501.8,27024074.6,26967747.3,7090407.4,11229687.1,11208875.4,2031495.0,5218394.6,5216885.6,6695314.8,10153948.3,10145491.8,,,1300533.3,1459256.0,1458805.9,,,3323647.3,6430352.4,6429258.9,,,6828584.8,13742996.7,13724806.4,42005194.3,42005194.3,78418561.2,78334191.5,42005194.3,146336.5,42005194.3,42005194.3,53.6,,5.326938419,5.326938419,9588.1,14599.6,78418561.2,78418561.2,,87164160.2,222824.3,42005194.3,78418561.2,40528977.7,40528977.7,,40831016.3,8850079.2,1108103.6,-1476216.5,2584320.1,3824226.1,5097268.6,5092189.8,3824226.1,5097268.6,5092189.8,413170.8,302038.5,111132.3,,,4091.1,,,,,,,,,,,,,,,,,,,,,,,,,1323.0,,,,,,,,,,,,,,,,,,,,,,,,,5414.1,,,,,,,,,,,,,,,,,,,,,,,31980937.1,31980937.1,60.2,53121301.2,53121301.2,1833862.6,1775827.2,1775827.2,25071770.3,42067722.1,42067722.1,12362929.8,19739740.3,19739740.3,12708840.5,22292399.2,22292399.2,26905632.9,43077535.5,43077535.5,26905632.9,43077535.5,43077535.5,26905632.9,93733.1,26905632.9,26905632.9,62.5,,4.136853986,4.136853986,43077535.5,43077535.5,,48144799.1,123076.2,26905632.9,43077535.5,43077535.5,31980937.1,5075304.2,17681.2,5075304.2,5075304.2,49.8,,2.317755074,2.317755074,10185941.8,10185941.8,,11444066.6,29255.3,41271120.7,41271120.7,64327842.6,65266783.5,9290183.6,9290183.6,77.8,11942445.6,11942445.6,8832701.6,30771.1,8832701.6,8832701.6,75.5,,10.042657542,10.042657542,11693449.2,11693449.2,,13668997.0,34943.1,8832701.6,8832701.6,11693449.2,11693449.2,5807602.1,5807602.1,9810853.8,9810853.8,3025099.5,3025099.5,2636120.8,2617138.5,457482.0,457482.0,457482.0,457482.0,9290183.6,12824900.0,44679.0,12824900.0,12824900.0,47.5,,5.296469883,5.296469883,27009362.1,27009362.1,,28917434.9,73923.8,10221364.5,10221364.5,23986106.8,23987422.0,2603535.4,2603535.4,3227680.5,3227680.5,12090826.4,42121.7,12090826.4,12090826.4,78.7,,10.335212823,10.335212823,15356847.5,15356847.5,,17357670.2,44372.7,10160851.4,10160851.4,12583365.2,12583248.7,1929975.0,1929975.0,2779313.0,2779313.0,15262.3,15262.3,287.04525,0.0,-179155.0,457482.0,0.0,0.0,1560123.7,1560123.7,2346532.8,0.0,0.0,0.0,-753525.3,-734543.0
2001,745485.0,745485.0,12716703.3,12716703.3,41055401.5,75962294.7,75884114.5,1987015.3,2794046.6,2792083.2,12100585.8,27136883.3,27074051.9,7901164.4,11162520.4,11138215.0,2241212.8,5382886.5,5382255.4,7321996.2,10454101.0,10449080.6,,,1402930.9,1664717.1,1664794.2,,,3611874.3,6748750.4,6747718.7,,,7269056.3,13969796.8,13953564.5,45067992.9,45067992.9,81008763.4,80927369.5,45067992.9,154575.8,45067992.9,45067992.9,55.6,,3.303047313,3.303047313,9994.1,14882.5,81008763.4,81008763.4,,90043233.6,230184.3,45067992.9,81008763.4,43577049.1,43577049.1,,43847414.8,9605168.2,1150662.0,-1490943.8,2641605.8,4012591.4,5242028.5,5236770.5,4012591.4,5242028.5,5236770.5,456189.0,270365.7,185823.2,,,4093.8,,,,,,,,,,,,,,,,,,,,,,,,,1374.3,,,,,,,,,,,,,,,,,,,,,,,,,5468.1,,,,,,,,,,,,,,,,,,,,,,,34242246.6,34242246.6,63.1,54241438.1,54241438.1,1931048.9,1783357.2,1783357.2,26848254.4,42980014.6,42980014.6,13172802.2,20030389.8,20030389.8,13675452.1,22926818.3,22926818.3,28779303.3,43960503.5,43960503.5,28779303.3,43960503.5,43960503.5,28779303.3,98708.3,28779303.3,28779303.3,65.5,,2.049718035,2.049718035,43960503.5,43960503.5,,49131631.7,125598.9,28779303.3,43960503.5,43960503.5,34242246.6,5462943.4,18737.0,5462943.4,5462943.4,52.4,,2.421000746,2.421000746,10432543.6,10432543.6,,11721127.6,29963.6,44322507.9,44322507.9,66097756.1,66934467.9,10080261.3,10080261.3,80.4,12535274.2,12535274.2,9749951.3,33440.7,9749951.3,9749951.3,81.2,,2.654738272,2.654738272,12003879.7,12003879.7,,14031873.1,35870.7,9749951.3,9749951.3,12003879.7,12003879.7,6315094.7,6315094.7,9984330.2,9984330.2,3434856.6,3434856.6,2750968.7,2760986.2,330310.0,330310.0,330310.0,330310.0,10080261.3,14601412.3,50080.4,14601412.3,14601412.3,50.6,,6.942249812,6.942249812,28884419.5,28884419.5,,30924955.4,79055.8,11635840.2,11635840.2,25488022.6,25489409.7,2965572.1,2965572.1,3538003.3,3538003.3,13855927.3,47523.5,13855927.3,13855927.3,85.7,,5.280176591,5.280176591,16167716.2,16167716.2,,18274185.9,46715.7,11563620.0,11563620.0,13021873.4,13021710.2,2292307.3,2292307.3,3188768.9,3188768.9,15466.8,15466.8,291.55925,0.0,-195559.8,330310.0,0.0,0.0,1363738.8,1363738.8,2507831.7,0.0,0.0,0.0,-731419.2,-741436.7
2002,1063772.9,1063772.9,13115626.9,13115626.9,43686871.0,78361914.8,78279407.2,2130895.3,2912405.8,2910860.8,13035483.9,27412719.5,27351916.9,8447604.7,11417254.1,11393502.7,2322415.4,5560415.9,5561136.7,7630043.7,11024062.2,11015304.8,,,1607938.7,1846377.5,1845985.7,,,3754755.1,6899030.0,6897888.3,,,7626291.8,14053133.2,14037585.5,48044478.9,48044478.9,83525681.8,83438081.2,48044478.9,161862.3,48044478.9,48044478.9,57.5,,3.106970532,3.106970532,10331.8,15149.3,83525681.8,83525681.8,,92840850.3,237336.1,48044478.9,83525681.8,46181735.5,46181735.5,,46583254.5,10332358.4,1068390.4,-1862743.3,2931133.8,4357607.8,5377011.3,5370234.3,4357607.8,5377011.3,5370234.3,656778.9,401519.0,255259.9,,,4168.8,,,,,,,,,,,,,,,,,,,,,,,,,1401.8,,,,,,,,,,,,,,,,,,,,,,,,,5570.5,,,,,,,,,,,,,,,,,,,,,,,36250896.1,36250896.1,65.4,55414445.2,55414445.2,2055990.9,1859527.4,1859527.4,28324001.5,43834332.1,43834332.1,13742085.2,20361475.1,20361475.1,14581916.2,23456473.0,23456473.0,30379992.4,44901665.2,44901665.2,30379992.4,44901665.2,44901665.2,30379992.4,102350.5,30379992.4,30379992.4,67.7,,2.140925818,2.140925818,44901665.2,44901665.2,,50183503.5,128287.9,30379992.4,44901665.2,44901665.2,36250896.1,5870903.8,19779.1,5870903.8,5870903.8,55.0,,2.27657147,2.27657147,10670047.9,10670047.9,,11987967.4,30645.7,46980706.0,46980706.0,68040596.1,68767737.0,10729809.9,10729809.9,81.1,13234494.8,13234494.8,10255455.5,34550.7,10255455.5,10255455.5,82.2,,3.934642769,3.934642769,12476189.5,12476189.5,,14583977.2,37282.1,10255455.5,10255455.5,12476189.5,12476189.5,6796390.0,6796390.0,10554104.8,10554104.8,3459065.6,3459065.6,2769583.9,2764940.7,474354.3,474354.3,474354.3,474354.3,10729809.9,15760479.0,53097.2,15760479.0,15760479.0,53.3,,2.407432546,2.407432546,29579792.4,29579792.4,,31669452.9,80959.0,12433243.8,12433243.8,25667177.6,25668206.7,3327235.2,3327235.2,3859799.3,3859799.3,14696706.1,49513.3,14696706.1,14696706.1,89.3,,1.833587952,1.833587952,16464165.5,16464165.5,,18609259.1,47572.3,12160985.0,12160985.0,13203941.1,13203694.7,2535721.1,2535721.1,3317278.7,3317278.7,15666.4,15666.4,296.82318,0.0,-213244.3,474354.3,0.0,0.0,1603847.0,1603847.0,3025208.5,0.0,0.0,0.0,-847499.2,-842856.0
2003,2615938.1,2615938.1,14119884.0,14119884.0,47902967.7,81446101.9,81372527.4,2329995.4,2966433.3,2964375.2,14668336.8,27871984.8,27820160.5,8907523.3,11545118.7,11524858.5,2806478.5,5628062.2,5636162.0,8525016.1,11834250.7,11822817.4,,,1728149.5,2026822.4,2026558.2,,,3984315.4,7310689.7,7309377.8,,,7982809.1,14277599.5,14261429.2,52299888.1,52299888.1,86942757.2,86862506.8,52299888.1,171809.6,52299888.1,52299888.1,60.2,54.1,4.091047685,4.091047685,10821.6,15560.4,86942757.2,86942757.2,60.6,96639013.8,247045.6,52299888.1,86942757.2,49118517.5,49118517.5,49554221.3,49554221.3,10874700.5,1062420.6,-3181370.6,4243791.2,4396920.4,5680663.5,5672938.3,4396920.4,5680663.5,5672938.3,622096.1,435703.8,186392.3,,,4269.7,,,,,,,,,,,,,,,,,,,,,,,,,1518.8,,,,,,,,,,,,,,,,,,,,,,,,,5788.5,,,,,,,,,,,,,,,,,,,,,,,38679520.8,38679520.8,67.2,57588176.4,57588176.4,2186942.6,2045267.1,2045267.1,30363169.7,45642185.5,45642185.5,14673039.6,21228090.8,21228090.8,15690130.1,24394735.2,24394735.2,32550112.3,46931739.0,46931739.0,32550112.3,46931739.0,46931739.0,32550112.3,106929.9,32550112.3,32550112.3,69.4,62.1,4.52115468,4.52115468,46931739.0,46931739.0,51.8,52452377.3,134088.0,32550112.3,46931739.0,46931739.0,38679520.8,6129408.5,20135.6,6129408.5,6129408.5,57.0,50.7,0.825768584,0.825768584,10758157.8,10758157.8,58.3,12086960.3,30898.8,49683950.0,49683950.0,70599954.7,71226393.2,11004429.2,11004429.2,80.6,13660251.8,13660251.8,11089747.2,36430.8,11089747.2,11089747.2,82.2,70.3,8.149845765,8.149845765,13492979.7,13492979.7,41.6,15772548.8,40320.6,11089747.2,11089747.2,13492979.7,13492979.7,7513229.3,7513229.3,11520557.7,11520557.7,3576517.9,3576517.9,2940487.5,2938888.2,-85318.0,-85318.0,-85318.0,-85318.0,11004429.2,18649640.9,61265.6,18649640.9,18649640.9,59.2,55.3,6.558827368,6.558827368,31519879.9,31519879.9,72.0,33746597.6,86269.0,14877509.6,14877509.6,27321992.6,27323054.6,3772131.3,3772131.3,4129056.8,4129056.8,16033702.8,52672.1,16033702.8,16033702.8,92.1,81.5,5.684044293,5.684044293,17399995.9,17399995.9,41.6,19667017.7,50276.3,13116896.0,13116896.0,13956423.3,13956116.1,2916806.8,2916806.8,3503467.5,3503467.5,15876.6,15876.6,304.40616,0.0,-184008.2,-85318.0,0.0,0.0,1472724.7,1472724.7,2247547.4,0.0,0.0,0.0,-968065.5,-966466.2
2004,5969209.4,5969209.4,15291919.7,15291919.7,55505577.3,87020572.2,86917695.0,2457456.2,3372708.0,3370754.9,18738321.7,29234283.8,29184917.9,9646602.7,12307187.3,12291356.0,3031836.7,5824034.1,5801417.6,9728770.8,12738808.3,12723572.8,,,1868201.4,2238690.5,2237515.3,,,4215556.8,7543979.0,7542935.0,,,8581473.3,14808642.9,14795567.8,60471710.8,60471710.8,93210929.9,93099680.4,60471710.8,189140.7,60471710.8,60471710.8,64.9,58.4,7.209539709,7.209539709,11755.1,16460.9,93210929.9,93210929.9,64.9,103606241.9,264856.4,60471710.8,93210929.9,55513457.1,55513457.1,56195175.6,56195175.6,13653343.4,1186487.6,-4958253.7,6144741.3,4966133.5,6316214.5,6306760.1,4966133.5,6316214.5,6306760.1,869138.5,681718.5,187420.0,,,4429.5,,,,,,,,,,,,,,,,,,,,,,,,,1516.9,,,,,,,,,,,,,,,,,,,,,,,,,5946.4,,,,,,,,,,,,,,,,,,,,,,,42541832.2,42541832.2,68.5,62148122.3,62148122.3,2635109.3,2597841.9,2597841.9,33277987.2,48804617.4,48804617.4,15765474.5,22768888.3,22768888.3,17512512.8,26009803.9,26009803.9,35913096.5,50816951.3,50816951.3,35913096.5,50816951.3,50816951.3,35913096.5,112327.4,35913096.5,35913096.5,70.7,63.2,8.278432478,8.278432478,50816951.3,50816951.3,56.1,56794611.9,145188.3,35913096.5,50816951.3,50816951.3,42541832.2,6628735.7,20733.1,6628735.7,6628735.7,58.1,51.7,6.005179971,6.005179971,11404204.5,11404204.5,61.8,12812804.0,32754.3,54502501.4,54502501.4,76548989.0,77070861.7,11960669.2,11960669.2,79.4,15055329.6,15055329.6,12256993.0,38336.9,12256993.0,12256993.0,80.4,68.8,12.984841127,12.984841127,15245021.7,15245021.7,47.0,17820589.2,45556.1,12256993.0,12256993.0,15245021.7,15245021.7,8209455.7,8209455.7,12421582.9,12421582.9,4047537.3,4047537.3,3641280.2,3615668.6,-296323.8,-296323.8,-296323.8,-296323.8,11960669.2,24069174.3,75282.5,24069174.3,24069174.3,66.8,62.4,14.391153289,14.391153289,36055954.1,36055954.1,82.4,38603122.2,98684.1,20084173.0,20084173.0,31833088.4,31833955.5,3985001.3,3985001.3,4378076.4,4378076.4,18099964.9,56612.3,18099964.9,18099964.9,87.2,77.1,19.333559274,19.333559274,20764034.5,20764034.5,49.7,23469352.2,59996.5,14926788.2,14926788.2,17003610.8,17003085.7,3173176.7,3173176.7,3786930.7,3786930.7,16090.1,16090.1,319.7181,0.0,-125856.8,-296323.8,0.0,0.0,642524.7,642524.7,1044466.7,0.0,0.0,0.0,-817841.4,-792229.8
