,id,name
0,CARSA,"National currency, current prices, annual levels, seasonally adjusted"
1,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted"
2,DOBSA,"Deflator, OECD reference year, seasonally adjusted"
3,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter"
4,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year"
5,VIXOBSA,"Volume index, OECD reference year, seasonally adjusted"
6,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted"
7,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted"
8,CQR,"National currency, current prices, quarterly levels"
9,VNBQR,"National currency, constant prices, national base year, quarterly levels"
10,CD,National currency per US Dollar
11,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted"
12,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted"
13,PER,Persons
14,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted"
15,HVPVOBARSA,"Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted"
