country,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN
1978-Q1,,,,,,,,209104894.9,793999.4,,,,,1.889184999,4.70701906,,,,,,,244115466.2,2359300.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106411019.1,404056.9,,,,,,1.923439563,4.487254436,,,,,142288916.2,1375178.2,,,,,,,,,,,,,,,,,,29340160.0,111408.5,,,,,,1.048608999,4.645383074,,,,,39854510.2,385181.5,,,,,,,,,,,,,,68238851.9,259112.1,,,,,,2.390273139,5.538209373,,,,,77384276.9,747895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25150186.7,95498.6,,,,,,4.824569156,6.63352228,,,,,16572404.7,160167.1,,,,,,,,,,,,,20403976.0,77476.6,,,,,,2.065962228,3.112907992,,,,,22759980.8,219968.2,,,,,,,,,,,,,,,,,,,,263.3565,,,,,,,-9224660.9,,,,,,,,
1978-Q2,,,,,,,,213125691.6,817219.4,,,,,0.972000933,4.985894642,,,,,,,246488270.8,2382232.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108505695.0,416059.4,,,,,,0.721490538,3.924551522,,,,,143315517.3,1385100.0,,,,,,,,,,,,,,,,,,29883730.0,114587.6,,,,,,1.242952193,5.410527349,,,,,40349882.7,389969.1,,,,,,,,,,,,,,70729170.2,271207.3,,,,,,3.082659087,9.100968381,,,,,79769770.3,770950.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23662703.3,90733.4,,,,,,-4.074732946,0.308571227,,,,,15897123.4,153640.8,,,,,,,,,,,,,19876823.2,76216.6,,,,,,2.435795966,4.238488456,,,,,23314367.5,225326.1,,,,,,,,,,,,,,,,,,,,260.79373,,,,,,,-9529655.4,,,,,,,,
1978-Q3,,,,,,,,218663548.8,841807.0,,,,,1.293282486,5.623636677,,,,,,,249676060.5,2413041.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111923072.4,430879.4,,,,,,1.829121647,5.205287199,,,,,145936932.4,1410435.2,,,,,,,,,,,,,,,,,,30633324.5,117931.6,,,,,,1.430039789,5.541353327,,,,,40926902.1,395545.8,,,,,,,,,,,,,,71649916.8,275836.6,,,,,,0.480250882,8.401241808,,,,,80152865.3,774652.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22154945.2,85291.7,,,,,,-2.808149346,-4.284150073,,,,,15450708.5,149326.3,,,,,,,,,,,,,18598386.9,71599.7,,,,,,1.640312432,4.159177266,,,,,23696796.0,229022.2,,,,,,,,,,,,,,,,,,,,259.75498,,,,,,,-9094551.8,,,,,,,,
1978-Q4,,,,,,,,222792261.6,871365.3,,,,,1.443061634,5.713887583,,,,,,,253279039.9,2447863.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114961074.7,449625.5,,,,,,2.381197387,7.025783888,,,,,149411978.8,1444020.4,,,,,,,,,,,,,,,,,,30533581.3,119420.2,,,,,,1.417292808,5.238281923,,,,,41506956.1,401151.9,,,,,,,,,,,,,,74394257.9,290964.2,,,,,,2.711554176,8.92920299,,,,,82326253.7,795657.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21899424.1,85651.1,,,,,,-0.896627811,-3.14670791,,,,,15312173.1,147987.4,,,,,,,,,,,,,20641894.5,80732.7,,,,,,9.116843968,15.955263793,,,,,25857195.9,249901.8,,,,,,,,,,,,,,,,,,,,255.68182,,,,,,,-9421126.0,,,,,,,,
1979-Q1,,,,,,,,227292285.8,900224.5,,,,,1.495580739,5.305508259,,,,,,,257067032.4,2484473.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117595879.5,465755.7,,,,,,1.910579665,7.012280217,,,,,152266613.7,1471609.6,,,,,,,,,,,,,,,,,,31810020.5,125988.3,,,,,,1.36267103,5.56536558,,,,,42072559.4,406618.2,,,,,,,,,,,,,,76673808.4,303677.9,,,,,,1.138621039,7.597616879,,,,,83263637.8,804717.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22935364.6,90838.9,,,,,,1.891604579,-5.856638198,,,,,15601818.9,150786.7,,,,,,,,,,,,,23002937.9,91106.5,,,,,,4.359733027,18.56117464,,,,,26984500.6,260796.8,,,,,,,,,,,,,,,,,,,,252.48401,,,,,,,-9153096.7,,,,,,,,
1979-Q2,,,,,,,,232401226.9,938911.4,,,,,1.827155452,6.197364223,,,,,,,261764046.7,2529868.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121133681.6,489385.5,,,,,,1.8820686,8.24534482,,,,,155132375.9,1499306.3,,,,,,,,,,,,,,,,,,32520386.6,131383.8,,,,,,0.729192427,5.029671624,,,,,42379349.3,409583.3,,,,,,,,,,,,,,79049506.6,319363.6,,,,,,1.477339979,5.92198577,,,,,84493724.8,816605.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24640570.8,99549.0,,,,,,2.398298444,0.49615033,,,,,15975997.0,154403.1,,,,,,,,,,,,,26249722.4,106050.1,,,,,,-0.492994491,15.171335829,,,,,26851468.5,259511.1,,,,,,,,,,,,,,,,,,,,247.52199,,,,,,,-9365931.7,,,,,,,,
1979-Q3,,,,,,,,235929901.2,966491.5,,,,,0.762663736,5.641055737,,,,,,,263760426.2,2549162.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123486932.8,505866.6,,,,,,0.585423827,6.923281965,,,,,156040557.7,1508083.6,,,,,,,,,,,,,,,,,,33283057.2,136344.7,,,,,,0.474652791,4.040379075,,,,,42580504.1,411527.4,,,,,,,,,,,,,,81862344.4,335350.7,,,,,,0.827350378,6.287883224,,,,,85192783.9,823361.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26666604.8,109240.3,,,,,,3.55560803,7.07626084,,,,,16544040.9,159893.0,,,,,,,,,,,,,30639759.8,125516.4,,,,,,1.91042037,15.477402302,,,,,27364444.5,264468.9,,,,,,,,,,,,,,,,,,,,244.10966,,,,,,,-9233016.0,,,,,,,,
1979-Q4,,,,,,,,239432574.2,988397.8,,,,,0.434649,4.590912203,,,,,,,264906858.2,2560242.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125259632.3,517082.3,,,,,,-0.304081769,4.118871901,,,,,155566066.9,1503497.8,,,,,,,,,,,,,,,,,,33274998.6,137362.0,,,,,,-0.35295036,2.224349824,,,,,42430216.0,410074.9,,,,,,,,,,,,,,83360206.9,344117.9,,,,,,-0.460098822,3.005795963,,,,,84800812.9,819573.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29904632.1,123448.8,,,,,,6.743746094,15.33130455,,,,,17659729.0,170675.8,,,,,,,,,,,,,34543697.1,142599.3,,,,,,-1.957460976,3.757562169,,,,,26828796.1,259292.0,,,,,,,,,,,,,,,,,,,,242.24312,,,,,,,-8721170.4,,,,,,,,
1980-Q1,,,,,,,,243607159.0,1012710.4,,,,,0.38255242,3.443939632,,,,,,,265920265.8,2570036.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128437763.5,533934.5,,,,,,0.108936806,2.278189387,,,,,155735535.6,1505135.6,,,,,,,,,,,,,,,,,,34414958.5,143068.0,,,,,,1.455576849,2.31804543,,,,,43047820.4,416043.8,,,,,,,,,,,,,,85121769.4,353863.6,,,,,,-0.572763657,1.262816466,,,,,84315104.7,814879.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33072115.6,137485.6,,,,,,6.584768486,20.643505866,,,,,18822581.3,181914.4,,,,,,,,,,,,,37071421.8,154111.3,,,,,,-7.317545765,-7.852337024,,,,,24865586.7,240318.2,,,,,,,,,,,,,,,,,,,,240.54967,,,,,,,-11135189.4,,,,,,,,
1980-Q2,,,,,,,,248561896.5,1031291.1,,,,,-0.527155036,1.052248035,,,,,,,264518453.8,2556488.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130990324.2,543483.0,,,,,,-0.192143237,0.195912948,,,,,155436300.3,1502243.6,,,,,,,,,,,,,,,,,,35126687.9,145741.7,,,,,,0.719797481,2.308502293,,,,,43357677.6,419038.5,,,,,,,,,,,,,,86714017.2,359779.2,,,,,,-0.792407582,-1.00213284,,,,,83646985.4,808422.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33517898.3,139066.8,,,,,,1.417895762,19.488416196,,,,,19089465.8,184493.8,,,,,,,,,,,,,38548626.4,159939.5,,,,,,4.792094179,-2.958123124,,,,,26057169.0,251834.5,,,,,,,,,,,,,,,,,,,,241.02012,,,,,,,-10954806.3,,,,,,,,
1980-Q3,,,,,,,,256624896.4,1078461.6,,,,,2.239931727,2.533761582,,,,,,,270443486.5,2613752.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134154119.2,563780.3,,,,,,0.954934862,0.563993073,,,,,156920615.7,1516589.1,,,,,,,,,,,,,,,,,,35984463.9,151224.1,,,,,,1.132776922,2.978638415,,,,,43848823.3,423785.3,,,,,,,,,,,,,,86470104.6,363389.1,,,,,,-0.738890243,-2.539954476,,,,,83028926.0,802448.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32618474.6,137078.6,,,,,,-1.013478215,14.21634171,,,,,18895998.3,182624.0,,,,,,,,,,,,,34977912.5,146994.1,,,,,,-6.256505921,-10.73489269,,,,,24426900.7,236078.4,,,,,,,,,,,,,,,,,,,,237.95459,,,,,,,-7823976.0,,,,,,,,
1980-Q4,,,,,,,,265020017.3,1131057.5,,,,,2.125487999,4.259939594,,,,,,,276191730.4,2669307.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136317812.9,581779.8,,,,,,0.566005731,1.441656622,,,,,157808795.4,1525173.0,,,,,,,,,,,,,,,,,,37676075.7,160794.7,,,,,,1.377366052,4.76680604,,,,,44452782.1,429622.3,,,,,,,,,,,,,,88437515.8,377435.3,,,,,,2.526881862,0.384614164,,,,,85126968.9,822725.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34729716.9,148220.2,,,,,,6.778953929,14.25401427,,,,,20176949.3,195004.0,,,,,,,,,,,,,34678099.7,147999.9,,,,,,-0.63656803,-9.532255021,,,,,24271406.9,234575.6,,,,,,,,,,,,,,,,,,,,234.3117,,,,,,,-7102358.4,,,,,,,,
1981-Q1,,,,,,,,267539097.1,1169554.2,,,,,0.613078575,4.499370078,,,,,,,277885002.7,2685672.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137995548.0,603251.2,,,,,,-0.137657165,1.19177982,,,,,157591560.3,1523073.5,,,,,,,,,,,,,,,,,,37222672.3,162719.9,,,,,,1.153036974,4.454392102,,,,,44965339.2,434576.0,,,,,,,,,,,,,,90266127.8,394600.8,,,,,,1.684238038,2.663348368,,,,,86560709.6,836582.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36035733.6,157531.2,,,,,,2.91422089,10.319354529,,,,,20764950.2,200686.8,,,,,,,,,,,,,35342474.0,154500.6,,,,,,1.714475395,-0.71606005,,,,,24687534.2,238597.4,,,,,,,,,,,,,,,,,,,,228.75305,,,,,,,-7310022.3,,,,,,,,
1981-Q2,,,,,,,,272179276.3,1208320.8,,,,,1.223762939,6.338764794,,,,,,,281285656.4,2718538.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139802270.3,620642.4,,,,,,0.686389957,2.082494643,,,,,158673252.9,1533527.8,,,,,,,,,,,,,,,,,,38020963.4,168791.4,,,,,,2.103468646,5.889368482,,,,,45911171.0,443717.2,,,,,,,,,,,,,,89605592.2,397797.8,,,,,,-0.757234996,2.699746141,,,,,85905241.7,830247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38448552.9,170689.7,,,,,,4.832320978,14.033464185,,,,,21768379.2,210384.6,,,,,,,,,,,,,37701919.5,167375.0,,,,,,3.22484145,-2.200933761,,,,,25483668.0,246291.7,,,,,,,,,,,,,,,,,,,,225.25414,,,,,,,-5488720.3,,,,,,,,
1981-Q3,,,,,,,,273051969.1,1228695.7,,,,,-0.222416724,3.77769997,,,,,,,280660030.0,2712492.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141934369.1,638684.8,,,,,,0.658343541,1.782590711,,,,,159717868.0,1543623.6,,,,,,,,,,,,,,,,,,38678853.0,174049.4,,,,,,1.085612717,5.839985996,,,,,46409588.5,448534.3,,,,,,,,,,,,,,90744038.7,408335.5,,,,,,1.264874623,4.772926097,,,,,86991835.3,840749.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147180.9,180656.7,,,,,,2.82900736,18.460046041,,,,,22384208.2,216336.4,,,,,,,,,,,,,37770708.6,169962.9,,,,,,0.188636495,4.523041234,,,,,25531739.5,246756.3,,,,,,,,,,,,,,,,,,,,222.22913,,,,,,,-9311730.4,,,,,,,,
1981-Q4,,,,,,,,277736577.4,1258708.3,,,,,0.729939813,2.359574253,,,,,,,282708679.3,2732291.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144336979.7,654138.4,,,,,,0.810398644,2.029940137,,,,,161012219.4,1556133.1,,,,,,,,,,,,,,,,,,40081507.7,181650.3,,,,,,1.389284836,5.852429443,,,,,47054349.9,454765.7,,,,,,,,,,,,,,90694467.5,411029.3,,,,,,-0.47390394,1.706402436,,,,,86579577.5,836764.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39633020.3,179617.7,,,,,,-0.381872107,10.515860874,,,,,22298729.2,215510.3,,,,,,,,,,,,,38049180.2,172439.7,,,,,,1.790776319,7.076429421,,,,,25988955.8,251175.2,,,,,,,,,,,,,,,,,,,,220.65206,,,,,,,-8247240.8,,,,,,,,
1982-Q1,,,,,,,,283447446.6,1294581.6,,,,,1.532500574,3.294956071,,,,,,,287041191.5,2774164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147555940.4,673928.1,,,,,,1.492107041,3.695079766,,,,,163414694.1,1579352.3,,,,,,,,,,,,,,,,,,40452217.5,184756.3,,,,,,1.059237907,5.754272636,,,,,47552767.4,459582.7,,,,,,,,,,,,,,90230639.3,412107.9,,,,,,-1.14127354,-1.119725027,,,,,85591467.7,827215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40730331.6,186026.5,,,,,,0.066018971,7.457279813,,,,,22313450.6,215652.6,,,,,,,,,,,,,39414809.6,180018.2,,,,,,1.622870015,6.979994996,,,,,26410722.8,255251.4,,,,,,,,,,,,,,,,,,,,218.94908,,,,,,,-5420465.5,,,,,,,,
1982-Q2,,,,,,,,284976645.2,1319676.8,,,,,0.686562871,2.746764067,,,,,,,289011909.7,2793210.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150474499.5,696821.0,,,,,,1.794677919,4.836485358,,,,,166347461.5,1607696.6,,,,,,,,,,,,,,,,,,40888266.7,189346.4,,,,,,0.61656288,4.214201178,,,,,47845960.1,462416.4,,,,,,,,,,,,,,91208768.2,422371.8,,,,,,1.595968348,1.224883104,,,,,86957480.5,840417.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39910716.0,184819.5,,,,,,-0.95983587,1.520089704,,,,,22099278.1,213582.7,,,,,,,,,,,,,38426587.9,177946.8,,,,,,-4.292098614,-0.810399245,,,,,25277148.6,244295.8,,,,,,,,,,,,,,,,,,,,215.94427,,,,,,,-8961121.9,,,,,,,,
1982-Q3,,,,,,,,286863890.5,1343671.6,,,,,0.437004283,3.425808121,,,,,,,290274904.1,2805416.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151222043.0,708324.6,,,,,,-0.29346522,3.845168775,,,,,165859289.6,1602978.6,,,,,,,,,,,,,,,,,,41409309.5,193961.4,,,,,,1.035169154,4.162196393,,,,,48341246.7,467203.1,,,,,,,,,,,,,,91801030.7,429996.4,,,,,,0.15539655,0.115843185,,,,,87092609.4,841723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40018691.8,187447.7,,,,,,0.147841895,-1.126947017,,,,,22131950.1,213898.4,,,,,,,,,,,,,38633473.2,180959.3,,,,,,-1.082631677,-2.068990907,,,,,25003490.1,241651.0,,,,,,,,,,,,,,,,,,,,213.49256,,,,,,,-8146701.5,,,,,,,,
1982-Q4,,,,,,,,290429720.8,1376089.5,,,,,1.389602027,4.10312509,,,,,,,294308570.1,2844401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156109912.3,739666.8,,,,,,2.671090329,5.761874241,,,,,170289541.0,1645795.6,,,,,,,,,,,,,,,,,,41041108.7,194457.5,,,,,,0.994895987,3.757021341,,,,,48822191.8,471851.3,,,,,,,,,,,,,,91530192.0,433680.6,,,,,,-0.634772351,-0.045978459,,,,,86539769.6,836380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39385023.1,186610.8,,,,,,-0.621821693,-1.365101946,,,,,21994328.8,212568.4,,,,,,,,,,,,,38281343.4,181381.4,,,,,,-2.673368885,-6.363861821,,,,,24335054.6,235190.8,,,,,,,,,,,,,,,,,,,,211.05438,,,,,,,-9002206.5,,,,,,,,
1983-Q1,,,,,,,,292575700.4,1387030.6,,,,,0.06306144,2.596482338,,,,,,,294494165.3,2846194.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156533583.8,742087.9,,,,,,-0.118463918,4.083546652,,,,,170087809.4,1643845.9,,,,,,,,,,,,,,,,,,42501784.8,201490.7,,,,,,2.030595463,4.754309356,,,,,49813573.0,481432.7,,,,,,,,,,,,,,90553527.7,429292.4,,,,,,-0.943055004,0.154436219,,,,,85723651.9,828492.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38930871.8,184561.8,,,,,,1.114968736,-0.331154016,,,,,22239558.7,214938.4,,,,,,,,,,,,,35566971.0,168614.4,,,,,,-1.939535063,-9.646290807,,,,,23863067.7,230629.1,,,,,,,,,,,,,,,,,,,,210.93672,,,,,,,-9507360.0,,,,,,,,
1983-Q2,,,,,,,,295742923.0,1408027.7,,,,,0.751951743,2.66311157,,,,,,,296708619.3,2867596.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158012923.6,752297.2,,,,,,0.487541045,2.747018608,,,,,170917057.3,1651860.3,,,,,,,,,,,,,,,,,,43264844.8,205983.3,,,,,,1.800409958,5.986840855,,,,,50710421.6,490100.5,,,,,,,,,,,,,,89197306.2,424667.1,,,,,,-0.826461001,-2.233621592,,,,,85015179.4,821645.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38916277.7,185279.8,,,,,,1.453292221,2.097292001,,,,,22562764.5,218062.1,,,,,,,,,,,,,34562587.9,164552.0,,,,,,-0.20482348,-5.787670323,,,,,23814190.5,230156.8,,,,,,,,,,,,,,,,,,,,210.04056,,,,,,,-8682612.8,,,,,,,,
1983-Q3,,,,,,,,299767784.8,1445073.5,,,,,1.496253621,3.745838338,,,,,,,301148132.8,2910503.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160638503.4,774380.9,,,,,,1.296788792,4.385766348,,,,,173133490.5,1673281.5,,,,,,,,,,,,,,,,,,43859172.3,211429.4,,,,,,1.187609664,6.146752381,,,,,51312663.4,495921.0,,,,,,,,,,,,,,89422404.3,431073.5,,,,,,0.426039056,-1.969434753,,,,,85377377.3,825145.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40213211.4,193853.5,,,,,,4.208603264,6.237099024,,,,,23512341.7,227239.5,,,,,,,,,,,,,34933261.7,168400.8,,,,,,0.641105159,-4.145923623,,,,,23966864.5,231632.3,,,,,,,,,,,,,,,,,,,,207.4412,,,,,,,-8220875.6,,,,,,,,
1983-Q4,,,,,,,,303340410.2,1469322.2,,,,,0.83312633,3.176430465,,,,,,,303657077.2,2934751.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162227472.1,785798.5,,,,,,0.361691259,2.037798765,,,,,173759699.2,1679333.6,,,,,,,,,,,,,,,,,,43895762.4,212622.6,,,,,,0.660153052,5.794933855,,,,,51651405.5,499194.8,,,,,,,,,,,,,,89408884.9,433079.3,,,,,,0.002043874,-1.341172171,,,,,85379122.3,825162.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41512390.3,201078.0,,,,,,4.144062627,11.331916952,,,,,24486707.9,236656.4,,,,,,,,,,,,,36857491.8,178530.6,,,,,,7.750704533,6.120433264,,,,,25824465.4,249585.4,,,,,,,,,,,,,,,,,,,,206.44921,,,,,,,-5795392.3,,,,,,,,
