,id,name
0,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted"
1,CTQRGPSA,"Contributions to Q-o-Q GDP growth, seasonally adjusted"
2,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted"
3,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter"
4,DOBSA,"Deflator, OECD reference year, seasonally adjusted"
5,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year"
6,VIXOBSA,"Volume index, OECD reference year, seasonally adjusted"
7,HCPCARSA,"Per Head, US $, current prices, current PPPs, seasonally adjusted"
8,HVPVOBARSA,"Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted"
9,PERSA,"Persons, seasonally adjusted"
10,PER,Persons
